# File Name: qPCR_eimeria_field_faeces_JK_09022022_3.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-09 01:40:28 PM UTC
# Run End Date/Time: 2022-02-09 02:58:31 PM UTC
# Run Duration: 78 minutes 3 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-09 02:04:05 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-09 02:04:27 PM UTC
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4"
"34","C10","false","AA599","Eim","UNKNOWN","SYBR","None","Amp","1.3763949462059966","","","32.64189963609907","0.9292308413671706","32.690069377891305","0.4863326518555777","true","0.08142308673361928","true","3","28","83.56144714355469","73.4395751953125","79.63355255126953",""
"35","C11","false","AA599","Eim","UNKNOWN","SYBR","None","Amp","1.361521598113098","","","32.22961404896648","0.9437040556870939","32.690069377891305","0.4863326518555777","true","0.08142308673361928","true","3","27","80.23784637451172","84.61895751953125","",""
"36","C12","false","AA599","Eim","UNKNOWN","SYBR","None","Amp","1.337689271290628","","","33.198694448608364","0.8944155466323882","32.690069377891305","0.4863326518555777","true","0.08142308673361928","true","3","29","80.388916015625","73.89279174804688","",""
"37","D1","false","AA745","Eim","UNKNOWN","SYBR","None","Amp","1.448947707536739","","","31.85885554070932","0.9002142170992058","32.102017074378885","0.3245438762747896","true","0.08142308673361928","true","3","27","81.10370635986328","","",""
"38","D2","false","AA745","Eim","UNKNOWN","SYBR","None","Amp","1.4357349732241447","","","31.976650318376485","0.8679301319433914","32.102017074378885","0.3245438762747896","true","0.08142308673361928","true","3","27","80.95292663574219","61.95518493652344","",""
"39","D3","false","AA745","Eim","UNKNOWN","SYBR","None","Amp","1.4573845157035965","","","32.470545364050835","0.8632438078622262","32.102017074378885","0.3245438762747896","true","0.08142308673361928","true","3","28","81.5560302734375","","",""
"40","D4","false","AA693","Eim","UNKNOWN","SYBR","None","Amp","1.438962425482132","","","31.92809110469082","0.9088308234367477","32.1336216679612","0.21541864239318112","true","0.08142308673361928","true","3","28","81.5560302734375","","",""
"41","D5","false","AA693","Eim","UNKNOWN","SYBR","None","Amp","1.4426515725117328","","","32.357725658020996","0.8417960529812959","32.1336216679612","0.21541864239318112","true","0.08142308673361928","true","3","29","83.82743835449219","78.54767608642578","",""
"42","D6","false","AA693","Eim","UNKNOWN","SYBR","None","Amp","1.423982535523748","","","32.11504824117178","0.8286435482625361","32.1336216679612","0.21541864239318112","true","0.08142308673361928","true","3","28","75.53067016601562","80.20703125","",""
"43","D7","false","AA832","Eim","UNKNOWN","SYBR","None","Amp","1.4469083830790606","","","32.81290219286696","0.8445411591893888","33.00202513406044","0.2759978690074379","true","0.08142308673361928","true","3","29","80.05618286132812","","",""
"44","D8","false","AA832","Eim","UNKNOWN","SYBR","None","Amp","1.4401074509750795","","","32.87443978714133","0.8052836939910701","33.00202513406044","0.2759978690074379","true","0.08142308673361928","true","3","29","79.4527816772461","","",""
"45","D9","false","AA832","Eim","UNKNOWN","SYBR","None","Amp","1.4255890590703786","","","33.318733422173025","0.7660346794074142","33.00202513406044","0.2759978690074379","true","0.08142308673361928","true","3","30","79.33140563964844","","",""
"46","D10","false","AA674","Eim","UNKNOWN","SYBR","None","Amp","1.4684237682255026","","","31.65359315244838","0.9020426052511037","31.99066923279128","0.3299636270783403","true","0.08142308673361928","true","3","28","83.10823059082031","","",""
"47","D11","false","AA674","Eim","UNKNOWN","SYBR","None","Amp","1.4581783628299174","","","32.31302789004711","0.9056976874821608","31.99066923279128","0.3299636270783403","true","0.08142308673361928","true","3","29","82.80608367919922","","",""
"48","D12","false","AA674","Eim","UNKNOWN","SYBR","None","Amp","1.4127912733532226","","","32.005386655878354","0.8814878301505108","31.99066923279128","0.3299636270783403","true","0.08142308673361928","true","3","28","84.16573333740234","","",""
"49","E1","false","AA793","Eim","UNKNOWN","SYBR","None","Amp","1.436067088170289","","","30.967199204893255","0.9615478911825842","30.770268446919555","0.18379927303334834","true","0.08142308673361928","true","3","27","79.44517517089844","74.77112579345703","62.558284759521484",""
"50","E2","false","AA793","Eim","UNKNOWN","SYBR","None","Amp","1.420362196699529","","","30.740329560552","0.9097579404408221","30.770268446919555","0.18379927303334834","true","0.08142308673361928","true","3","28","74.9218978881836","79.29439544677734","",""
"51","E3","false","AA793","Eim","UNKNOWN","SYBR","None","Amp","1.417930580074483","","","30.60327657531341","0.9067520894225289","30.770268446919555","0.18379927303334834","true","0.08142308673361928","true","3","27","83.06378936767578","78.84207153320312","",""
"52","E4","false","AA706","Eim","UNKNOWN","SYBR","None","Amp","1.4677794243756699","","","32.34020975443063","0.8686900126459692","32.85833933846154","0.8225379236252189","true","0.08142308673361928","true","3","29","81.7068099975586","","",""
"53","E5","false","AA706","Eim","UNKNOWN","SYBR","None","Amp","1.4327544545235171","","","32.428038526159696","0.8088068489075761","32.85833933846154","0.8225379236252189","true","0.08142308673361928","true","3","27","81.86637878417969","","",""
"54","E6","false","AA706","Eim","UNKNOWN","SYBR","None","Amp","1.4350572766887786","","","33.8067697347943","0.7641421486453222","32.85833933846154","0.8225379236252189","true","0.08142308673361928","true","3","30","81.71553039550781","","",""
"55","E7","false","AA840","Eim","UNKNOWN","SYBR","None","Amp","1.4302066578561203","","","31.719263502795208","0.8185653839385842","31.77711650235067","0.25868313515236663","true","0.08142308673361928","true","3","27","84.27998352050781","80.20703125","",""
"56","E8","false","AA840","Eim","UNKNOWN","SYBR","None","Amp","1.4003387856105647","","","32.0598278268216","0.7956133725431284","31.77711650235067","0.25868313515236663","true","0.08142308673361928","true","3","27","83.97828674316406","80.05618286132812","75.37982177734375",""
"57","E9","false","AA840","Eim","UNKNOWN","SYBR","None","Amp","1.4340749248163907","","","31.552258177435192","0.7809683264019115","31.77711650235067","0.25868313515236663","true","0.08142308673361928","true","3","27","80.6910629272461","84.01466369628906","",""
"58","E10","false","AA847","Eim","UNKNOWN","SYBR","None","Amp","1.4293938344018686","","","31.911712414094353","0.8466120429537125","32.22340220816919","0.35165760073688157","true","0.08142308673361928","true","3","28","79.33140563964844","62.41126251220703","",""
"59","E11","false","AA847","Eim","UNKNOWN","SYBR","None","Amp","1.4492593153484956","","","32.15385816945707","0.8185112289230997","32.22340220816919","0.35165760073688157","true","0.08142308673361928","true","3","27","74.79922485351562","79.63355255126953","",""
"60","E12","false","AA847","Eim","UNKNOWN","SYBR","None","Amp","1.4392650186480875","","","32.60463604095615","0.8346474466751187","32.22340220816919","0.35165760073688157","true","0.08142308673361928","true","3","29","81.74857330322266","78.72711944580078","",""
"61","F1","false","AA779","Eim","UNKNOWN","SYBR","None","Amp","1.4458505704923883","","","32.65210303086141","0.905426525333987","32.69888957820804","0.07167059040356549","true","0.08142308673361928","true","3","29","82.00836181640625","","",""
"62","F2","false","AA779","Eim","UNKNOWN","SYBR","None","Amp","1.4377904748326538","","","32.66316485319001","0.8657050232760454","32.69888957820804","0.07167059040356549","true","0.08142308673361928","true","3","29","83.51612091064453","77.93741607666016","",""
"63","F3","false","AA779","Eim","UNKNOWN","SYBR","None","Amp","1.3712073008866055","","","32.781400850572695","0.7491679729644514","32.69888957820804","0.07167059040356549","true","0.08142308673361928","true","3","29","74.77112579345703","81.5560302734375","62.10595703125",""
"64","F4","false","AA749","Eim","UNKNOWN","SYBR","None","Amp","1.4508267040078369","","","28.255103765761397","0.8858598517589423","28.30307554443553","0.08188736592014381","true","0.08142308673361928","true","3","25","74.77112579345703","","",""
"65","F5","false","AA749","Eim","UNKNOWN","SYBR","None","Amp","1.449438681685545","","","28.25649535101492","0.8790798350671468","28.30307554443553","0.08188736592014381","true","0.08142308673361928","true","3","25","74.92727661132812","","",""
"66","F6","false","AA749","Eim","UNKNOWN","SYBR","None","Amp","1.4450347363191047","","","28.397627516530264","0.8560901715837105","28.30307554443553","0.08188736592014381","true","0.08142308673361928","true","3","25","74.77642059326172","","",""
"67","F7","false","AA716","Eim","UNKNOWN","SYBR","None","Amp","1.4991658424112566","","","29.58193393628052","0.9216839236242379","30.46686393355905","1.2532254803719831","true","0.08142308673361928","true","3","26","83.5257339477539","","",""
"68","F8","false","AA716","Eim","UNKNOWN","SYBR","None","Amp","1.4858151518818272","","","31.90091769755987","0.5267513427730126","30.46686393355905","1.2532254803719831","true","0.08142308673361928","true","3","28","83.37488555908203","","",""
"69","F9","false","AA716","Eim","UNKNOWN","SYBR","None","Amp","1.4884784447614032","","","29.91774016683675","0.8846542222879888","30.46686393355905","1.2532254803719831","true","0.08142308673361928","true","3","26","83.41036987304688","","",""
"70","F10","false","AA766","Eim","UNKNOWN","SYBR","None","Amp","1.5145843493243707","","","22.993411720337285","0.9423981530125937","22.882963035851514","0.23121127897369229","true","0.08142308673361928","true","3","19","84.31681060791016","","",""
"71","F11","false","AA766","Eim","UNKNOWN","SYBR","None","Amp","1.5160482284397017","","","22.617240542557653","0.9495402350949622","22.882963035851514","0.23121127897369229","true","0.08142308673361928","true","3","18","84.31681060791016","","",""
"72","F12","false","AA766","Eim","UNKNOWN","SYBR","None","Amp","1.5007075004412014","","","23.038236844659608","0.9483084996843697","22.882963035851514","0.23121127897369229","true","0.08142308673361928","true","3","18","84.46788024902344","","",""
"73","G1","false","AA826","Eim","UNKNOWN","SYBR","None","Amp","1.4738514879427367","","","31.73251115683238","0.9915678948101802","32.193863775675744","0.8503547122864538","true","0.08142308673361928","true","3","28","80.34982299804688","83.81767272949219","",""
"74","G2","false","AA826","Eim","UNKNOWN","SYBR","None","Amp","1.4391096159514127","","","31.673894724409593","0.9050818827624857","32.193863775675744","0.8503547122864538","true","0.08142308673361928","true","3","28","79.595947265625","82.91301727294922","",""
"75","G3","false","AA826","Eim","UNKNOWN","SYBR","None","Amp","1.4409708171789073","","","33.175185445785274","0.8059696438158105","32.193863775675744","0.8503547122864538","true","0.08142308673361928","true","3","30","81.40525817871094","","",""
"76","G4","false","AA835","Eim","UNKNOWN","SYBR","None","Amp","1.438315145347675","","","20.078379975329568","0.9608446199401783","19.741722807196307","0.3055854713925825","true","0.08142308673361928","true","3","16","75.5250015258789","","",""
"77","G5","false","AA835","Eim","UNKNOWN","SYBR","None","Amp","1.474938983394771","","","19.664930793332488","0.9454252967613413","19.741722807196307","0.3055854713925825","true","0.08142308673361928","true","3","15","75.53067016601562","","",""
"78","G6","false","AA835","Eim","UNKNOWN","SYBR","None","Amp","1.4700393281584079","","","19.48185765292687","0.9413871116639352","19.741722807196307","0.3055854713925825","true","0.08142308673361928","true","3","15","75.37982177734375","","",""
"79","G7","false","AA838","Eim","UNKNOWN","SYBR","None","Amp","1.4626908925994764","","","31.555175714570815","0.8579547723100934","31.266617929188822","0.3510161723899825","true","0.08142308673361928","true","3","28","79.30192565917969","84.88338470458984","",""
"80","G8","false","AA838","Eim","UNKNOWN","SYBR","None","Amp","1.4626171691698833","","","31.3688408755393","0.8507231872174118","31.266617929188822","0.3510161723899825","true","0.08142308673361928","true","3","27","84.5816879272461","81.41383361816406","",""
"81","G9","false","AA838","Eim","UNKNOWN","SYBR","None","Amp","1.4130870866796212","","","30.875837197456356","0.8245503718117199","31.266617929188822","0.3510161723899825","true","0.08142308673361928","true","3","27","80.6910629272461","","",""
"82","G10","false","AA708","Eim","UNKNOWN","SYBR","None","Amp","1.4695085819471212","","","32.32069391519113","0.8891781489900018","32.15613738643944","0.666732494148319","true","0.08142308673361928","true","3","28","81.59750366210938","","",""
"83","G11","false","AA708","Eim","UNKNOWN","SYBR","None","Amp","1.4200736676400962","","","32.72518321987285","0.8311944205357872","32.15613738643944","0.666732494148319","true","0.08142308673361928","true","3","29","81.59750366210938","","",""
"84","G12","false","AA708","Eim","UNKNOWN","SYBR","None","Amp","1.4283863462803543","","","31.422535024254344","0.8592820065423211","32.15613738643944","0.666732494148319","true","0.08142308673361928","true","3","26","81.44642639160156","78.1228256225586","",""
"85","H1","false","AA800","Eim","UNKNOWN","SYBR","None","Amp","1.423968611893626","","","32.173845742151656","0.882770842273824","32.32975005797072","0.21050456565458653","true","0.08142308673361928","true","3","28","81.7068099975586","","",""
"86","H2","false","AA800","Eim","UNKNOWN","SYBR","None","Amp","1.422881876499745","","","32.56920316136808","0.8259542836544109","32.32975005797072","0.21050456565458653","true","0.08142308673361928","true","3","29","81.85758972167969","85.02388000488281","77.33431243896484",""
"87","H3","false","AA800","Eim","UNKNOWN","SYBR","None","Amp","1.4021927799999176","","","32.24620127039242","0.8211304531684074","32.32975005797072","0.21050456565458653","true","0.08142308673361928","true","3","29","83.96844482421875","73.11259460449219","81.10370635986328",""
"88","H4","false","AA760","Eim","UNKNOWN","SYBR","None","Amp","1.3943364772284685","","","32.24544335553277","0.8265055821892957","32.48441555343","0.40359401160747727","true","0.08142308673361928","true","3","29","80.04827880859375","","",""
"89","H5","false","AA760","Eim","UNKNOWN","SYBR","None","Amp","1.3964039199834013","","","32.25740873372149","0.7959787719606229","32.48441555343","0.40359401160747727","true","0.08142308673361928","true","3","29","80.35787963867188","86.54273986816406","65.87625885009766","77.19002532958984"
"90","H6","false","AA760","Eim","UNKNOWN","SYBR","None","Amp","1.3859957266172822","","","32.95039457103573","0.7440934560915411","32.48441555343","0.40359401160747727","true","0.08142308673361928","true","3","29","76.88832092285156","82.62063598632812","",""
"91","H7","false","AA672","Eim","UNKNOWN","SYBR","None","Amp","1.4338851400009536","","","26.67575735429778","0.949876274579599","26.757930808589872","0.3218133189670846","true","0.08142308673361928","true","3","22","75.37982177734375","","",""
"92","H8","false","AA672","Eim","UNKNOWN","SYBR","None","Amp","1.4294169630295133","","","27.11286376372309","0.867582353445912","26.757930808589872","0.3218133189670846","true","0.08142308673361928","true","3","23","75.22897338867188","","",""
"93","H9","false","AA672","Eim","UNKNOWN","SYBR","None","Amp","1.4032626012345448","","","26.48517130774875","0.965830692884133","26.757930808589872","0.3218133189670846","true","0.08142308673361928","true","3","22","75.10137176513672","","",""
"94","H10","false","NTC","Eim","NTC","SYBR","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.08142308673361928","true","3","39","90.661865234375","84.92109680175781","73.4395751953125","87.33826446533203"
"95","H11","false","NTC","Eim","NTC","SYBR","None","Amp","1.493388935799581","","","32.896328452512165","0.9829357126343279","32.896328452512165","","true","0.08142308673361928","true","3","29","75.5545883178711","","",""
"96","H12","false","NTC","Eim","NTC","SYBR","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.08142308673361928","true","3","39","90.51078796386719","74.34600830078125","87.64041137695312","61.80697250366211"
