# File Name: qPCR_eimeria_field_faeces_JK_09022022_3.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-09 01:40:28 PM UTC
# Run End Date/Time: 2022-02-09 02:58:31 PM UTC
# Run Duration: 78 minutes 3 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-09 02:04:05 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-09 02:04:27 PM UTC
"Well","Well Position","Sample","Target","Tm","Melt Peak Height"
"8","A8","AA722","Eim","75.078125","48836.63671875"
"8","A8","AA722","Eim","81.71553039550781","25521.6796875"
"8","A8","AA722","Eim","0.0","0.0"
"8","A8","AA722","Eim","0.0","0.0"
"8","A8","AA722","Eim","0.0","0.0"
"9","A9","AA722","Eim","80.53999328613281","32119.984375"
"9","A9","AA722","Eim","63.61984634399414","2185.405517578125"
"9","A9","AA722","Eim","93.38117218017578","153.349609375"
"9","A9","AA722","Eim","0.0","0.0"
"9","A9","AA722","Eim","0.0","0.0"
"10","A10","AA623","Eim","75.10137176513672","112559.9140625"
"10","A10","AA623","Eim","0.0","0.0"
"10","A10","AA623","Eim","0.0","0.0"
"10","A10","AA623","Eim","0.0","0.0"
"10","A10","AA623","Eim","0.0","0.0"
"11","A11","AA623","Eim","75.10137176513672","153075.75"
"11","A11","AA623","Eim","0.0","0.0"
"11","A11","AA623","Eim","0.0","0.0"
"11","A11","AA623","Eim","0.0","0.0"
"11","A11","AA623","Eim","0.0","0.0"
"12","A12","AA623","Eim","74.95030212402344","144117.765625"
"12","A12","AA623","Eim","82.6550064086914","987.67626953125"
"12","A12","AA623","Eim","0.0","0.0"
"12","A12","AA623","Eim","0.0","0.0"
"12","A12","AA623","Eim","0.0","0.0"
"13","B1","AA701","Eim","83.96844482421875","83609.453125"
"13","B1","AA701","Eim","80.19905090332031","60875.54296875"
"13","B1","AA701","Eim","92.56266784667969","-230.2666015625"
"13","B1","AA701","Eim","0.0","0.0"
"13","B1","AA701","Eim","0.0","0.0"
"14","B2","AA701","Eim","83.96844482421875","59622.0625"
"14","B2","AA701","Eim","79.89749908447266","54805.046875"
"14","B2","AA701","Eim","71.15250396728516","13362.234375"
"14","B2","AA701","Eim","90.75335693359375","518.4541015625"
"14","B2","AA701","Eim","0.0","0.0"
"15","B3","AA701","Eim","83.81767272949219","55356.140625"
"15","B3","AA701","Eim","80.04827880859375","47727.08203125"
"15","B3","AA701","Eim","0.0","0.0"
"15","B3","AA701","Eim","0.0","0.0"
"15","B3","AA701","Eim","0.0","0.0"
"16","B4","AA690","Eim","79.89749908447266","55329.0703125"
"16","B4","AA690","Eim","0.0","0.0"
"16","B4","AA690","Eim","0.0","0.0"
"16","B4","AA690","Eim","0.0","0.0"
"16","B4","AA690","Eim","0.0","0.0"
"17","B5","AA690","Eim","79.00022888183594","28034.275390625"
"17","B5","AA690","Eim","65.12200927734375","3256.205810546875"
"17","B5","AA690","Eim","94.08525085449219","618.89111328125"
"17","B5","AA690","Eim","82.0172348022461","20264.0703125"
"17","B5","AA690","Eim","89.8614501953125","815.20361328125"
"18","B6","AA690","Eim","78.24597930908203","28863.40234375"
"18","B6","AA690","Eim","84.5816879272461","14025.791015625"
"18","B6","AA690","Eim","92.87844848632812","347.107421875"
"18","B6","AA690","Eim","0.0","0.0"
"18","B6","AA690","Eim","0.0","0.0"
"19","B7","AA787","Eim","80.81043243408203","42963.6953125"
"19","B7","AA787","Eim","78.24597930908203","34771.40234375"
"19","B7","AA787","Eim","93.33100128173828","1200.66748046875"
"19","B7","AA787","Eim","0.0","0.0"
"19","B7","AA787","Eim","0.0","0.0"
"20","B8","AA787","Eim","80.81043243408203","37979.1953125"
"20","B8","AA787","Eim","76.88832092285156","23730.3671875"
"20","B8","AA787","Eim","94.08525085449219","-42.7607421875"
"20","B8","AA787","Eim","0.0","0.0"
"20","B8","AA787","Eim","0.0","0.0"
"21","B9","AA787","Eim","80.6910629272461","31780.4609375"
"21","B9","AA787","Eim","84.77002716064453","13314.04296875"
"21","B9","AA787","Eim","76.0078125","16943.3515625"
"21","B9","AA787","Eim","93.2301025390625","382.24658203125"
"21","B9","AA787","Eim","64.22413635253906","4659.29345703125"
"22","B10","AA659","Eim","75.40351867675781","117011.4453125"
"22","B10","AA659","Eim","71.47562408447266","28291.7578125"
"22","B10","AA659","Eim","89.45327758789062","1656.09814453125"
"22","B10","AA659","Eim","84.77002716064453","1927.32568359375"
"22","B10","AA659","Eim","0.0","0.0"
"23","B11","AA659","Eim","75.40351867675781","99537.1171875"
"23","B11","AA659","Eim","0.0","0.0"
"23","B11","AA659","Eim","0.0","0.0"
"23","B11","AA659","Eim","0.0","0.0"
"23","B11","AA659","Eim","0.0","0.0"
"24","B12","AA659","Eim","75.40351867675781","99694.984375"
"24","B12","AA659","Eim","65.58379364013672","11287.103515625"
"24","B12","AA659","Eim","81.89964294433594","1116.90087890625"
"24","B12","AA659","Eim","88.84899139404297","629.549560546875"
"24","B12","AA659","Eim","0.0","0.0"
"25","C1","AA718","Eim","82.91301727294922","99644.34375"
"25","C1","AA718","Eim","91.2056884765625","435.109375"
"25","C1","AA718","Eim","68.28776550292969","18212.283203125"
"25","C1","AA718","Eim","0.0","0.0"
"25","C1","AA718","Eim","0.0","0.0"
"26","C2","AA718","Eim","82.76223754882812","82764.34375"
"26","C2","AA718","Eim","0.0","0.0"
"26","C2","AA718","Eim","0.0","0.0"
"26","C2","AA718","Eim","0.0","0.0"
"26","C2","AA718","Eim","0.0","0.0"
"27","C3","AA718","Eim","82.91301727294922","71512.6171875"
"27","C3","AA718","Eim","0.0","0.0"
"27","C3","AA718","Eim","0.0","0.0"
"27","C3","AA718","Eim","0.0","0.0"
"27","C3","AA718","Eim","0.0","0.0"
"28","C4","AA763","Eim","80.80215454101562","47812.5859375"
"28","C4","AA763","Eim","84.4207763671875","46292.859375"
"28","C4","AA763","Eim","91.2056884765625","552.1630859375"
"28","C4","AA763","Eim","0.0","0.0"
"28","C4","AA763","Eim","0.0","0.0"
"29","C5","AA763","Eim","80.65957641601562","53250.11328125"
"29","C5","AA763","Eim","84.5816879272461","39102.671875"
"29","C5","AA763","Eim","94.38694763183594","1138.228515625"
"29","C5","AA763","Eim","0.0","0.0"
"29","C5","AA763","Eim","0.0","0.0"
"30","C6","AA763","Eim","80.81043243408203","45274.66796875"
"30","C6","AA763","Eim","93.029296875","635.17724609375"
"30","C6","AA763","Eim","0.0","0.0"
"30","C6","AA763","Eim","0.0","0.0"
"30","C6","AA763","Eim","0.0","0.0"
"31","C7","AA710","Eim","75.98322296142578","46679.51171875"
"31","C7","AA710","Eim","83.82743835449219","17815.1328125"
"31","C7","AA710","Eim","62.8592529296875","6225.251953125"
"31","C7","AA710","Eim","91.21910095214844","-214.765625"
"31","C7","AA710","Eim","0.0","0.0"
"32","C8","AA710","Eim","84.27998352050781","31137.578125"
"32","C8","AA710","Eim","75.8323745727539","22263.451171875"
"32","C8","AA710","Eim","91.67164611816406","954.1064453125"
"32","C8","AA710","Eim","0.0","0.0"
"32","C8","AA710","Eim","0.0","0.0"
"33","C9","AA710","Eim","75.7056655883789","37419.19921875"
"33","C9","AA710","Eim","84.92109680175781","27533.845703125"
"33","C9","AA710","Eim","81.44642639160156","20029.36328125"
"33","C9","AA710","Eim","93.68331909179688","87.70556640625"
"33","C9","AA710","Eim","0.0","0.0"
"34","C10","AA599","Eim","83.56144714355469","34625.08984375"
"34","C10","AA599","Eim","73.4395751953125","19738.279296875"
"34","C10","AA599","Eim","79.63355255126953","28628.74609375"
"34","C10","AA599","Eim","63.468772888183594","2023.529296875"
"34","C10","AA599","Eim","93.07902526855469","-91.1640625"
"35","C11","AA599","Eim","80.23784637451172","23730.255859375"
"35","C11","AA599","Eim","84.61895751953125","14107.26953125"
"35","C11","AA599","Eim","63.01555252075195","4207.30224609375"
"35","C11","AA599","Eim","91.26615905761719","83.48876953125"
"35","C11","AA599","Eim","93.38117218017578","-52.65478515625"
"36","C12","AA599","Eim","80.388916015625","22046.908203125"
"36","C12","AA599","Eim","73.89279174804688","13484.939453125"
"36","C12","AA599","Eim","63.61984634399414","3501.8681640625"
"36","C12","AA599","Eim","90.96400451660156","65.46240234375"
"36","C12","AA599","Eim","0.0","0.0"
"37","D1","AA745","Eim","81.10370635986328","53819.29296875"
"37","D1","AA745","Eim","84.57154846191406","31668.2578125"
"37","D1","AA745","Eim","0.0","0.0"
"37","D1","AA745","Eim","0.0","0.0"
"37","D1","AA745","Eim","0.0","0.0"
"38","D2","AA745","Eim","80.95292663574219","32023.66796875"
"38","D2","AA745","Eim","61.95518493652344","5943.541015625"
"38","D2","AA745","Eim","77.93741607666016","23060.23046875"
"38","D2","AA745","Eim","94.07041931152344","271.14013671875"
"38","D2","AA745","Eim","83.6668930053711","26846.6484375"
"39","D3","AA745","Eim","81.5560302734375","44105.921875"
"39","D3","AA745","Eim","62.558284759521484","1014.33349609375"
"39","D3","AA745","Eim","84.2699966430664","27379.578125"
"39","D3","AA745","Eim","0.0","0.0"
"39","D3","AA745","Eim","0.0","0.0"
"40","D4","AA693","Eim","81.5560302734375","45336.55078125"
"40","D4","AA693","Eim","0.0","0.0"
"40","D4","AA693","Eim","0.0","0.0"
"40","D4","AA693","Eim","0.0","0.0"
"40","D4","AA693","Eim","0.0","0.0"
"41","D5","AA693","Eim","83.82743835449219","35413.3359375"
"41","D5","AA693","Eim","78.54767608642578","27003.37890625"
"41","D5","AA693","Eim","75.8323745727539","21984.29296875"
"41","D5","AA693","Eim","90.46484375","878.5302734375"
"41","D5","AA693","Eim","0.0","0.0"
"42","D6","AA693","Eim","75.53067016601562","35732.421875"
"42","D6","AA693","Eim","80.20703125","19740.681640625"
"42","D6","AA693","Eim","62.255855560302734","5160.92138671875"
"42","D6","AA693","Eim","90.46484375","542.8505859375"
"42","D6","AA693","Eim","93.33100128173828","422.5205078125"
"43","D7","AA832","Eim","80.05618286132812","40520.99609375"
"43","D7","AA832","Eim","87.29698944091797","8461.8125"
"43","D7","AA832","Eim","93.63270568847656","621.69189453125"
"43","D7","AA832","Eim","0.0","0.0"
"43","D7","AA832","Eim","0.0","0.0"
"44","D8","AA832","Eim","79.4527816772461","37427.17578125"
"44","D8","AA832","Eim","0.0","0.0"
"44","D8","AA832","Eim","0.0","0.0"
"44","D8","AA832","Eim","0.0","0.0"
"44","D8","AA832","Eim","0.0","0.0"
"45","D9","AA832","Eim","79.33140563964844","40817.1015625"
"45","D9","AA832","Eim","0.0","0.0"
"45","D9","AA832","Eim","0.0","0.0"
"45","D9","AA832","Eim","0.0","0.0"
"45","D9","AA832","Eim","0.0","0.0"
"46","D10","AA674","Eim","83.10823059082031","45911.921875"
"46","D10","AA674","Eim","77.97175598144531","22823.53515625"
"46","D10","AA674","Eim","0.0","0.0"
"46","D10","AA674","Eim","0.0","0.0"
"46","D10","AA674","Eim","0.0","0.0"
"47","D11","AA674","Eim","82.80608367919922","37367.28515625"
"47","D11","AA674","Eim","0.0","0.0"
"47","D11","AA674","Eim","0.0","0.0"
"47","D11","AA674","Eim","0.0","0.0"
"47","D11","AA674","Eim","0.0","0.0"
"48","D12","AA674","Eim","84.16573333740234","25748.3828125"
"48","D12","AA674","Eim","71.62670135498047","5266.26171875"
"48","D12","AA674","Eim","64.22413635253906","62.32861328125"
"48","D12","AA674","Eim","0.0","0.0"
"48","D12","AA674","Eim","0.0","0.0"
"49","E1","AA793","Eim","79.44517517089844","41152.77734375"
"49","E1","AA793","Eim","74.77112579345703","25401.12890625"
"49","E1","AA793","Eim","62.558284759521484","4750.736328125"
"49","E1","AA793","Eim","82.46068572998047","32907.14453125"
"49","E1","AA793","Eim","94.07041931152344","-35.17919921875"
"50","E2","AA793","Eim","74.9218978881836","48815.703125"
"50","E2","AA793","Eim","79.29439544677734","24641.734375"
"50","E2","AA793","Eim","61.804405212402344","8279.166015625"
"50","E2","AA793","Eim","91.0549087524414","116.462890625"
"50","E2","AA793","Eim","0.0","0.0"
"51","E3","AA793","Eim","83.06378936767578","23728.580078125"
"51","E3","AA793","Eim","78.84207153320312","18466.16796875"
"51","E3","AA793","Eim","61.50285720825195","5059.671875"
"51","E3","AA793","Eim","94.37197875976562","132.49169921875"
"51","E3","AA793","Eim","0.0","0.0"
"52","E4","AA706","Eim","81.7068099975586","55864.53125"
"52","E4","AA706","Eim","0.0","0.0"
"52","E4","AA706","Eim","0.0","0.0"
"52","E4","AA706","Eim","0.0","0.0"
"52","E4","AA706","Eim","0.0","0.0"
"53","E5","AA706","Eim","81.86637878417969","49907.08203125"
"53","E5","AA706","Eim","72.21196746826172","12088.75"
"53","E5","AA706","Eim","91.82249450683594","526.5244140625"
"53","E5","AA706","Eim","0.0","0.0"
"53","E5","AA706","Eim","0.0","0.0"
"54","E6","AA706","Eim","81.71553039550781","31708.408203125"
"54","E6","AA706","Eim","75.53067016601562","16520.40234375"
"54","E6","AA706","Eim","93.93440246582031","158.2294921875"
"54","E6","AA706","Eim","0.0","0.0"
"54","E6","AA706","Eim","0.0","0.0"
"55","E7","AA840","Eim","84.27998352050781","51437.6484375"
"55","E7","AA840","Eim","80.20703125","34970.640625"
"55","E7","AA840","Eim","92.72760009765625","1462.21630859375"
"55","E7","AA840","Eim","0.0","0.0"
"55","E7","AA840","Eim","0.0","0.0"
"56","E8","AA840","Eim","83.97828674316406","28203.4921875"
"56","E8","AA840","Eim","80.05618286132812","27176.935546875"
"56","E8","AA840","Eim","75.37982177734375","15382.134765625"
"56","E8","AA840","Eim","91.97334289550781","242.47509765625"
"56","E8","AA840","Eim","0.0","0.0"
"57","E9","AA840","Eim","80.6910629272461","31858.1484375"
"57","E9","AA840","Eim","84.01466369628906","25380.28125"
"57","E9","AA840","Eim","75.7056655883789","20978.4140625"
"57","E9","AA840","Eim","94.28761291503906","233.2724609375"
"57","E9","AA840","Eim","0.0","0.0"
"58","E10","AA847","Eim","79.33140563964844","37679.85546875"
"58","E10","AA847","Eim","62.41126251220703","4043.90869140625"
"58","E10","AA847","Eim","81.74857330322266","32881.35546875"
"58","E10","AA847","Eim","0.0","0.0"
"58","E10","AA847","Eim","0.0","0.0"
"59","E11","AA847","Eim","74.79922485351562","38115.06640625"
"59","E11","AA847","Eim","79.63355255126953","26482.923828125"
"59","E11","AA847","Eim","84.31681060791016","23588.751953125"
"59","E11","AA847","Eim","62.56233596801758","4677.98388671875"
"59","E11","AA847","Eim","94.13653564453125","137.9814453125"
"60","E12","AA847","Eim","81.74857330322266","26088.70703125"
"60","E12","AA847","Eim","78.72711944580078","24944.10546875"
"60","E12","AA847","Eim","92.62580871582031","162.470703125"
"60","E12","AA847","Eim","0.0","0.0"
"60","E12","AA847","Eim","0.0","0.0"
"61","F1","AA779","Eim","82.00836181640625","40678.1171875"
"61","F1","AA779","Eim","93.76887512207031","426.3203125"
"61","F1","AA779","Eim","0.0","0.0"
"61","F1","AA779","Eim","0.0","0.0"
"61","F1","AA779","Eim","0.0","0.0"
"62","F2","AA779","Eim","83.51612091064453","29475.1875"
"62","F2","AA779","Eim","77.93741607666016","20403.087890625"
"62","F2","AA779","Eim","86.98396301269531","15540.40625"
"62","F2","AA779","Eim","0.0","0.0"
"62","F2","AA779","Eim","0.0","0.0"
"63","F3","AA779","Eim","74.77112579345703","21022.021484375"
"63","F3","AA779","Eim","81.5560302734375","19510.263671875"
"63","F3","AA779","Eim","62.10595703125","6330.5615234375"
"63","F3","AA779","Eim","86.98396301269531","8237.0947265625"
"63","F3","AA779","Eim","66.47845458984375","5133.8115234375"
"64","F4","AA749","Eim","74.77112579345703","97937.9609375"
"64","F4","AA749","Eim","81.25448608398438","6921.32421875"
"64","F4","AA749","Eim","93.61809539794922","361.662109375"
"64","F4","AA749","Eim","0.0","0.0"
"64","F4","AA749","Eim","0.0","0.0"
"65","F5","AA749","Eim","74.92727661132812","89834.7109375"
"65","F5","AA749","Eim","81.26298522949219","5171.67529296875"
"65","F5","AA749","Eim","61.95415496826172","8116.904296875"
"65","F5","AA749","Eim","84.73253631591797","3654.268798828125"
"65","F5","AA749","Eim","89.8614501953125","397.30224609375"
"66","F6","AA749","Eim","74.77642059326172","77597.0078125"
"66","F6","AA749","Eim","81.11212921142578","4130.68359375"
"66","F6","AA749","Eim","84.43083190917969","3979.0634765625"
"66","F6","AA749","Eim","61.80330276489258","6846.9501953125"
"66","F6","AA749","Eim","0.0","0.0"
"67","F7","AA716","Eim","83.5257339477539","77574.1015625"
"67","F7","AA716","Eim","0.0","0.0"
"67","F7","AA716","Eim","0.0","0.0"
"67","F7","AA716","Eim","0.0","0.0"
"67","F7","AA716","Eim","0.0","0.0"
"68","F8","AA716","Eim","83.37488555908203","50045.73828125"
"68","F8","AA716","Eim","68.28986358642578","10452.46484375"
"68","F8","AA716","Eim","0.0","0.0"
"68","F8","AA716","Eim","0.0","0.0"
"68","F8","AA716","Eim","0.0","0.0"
"69","F9","AA716","Eim","83.41036987304688","50808.9609375"
"69","F9","AA716","Eim","92.02151489257812","153.7373046875"
"69","F9","AA716","Eim","0.0","0.0"
"69","F9","AA716","Eim","0.0","0.0"
"69","F9","AA716","Eim","0.0","0.0"
"70","F10","AA766","Eim","84.31681060791016","73758.84375"
"70","F10","AA766","Eim","66.79237365722656","15884.4130859375"
"70","F10","AA766","Eim","74.34600830078125","14993.720703125"
"70","F10","AA766","Eim","0.0","0.0"
"70","F10","AA766","Eim","0.0","0.0"
"71","F11","AA766","Eim","84.31681060791016","71827.1015625"
"71","F11","AA766","Eim","67.69880676269531","15225.90625"
"71","F11","AA766","Eim","70.871337890625","15150.3818359375"
"71","F11","AA766","Eim","0.0","0.0"
"71","F11","AA766","Eim","0.0","0.0"
"72","F12","AA766","Eim","84.46788024902344","80894.7890625"
"72","F12","AA766","Eim","73.74171447753906","16244.888671875"
"72","F12","AA766","Eim","67.39666748046875","16950.435546875"
"72","F12","AA766","Eim","64.67735290527344","16514.224609375"
"72","F12","AA766","Eim","70.41812133789062","16743.060546875"
"73","G1","AA826","Eim","80.34982299804688","63019.97265625"
"73","G1","AA826","Eim","83.81767272949219","54883.9140625"
"73","G1","AA826","Eim","0.0","0.0"
"73","G1","AA826","Eim","0.0","0.0"
"73","G1","AA826","Eim","0.0","0.0"
"74","G2","AA826","Eim","79.595947265625","37705.5546875"
"74","G2","AA826","Eim","82.91301727294922","35701.7421875"
"74","G2","AA826","Eim","0.0","0.0"
"74","G2","AA826","Eim","0.0","0.0"
"74","G2","AA826","Eim","0.0","0.0"
"75","G3","AA826","Eim","81.40525817871094","37880.578125"
"75","G3","AA826","Eim","0.0","0.0"
"75","G3","AA826","Eim","0.0","0.0"
"75","G3","AA826","Eim","0.0","0.0"
"75","G3","AA826","Eim","0.0","0.0"
"76","G4","AA835","Eim","75.5250015258789","119701.046875"
"76","G4","AA835","Eim","0.0","0.0"
"76","G4","AA835","Eim","0.0","0.0"
"76","G4","AA835","Eim","0.0","0.0"
"76","G4","AA835","Eim","0.0","0.0"
"77","G5","AA835","Eim","75.53067016601562","125715.0859375"
"77","G5","AA835","Eim","0.0","0.0"
"77","G5","AA835","Eim","0.0","0.0"
"77","G5","AA835","Eim","0.0","0.0"
"77","G5","AA835","Eim","0.0","0.0"
"78","G6","AA835","Eim","75.37982177734375","93414.8515625"
"78","G6","AA835","Eim","0.0","0.0"
"78","G6","AA835","Eim","0.0","0.0"
"78","G6","AA835","Eim","0.0","0.0"
"78","G6","AA835","Eim","0.0","0.0"
"79","G7","AA838","Eim","79.30192565917969","44512.5703125"
"79","G7","AA838","Eim","84.88338470458984","28200.1640625"
"79","G7","AA838","Eim","93.78355407714844","-136.5673828125"
"79","G7","AA838","Eim","0.0","0.0"
"79","G7","AA838","Eim","0.0","0.0"
"80","G8","AA838","Eim","84.5816879272461","40928.2109375"
"80","G8","AA838","Eim","81.41383361816406","33275.6015625"
"80","G8","AA838","Eim","62.40670394897461","3537.107421875"
"80","G8","AA838","Eim","93.63270568847656","276.24609375"
"80","G8","AA838","Eim","0.0","0.0"
"81","G9","AA838","Eim","80.6910629272461","26092.529296875"
"81","G9","AA838","Eim","62.260189056396484","4312.43896484375"
"81","G9","AA838","Eim","93.68331909179688","134.43896484375"
"81","G9","AA838","Eim","0.0","0.0"
"81","G9","AA838","Eim","0.0","0.0"
"82","G10","AA708","Eim","81.59750366210938","36079.8828125"
"82","G10","AA708","Eim","94.43868255615234","772.9365234375"
"82","G10","AA708","Eim","0.0","0.0"
"82","G10","AA708","Eim","0.0","0.0"
"82","G10","AA708","Eim","0.0","0.0"
"83","G11","AA708","Eim","81.59750366210938","40170.73828125"
"83","G11","AA708","Eim","71.92884826660156","13094.490234375"
"83","G11","AA708","Eim","62.56233596801758","2509.7392578125"
"83","G11","AA708","Eim","92.62580871582031","-139.21533203125"
"83","G11","AA708","Eim","0.0","0.0"
"84","G12","AA708","Eim","81.44642639160156","39801.39453125"
"84","G12","AA708","Eim","78.1228256225586","32557.14453125"
"84","G12","AA708","Eim","61.80697250366211","6998.2578125"
"84","G12","AA708","Eim","72.07991790771484","12615.2509765625"
"84","G12","AA708","Eim","93.2301025390625","-2.5546875"
"85","H1","AA800","Eim","81.7068099975586","48594.671875"
"85","H1","AA800","Eim","0.0","0.0"
"85","H1","AA800","Eim","0.0","0.0"
"85","H1","AA800","Eim","0.0","0.0"
"85","H1","AA800","Eim","0.0","0.0"
"86","H2","AA800","Eim","81.85758972167969","35535.40625"
"86","H2","AA800","Eim","85.02388000488281","35625.62890625"
"86","H2","AA800","Eim","77.33431243896484","24895.04296875"
"86","H2","AA800","Eim","93.165771484375","58.7255859375"
"86","H2","AA800","Eim","0.0","0.0"
"87","H3","AA800","Eim","83.96844482421875","34161.24609375"
"87","H3","AA800","Eim","73.11259460449219","13362.869140625"
"87","H3","AA800","Eim","81.10370635986328","31806.466796875"
"87","H3","AA800","Eim","63.312164306640625","2074.34912109375"
"87","H3","AA800","Eim","94.37197875976562","100.8291015625"
"88","H4","AA760","Eim","80.04827880859375","43159.53125"
"88","H4","AA760","Eim","62.85983657836914","8625.6083984375"
"88","H4","AA760","Eim","71.45405578613281","16588.625"
"88","H4","AA760","Eim","77.6358642578125","32233.373046875"
"88","H4","AA760","Eim","0.0","0.0"
"89","H5","AA760","Eim","80.35787963867188","32214.9296875"
"89","H5","AA760","Eim","86.54273986816406","21919.244140625"
"89","H5","AA760","Eim","65.87625885009766","12897.4560546875"
"89","H5","AA760","Eim","77.19002532958984","26369.88671875"
"89","H5","AA760","Eim","91.97334289550781","962.6123046875"
"90","H6","AA760","Eim","76.88832092285156","42450.23828125"
"90","H6","AA760","Eim","82.62063598632812","30858.921875"
"90","H6","AA760","Eim","62.8592529296875","8975.4267578125"
"90","H6","AA760","Eim","80.65957641601562","28280.07421875"
"90","H6","AA760","Eim","94.23609924316406","395.1826171875"
"91","H7","AA672","Eim","75.37982177734375","107775.5703125"
"91","H7","AA672","Eim","71.45771789550781","29853.9375"
"91","H7","AA672","Eim","87.29698944091797","570.14404296875"
"91","H7","AA672","Eim","91.52079772949219","405.6796875"
"91","H7","AA672","Eim","0.0","0.0"
"92","H8","AA672","Eim","75.22897338867188","102286.8671875"
"92","H8","AA672","Eim","71.30686950683594","25862.0625"
"92","H8","AA672","Eim","91.36994934082031","729.5029296875"
"92","H8","AA672","Eim","0.0","0.0"
"92","H8","AA672","Eim","0.0","0.0"
"93","H9","AA672","Eim","75.10137176513672","70579.6640625"
"93","H9","AA672","Eim","91.26615905761719","-153.286865234375"
"93","H9","AA672","Eim","0.0","0.0"
"93","H9","AA672","Eim","0.0","0.0"
"93","H9","AA672","Eim","0.0","0.0"
"94","H10","NTC","Eim","90.661865234375","772.4536743164062"
"94","H10","NTC","Eim","84.92109680175781","666.8163452148438"
"94","H10","NTC","Eim","73.4395751953125","1242.0289306640625"
"94","H10","NTC","Eim","87.33826446533203","250.06851196289062"
"94","H10","NTC","Eim","93.98545837402344","315.7490539550781"
"95","H11","NTC","Eim","75.5545883178711","104493.34375"
"95","H11","NTC","Eim","88.39576721191406","213.956298828125"
"95","H11","NTC","Eim","92.32366180419922","413.1234130859375"
"95","H11","NTC","Eim","82.9571533203125","569.2993774414062"
"95","H11","NTC","Eim","0.0","0.0"
"96","H12","NTC","Eim","90.51078796386719","847.1932983398438"
"96","H12","NTC","Eim","74.34600830078125","1091.6298828125"
"96","H12","NTC","Eim","87.64041137695312","374.939697265625"
