# File Name: qPCR_eimeria_field_faeces_JK_07022022_3.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-07 03:13:22 PM UTC
# Run End Date/Time: 2022-02-07 04:31:26 PM UTC
# Run Duration: 78 minutes 3 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-07 03:41:00 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-07 03:41:10 PM UTC
"Well","Well Position","Sample","Target","Tm","Melt Peak Height"
"1","A1","AA614","Eim","80.21440887451172","43743.3125"
"1","A1","AA614","Eim","83.8359603881836","38444.1328125"
"1","A1","AA614","Eim","92.73892974853516","962.0322265625"
"1","A1","AA614","Eim","0.0","0.0"
"1","A1","AA614","Eim","0.0","0.0"
"2","A2","AA614","Eim","84.59044647216797","42805.69921875"
"2","A2","AA614","Eim","80.81800079345703","32715.033203125"
"2","A2","AA614","Eim","93.49342346191406","380.9072265625"
"2","A2","AA614","Eim","0.0","0.0"
"2","A2","AA614","Eim","0.0","0.0"
"3","A3","AA614","Eim","75.0838851928711","41262.578125"
"3","A3","AA614","Eim","80.81800079345703","31537.1328125"
"3","A3","AA614","Eim","61.955772399902344","5147.8779296875"
"3","A3","AA614","Eim","85.94853210449219","24794.2734375"
"3","A3","AA614","Eim","91.68264770507812","-394.5009765625"
"4","A4","AA598","Eim","80.36531066894531","38797.0859375"
"4","A4","AA598","Eim","92.73892974853516","191.32275390625"
"4","A4","AA598","Eim","77.34735107421875","27993.880859375"
"4","A4","AA598","Eim","84.28865051269531","21430.03515625"
"4","A4","AA598","Eim","0.0","0.0"
"5","A5","AA598","Eim","80.38135528564453","37573.33203125"
"5","A5","AA598","Eim","85.66717529296875","11982.248046875"
"5","A5","AA598","Eim","92.76527404785156","520.76953125"
"5","A5","AA598","Eim","0.0","0.0"
"5","A5","AA598","Eim","0.0","0.0"
"6","A6","AA598","Eim","80.53237915039062","46924.80078125"
"6","A6","AA598","Eim","74.18939971923828","23902.8515625"
"6","A6","AA598","Eim","92.46322631835938","-41.044921875"
"6","A6","AA598","Eim","0.0","0.0"
"6","A6","AA598","Eim","0.0","0.0"
"7","A7","AA735","Eim","82.04261779785156","55758.4375"
"7","A7","AA735","Eim","72.37712097167969","13688.2265625"
"7","A7","AA735","Eim","0.0","0.0"
"7","A7","AA735","Eim","0.0","0.0"
"7","A7","AA735","Eim","0.0","0.0"
"8","A8","AA735","Eim","82.19363403320312","49668.80859375"
"8","A8","AA735","Eim","74.64247131347656","33452.46875"
"8","A8","AA735","Eim","61.956504821777344","6542.06884765625"
"8","A8","AA735","Eim","92.61425018310547","-193.580078125"
"8","A8","AA735","Eim","90.80197143554688","-258.19140625"
"9","A9","AA735","Eim","82.51618957519531","44154.28125"
"9","A9","AA735","Eim","74.20266723632812","17895.294921875"
"9","A9","AA735","Eim","92.79472351074219","1073.8876953125"
"9","A9","AA735","Eim","0.0","0.0"
"9","A9","AA735","Eim","0.0","0.0"
"10","A10","AA754","Eim","75.26074981689453","85621.8203125"
"10","A10","AA754","Eim","0.0","0.0"
"10","A10","AA754","Eim","0.0","0.0"
"10","A10","AA754","Eim","0.0","0.0"
"10","A10","AA754","Eim","0.0","0.0"
"11","A11","AA754","Eim","75.26074981689453","101589.5703125"
"11","A11","AA754","Eim","92.19010925292969","47.3349609375"
"11","A11","AA754","Eim","86.8996810913086","319.718017578125"
"11","A11","AA754","Eim","0.0","0.0"
"11","A11","AA754","Eim","0.0","0.0"
"12","A12","AA754","Eim","75.26074981689453","103008.8203125"
"12","A12","AA754","Eim","91.28317260742188","221.94189453125"
"12","A12","AA754","Eim","0.0","0.0"
"12","A12","AA754","Eim","0.0","0.0"
"12","A12","AA754","Eim","0.0","0.0"
"13","B1","AA547","Eim","84.28865051269531","58648.234375"
"13","B1","AA547","Eim","0.0","0.0"
"13","B1","AA547","Eim","0.0","0.0"
"13","B1","AA547","Eim","0.0","0.0"
"13","B1","AA547","Eim","0.0","0.0"
"14","B2","AA547","Eim","84.59044647216797","60006.51171875"
"14","B2","AA547","Eim","77.6491470336914","28178.51171875"
"14","B2","AA547","Eim","91.68264770507812","323.482421875"
"14","B2","AA547","Eim","0.0","0.0"
"14","B2","AA547","Eim","0.0","0.0"
"15","B3","AA547","Eim","84.28865051269531","60561.83203125"
"15","B3","AA547","Eim","0.0","0.0"
"15","B3","AA547","Eim","0.0","0.0"
"15","B3","AA547","Eim","0.0","0.0"
"15","B3","AA547","Eim","0.0","0.0"
"16","B4","AA605","Eim","74.63118743896484","48325.12890625"
"16","B4","AA605","Eim","62.106666564941406","5527.4150390625"
"16","B4","AA605","Eim","80.36531066894531","20416.451171875"
"16","B4","AA605","Eim","90.77725982666016","841.900390625"
"16","B4","AA605","Eim","82.77967071533203","20023.64453125"
"17","B5","AA605","Eim","77.058837890625","32496.3203125"
"17","B5","AA605","Eim","84.30796813964844","34640.765625"
"17","B5","AA605","Eim","81.58954620361328","32759.55859375"
"17","B5","AA605","Eim","62.10752868652344","5145.517578125"
"17","B5","AA605","Eim","0.0","0.0"
"18","B6","AA605","Eim","84.30796813964844","39538.6640625"
"18","B6","AA605","Eim","77.66293334960938","36731.49609375"
"18","B6","AA605","Eim","62.86264419555664","4368.5966796875"
"18","B6","AA605","Eim","0.0","0.0"
"18","B6","AA605","Eim","0.0","0.0"
"19","B7","AA767","Eim","84.61001586914062","36767.96484375"
"19","B7","AA767","Eim","74.94451904296875","26871.1875"
"19","B7","AA767","Eim","80.23033142089844","25606.49609375"
"19","B7","AA767","Eim","94.42652893066406","1287.896484375"
"19","B7","AA767","Eim","0.0","0.0"
"20","B8","AA767","Eim","74.79348754882812","22841.291015625"
"20","B8","AA767","Eim","87.32843017578125","13048.4443359375"
"20","B8","AA767","Eim","79.17317199707031","21231.0"
"20","B8","AA767","Eim","82.34466552734375","19551.41796875"
"20","B8","AA767","Eim","94.42652893066406","17.7392578125"
"21","B9","AA767","Eim","81.76041412353516","25082.078125"
"21","B9","AA767","Eim","75.86537170410156","21114.203125"
"21","B9","AA767","Eim","92.03895568847656","631.7080078125"
"21","B9","AA767","Eim","94.60858154296875","549.19384765625"
"21","B9","AA767","Eim","0.0","0.0"
"22","B10","AA686","Eim","84.17889404296875","43196.6875"
"22","B10","AA686","Eim","75.1095962524414","31121.24609375"
"22","B10","AA686","Eim","79.79539489746094","26062.32421875"
"22","B10","AA686","Eim","91.73664093017578","-247.39453125"
"22","B10","AA686","Eim","0.0","0.0"
"23","B11","AA686","Eim","84.02774047851562","41665.78515625"
"23","B11","AA686","Eim","0.0","0.0"
"23","B11","AA686","Eim","0.0","0.0"
"23","B11","AA686","Eim","0.0","0.0"
"23","B11","AA686","Eim","0.0","0.0"
"24","B12","AA686","Eim","84.17889404296875","35287.03515625"
"24","B12","AA686","Eim","73.29573822021484","10384.86328125"
"24","B12","AA686","Eim","92.34126281738281","-114.5830078125"
"24","B12","AA686","Eim","0.0","0.0"
"24","B12","AA686","Eim","0.0","0.0"
"25","C1","AA579","Eim","75.23477935791016","213347.0625"
"25","C1","AA579","Eim","65.72821807861328","21046.296875"
"25","C1","AA579","Eim","0.0","0.0"
"25","C1","AA579","Eim","0.0","0.0"
"25","C1","AA579","Eim","0.0","0.0"
"26","C2","AA579","Eim","75.0838851928711","172459.109375"
"26","C2","AA579","Eim","67.08629608154297","15303.1220703125"
"26","C2","AA579","Eim","0.0","0.0"
"26","C2","AA579","Eim","0.0","0.0"
"26","C2","AA579","Eim","0.0","0.0"
"27","C3","AA579","Eim","75.0838851928711","179316.96875"
"27","C3","AA579","Eim","0.0","0.0"
"27","C3","AA579","Eim","0.0","0.0"
"27","C3","AA579","Eim","0.0","0.0"
"27","C3","AA579","Eim","0.0","0.0"
"28","C4","AA648","Eim","83.38326263427734","54482.81640625"
"28","C4","AA648","Eim","79.15812683105469","53935.6875"
"28","C4","AA648","Eim","74.9329833984375","37508.0625"
"28","C4","AA648","Eim","91.98443603515625","803.0732421875"
"28","C4","AA648","Eim","0.0","0.0"
"29","C5","AA648","Eim","83.55284881591797","46559.203125"
"29","C5","AA648","Eim","79.17317199707031","44134.11328125"
"29","C5","AA648","Eim","94.2755126953125","-75.4111328125"
"29","C5","AA648","Eim","0.0","0.0"
"29","C5","AA648","Eim","0.0","0.0"
"30","C6","AA648","Eim","74.94451904296875","39279.1171875"
"30","C6","AA648","Eim","83.55284881591797","24688.12109375"
"30","C6","AA648","Eim","79.32418823242188","31943.3671875"
"30","C6","AA648","Eim","61.654457092285156","7338.63671875"
"30","C6","AA648","Eim","94.12448120117188","151.0419921875"
"31","C7","AA842","Eim","79.32418823242188","35423.58984375"
"31","C7","AA842","Eim","85.36512756347656","35184.828125"
"31","C7","AA842","Eim","93.06732177734375","703.736328125"
"31","C7","AA842","Eim","0.0","0.0"
"31","C7","AA842","Eim","0.0","0.0"
"32","C8","AA842","Eim","85.36512756347656","26667.189453125"
"32","C8","AA842","Eim","76.15270233154297","26293.546875"
"32","C8","AA842","Eim","62.71162033081055","3515.150634765625"
"32","C8","AA842","Eim","92.61425018310547","104.96142578125"
"32","C8","AA842","Eim","0.0","0.0"
"33","C9","AA842","Eim","82.0627212524414","31974.9140625"
"33","C9","AA842","Eim","76.31883239746094","18638.12890625"
"33","C9","AA842","Eim","93.85281372070312","500.8017578125"
