# File Name: qPCR_eimeria_field_faeces_JK_07022022_3.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-07 03:13:22 PM UTC
# Run End Date/Time: 2022-02-07 04:31:26 PM UTC
# Run Duration: 78 minutes 3 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-07 03:41:00 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-07 03:41:11 PM UTC
"Well","Well Position","Cycle Number","SYBR","ROX"
"3","A3","84","507828.6","0.0"
"3","A3","85","506552.6","0.0"
"3","A3","86","504138.8","0.0"
"3","A3","87","501964.8","0.0"
"3","A3","88","498670.25","0.0"
"3","A3","89","497586.28","0.0"
"3","A3","90","496167.12","0.0"
"3","A3","91","494950.5","0.0"
"3","A3","92","492755.9","0.0"
"3","A3","93","489933.44","0.0"
"3","A3","94","490346.4","0.0"
"3","A3","95","489022.8","0.0"
"3","A3","96","487352.0","0.0"
"3","A3","97","486318.44","0.0"
"3","A3","98","485169.2","0.0"
"3","A3","99","483059.3","0.0"
"3","A3","100","482207.9","0.0"
"3","A3","101","481079.4","0.0"
"3","A3","102","479709.06","0.0"
"3","A3","103","477640.9","0.0"
"3","A3","104","476246.6","0.0"
"3","A3","105","472100.72","0.0"
"3","A3","106","470055.3","0.0"
"3","A3","107","470008.97","0.0"
"3","A3","108","467017.88","0.0"
"3","A3","109","463520.16","0.0"
"3","A3","110","460673.06","0.0"
"3","A3","111","458795.03","0.0"
"3","A3","112","456508.78","0.0"
"3","A3","113","453628.53","0.0"
"3","A3","114","448332.75","0.0"
"3","A3","115","446491.88","0.0"
"3","A3","116","444359.94","0.0"
"3","A3","117","438953.34","0.0"
"3","A3","118","436047.7","0.0"
"3","A3","119","432346.38","0.0"
"3","A3","120","427478.34","0.0"
"3","A3","121","424809.22","0.0"
"3","A3","122","420902.28","0.0"
"3","A3","123","414641.4","0.0"
"3","A3","124","410119.25","0.0"
"3","A3","125","407174.8","0.0"
"3","A3","126","401228.06","0.0"
"3","A3","127","397223.94","0.0"
"3","A3","128","389700.84","0.0"
"3","A3","129","381180.03","0.0"
"3","A3","130","368393.53","0.0"
"3","A3","131","349764.97","0.0"
"3","A3","132","329423.53","0.0"
"3","A3","133","316796.34","0.0"
"3","A3","134","308659.5","0.0"
"3","A3","135","301409.4","0.0"
"3","A3","136","295314.2","0.0"
"3","A3","137","287902.97","0.0"
"3","A3","138","281566.38","0.0"
"3","A3","139","276694.2","0.0"
"3","A3","140","268532.25","0.0"
"3","A3","141","262934.6","0.0"
"3","A3","142","254814.58","0.0"
"3","A3","143","248167.7","0.0"
"3","A3","144","241773.66","0.0"
"3","A3","145","234403.08","0.0"
"3","A3","146","225164.33","0.0"
"3","A3","147","216619.58","0.0"
"3","A3","148","209858.39","0.0"
"3","A3","149","202024.53","0.0"
"3","A3","150","190578.8","0.0"
"3","A3","151","179214.16","0.0"
"3","A3","152","167303.16","0.0"
"3","A3","153","159246.75","0.0"
"3","A3","154","154026.47","0.0"
"3","A3","155","146137.22","0.0"
"3","A3","156","138067.89","0.0"
"3","A3","157","132525.38","0.0"
"3","A3","158","123742.266","0.0"
"3","A3","159","117247.38","0.0"
"3","A3","160","111299.43","0.0"
"3","A3","161","102864.766","0.0"
"3","A3","162","95090.4","0.0"
"3","A3","163","87671.52","0.0"
"3","A3","164","79316.43","0.0"
"3","A3","165","72977.01","0.0"
"3","A3","166","68282.47","0.0"
"3","A3","167","59596.234","0.0"
"3","A3","168","49213.645","0.0"
"3","A3","169","35585.098","0.0"
"3","A3","170","29346.365","0.0"
"3","A3","171","25352.756","0.0"
"3","A3","172","25107.812","0.0"
"3","A3","173","22978.568","0.0"
"3","A3","174","23422.494","0.0"
"3","A3","175","22682.389","0.0"
"3","A3","176","23196.033","0.0"
"3","A3","177","21749.365","0.0"
"3","A3","178","21394.24","0.0"
"3","A3","179","21197.797","0.0"
"3","A3","180","20796.014","0.0"
"3","A3","181","20831.37","0.0"
"3","A3","182","22550.986","0.0"
"3","A3","183","22638.895","0.0"
"3","A3","184","20077.36","0.0"
"3","A3","185","20959.111","0.0"
"3","A3","186","19861.31","0.0"
"3","A3","187","19393.564","0.0"
"3","A3","188","20799.639","0.0"
"3","A3","189","19703.32","0.0"
"3","A3","190","21237.664","0.0"
"3","A3","191","20215.943","0.0"
"3","A3","192","18632.768","0.0"
"3","A3","193","18872.867","0.0"
"3","A3","194","18049.994","0.0"
"3","A3","195","19431.521","0.0"
"3","A3","196","19724.934","0.0"
"4","A4","1","91061.805","113480.56"
"4","A4","2","48104.613","109543.24"
"4","A4","3","94196.164","113469.305"
"4","A4","4","49419.09","109674.69"
"4","A4","5","99548.42","113689.61"
"4","A4","6","51355.57","109820.06"
"4","A4","7","103528.8","113924.445"
"4","A4","8","52701.01","109968.8"
"4","A4","9","105343.34","113876.92"
"4","A4","10","53096.168","110121.44"
"4","A4","11","107446.78","113763.35"
"4","A4","12","53273.406","110163.83"
"4","A4","13","108818.63","113595.195"
"4","A4","14","54504.316","109978.51"
"4","A4","15","110024.26","113249.445"
"4","A4","16","54817.254","109888.36"
"4","A4","17","111542.9","113173.23"
"4","A4","18","55761.215","109857.32"
"4","A4","19","113712.9","113306.63"
"4","A4","20","56302.617","109540.38"
"4","A4","21","114195.54","113292.4"
"4","A4","22","56568.332","109480.27"
"4","A4","23","114787.8","113171.02"
"4","A4","24","58096.11","109643.766"
"4","A4","25","115152.39","113109.35"
"4","A4","26","58506.195","109639.664"
"4","A4","27","115468.2","113111.99"
"4","A4","28","58438.08","109603.836"
"4","A4","29","116657.38","113204.88"
"4","A4","30","59113.008","109575.945"
"4","A4","31","117358.6","113211.66"
"4","A4","32","59035.94","109639.164"
"4","A4","33","117497.65","113269.7"
"4","A4","34","59100.207","109706.76"
"4","A4","35","117627.62","113261.84"
"4","A4","36","59839.84","109666.68"
"4","A4","37","117726.2","113306.84"
"4","A4","38","59916.336","109609.805"
"4","A4","39","119574.24","113292.64"
"4","A4","40","60219.293","109564.39"
"4","A4","41","119932.46","113342.08"
"4","A4","42","60551.93","109587.51"
"4","A4","43","120616.39","113423.44"
"4","A4","44","60693.168","109683.73"
"4","A4","45","121297.95","113463.82"
"4","A4","46","60974.863","109741.18"
"4","A4","47","121693.38","113644.2"
"4","A4","48","60804.81","110026.85"
"4","A4","49","121778.805","113294.2"
"4","A4","50","61149.09","110054.055"
"4","A4","51","121866.67","113150.3"
"4","A4","52","61929.3","110095.16"
"4","A4","53","123129.87","113220.0"
"4","A4","54","62405.605","110038.62"
"4","A4","55","123845.37","113625.96"
"4","A4","56","63332.89","109969.86"
"4","A4","57","125528.6","113632.42"
"4","A4","58","63976.504","109833.65"
"4","A4","59","127734.96","113234.59"
"4","A4","60","67072.66","109778.77"
"4","A4","61","131965.61","113008.75"
"4","A4","62","70848.22","109875.65"
"4","A4","63","137673.47","113074.69"
"4","A4","64","77553.71","109891.664"
"4","A4","65","149122.02","113494.14"
"4","A4","66","91661.9","109865.14"
"4","A4","67","169856.6","113636.484"
"4","A4","68","115470.15","110056.984"
"4","A4","69","203344.8","113683.95"
"4","A4","70","153672.64","110355.664"
"4","A4","71","245326.7","113603.555"
"4","A4","72","205895.7","110148.58"
"4","A4","73","289651.2","113313.4"
"4","A4","74","257090.25","109953.07"
"4","A4","75","334703.3","113293.36"
"4","A4","76","288585.3","109896.78"
"4","A4","77","385068.62","113622.02"
"4","A4","78","300091.1","110070.59"
"4","A4","79","423029.44","113639.83"
"4","A4","80","306000.22","110343.55"
"4","A4","81","442503.75","0.0"
"4","A4","82","446584.7","0.0"
"4","A4","83","446875.06","0.0"
"4","A4","84","446903.72","0.0"
"4","A4","85","446883.25","0.0"
"4","A4","86","445939.8","0.0"
"4","A4","87","444189.62","0.0"
"4","A4","88","443547.8","0.0"
"4","A4","89","441323.38","0.0"
"4","A4","90","441094.9","0.0"
"4","A4","91","439927.0","0.0"
"4","A4","92","438738.34","0.0"
"4","A4","93","438272.94","0.0"
"4","A4","94","437327.28","0.0"
"4","A4","95","435471.94","0.0"
"4","A4","96","434223.78","0.0"
"4","A4","97","431912.44","0.0"
"4","A4","98","433371.8","0.0"
"4","A4","99","430811.34","0.0"
"4","A4","100","428394.66","0.0"
"4","A4","101","428469.94","0.0"
"4","A4","102","426854.25","0.0"
"4","A4","103","425567.22","0.0"
"4","A4","104","423919.53","0.0"
"4","A4","105","421071.6","0.0"
"4","A4","106","420189.53","0.0"
"4","A4","107","415997.12","0.0"
"4","A4","108","416797.6","0.0"
"4","A4","109","412952.5","0.0"
"4","A4","110","410180.25","0.0"
"4","A4","111","407814.0","0.0"
"4","A4","112","405807.38","0.0"
"4","A4","113","403174.7","0.0"
"4","A4","114","400809.03","0.0"
"4","A4","115","398649.8","0.0"
"4","A4","116","396836.4","0.0"
"4","A4","117","392229.7","0.0"
