# File Name: qPCR_eimeria_field_faeces_JK_07022022_3.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-07 03:13:22 PM UTC
# Run End Date/Time: 2022-02-07 04:31:26 PM UTC
# Run Duration: 78 minutes 3 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-07 03:41:00 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-07 03:41:11 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"31","C7","1","57045.523","31724.53","122336.83"
"32","C8","1","51000.28","23920.07","88536.54"
"33","C9","1","49838.766","26223.152","97423.79"
"34","C10","1","53708.715","32837.125","135878.62"
"35","C11","1","40639.242","19960.121","82099.34"
"36","C12","1","44124.445","21244.707","87722.01"
"37","D1","1","73309.2","35696.367","139487.05"
"38","D2","1","93990.22","34879.816","118738.78"
"39","D3","1","85039.336","30465.67","99042.17"
"40","D4","1","78926.11","37271.543","140076.98"
"41","D5","1","69732.89","33586.957","122427.56"
"42","D6","1","55092.305","25922.07","98668.54"
"43","D7","1","54130.113","29954.775","114913.22"
"44","D8","1","51355.688","26312.8","104470.82"
"45","D9","1","40939.285","22401.066","89292.08"
"46","D10","1","63119.812","28655.314","107907.914"
"47","D11","1","50616.414","22930.58","87657.65"
"48","D12","1","59898.195","29326.625","112850.195"
"49","E1","1","66929.77","32819.824","143542.75"
"50","E2","1","70512.19","33263.812","132316.12"
"51","E3","1","44907.902","22900.746","89270.71"
"52","E4","1","73122.445","33350.504","119482.164"
"53","E5","1","63537.22","27626.396","98940.22"
"54","E6","1","65183.84","26664.666","92838.14"
"55","E7","1","54462.3","36180.29","131794.48"
"56","E8","1","49059.414","24537.16","91536.945"
"57","E9","1","42505.863","23730.727","90944.88"
"58","E10","1","64597.42","34345.934","133038.3"
"59","E11","1","53377.035","26366.55","99173.01"
"60","E12","1","56406.46","27015.379","99518.01"
"61","F1","1","67372.766","32839.34","138162.72"
"62","F2","1","52502.305","24939.568","102177.336"
"63","F3","1","53440.19","22399.13","83569.89"
"64","F4","1","53524.01","27473.707","109444.31"
"65","F5","1","58205.51","27889.709","101374.695"
"66","F6","1","60273.797","22055.008","76940.62"
"67","F7","1","45123.73","24352.96","91052.79"
"68","F8","1","39850.086","20281.857","77723.71"
"69","F9","1","33057.797","18079.629","71859.18"
"70","F10","1","43221.34","23364.059","91125.76"
"71","F11","1","59686.406","28134.44","105696.82"
"72","F12","1","62850.133","29232.498","111645.164"
"73","G1","1","58929.746","30011.32","128456.11"
"74","G2","1","57662.098","27953.637","111197.48"
"75","G3","1","56143.29","27738.512","107453.94"
"76","G4","1","52702.914","31174.455","124522.87"
"77","G5","1","51899.844","28900.291","111059.61"
"78","G6","1","49775.754","27074.564","104649.06"
"79","G7","1","54391.215","32517.406","127709.64"
"80","G8","1","45830.152","24962.451","94414.39"
"81","G9","1","33310.746","19335.35","80363.38"
"82","G10","1","39861.613","26323.09","107175.805"
"83","G11","1","52495.426","28029.791","111522.62"
"84","G12","1","56569.793","26951.95","111635.39"
"85","H1","1","66629.28","37462.727","157333.02"
"86","H2","1","56714.035","30606.775","124020.94"
"87","H3","1","54933.68","30786.473","123363.36"
"88","H4","1","52246.68","33673.24","134403.55"
"89","H5","1","50503.883","28680.197","110128.9"
"90","H6","1","46744.664","26948.79","106092.516"
"91","H7","1","57419.62","34173.797","135809.19"
"92","H8","1","53215.457","29292.898","114720.766"
"93","H9","1","37997.67","21131.27","84643.37"
"94","H10","1","39021.54","25719.46","111300.086"
"95","H11","1","34114.05","24933.086","112462.31"
"96","H12","1","39326.414","26519.258","132308.66"
"1","A1","2","145364.92","47566.395","158443.69"
"2","A2","2","132350.53","41034.438","128397.35"
"3","A3","2","141017.67","43908.69","130044.375"
"4","A4","2","100224.695","33088.438","113440.4"
"5","A5","2","81729.164","26290.08","78703.07"
"6","A6","2","109987.64","33619.93","101852.37"
"7","A7","2","68047.21","31839.543","129352.71"
"8","A8","2","100935.41","33109.562","110483.17"
"9","A9","2","110760.28","32878.598","95107.336"
"10","A10","2","79734.31","28529.496","97360.37"
"11","A11","2","95275.7","30870.598","105958.79"
"12","A12","2","103848.76","33744.516","117647.13"
"13","B1","2","123687.17","39065.3","125093.27"
"14","B2","2","156857.69","45488.637","130703.4"
"15","B3","2","167194.73","46537.59","129701.31"
"16","B4","2","159097.92","43296.62","122855.12"
"17","B5","2","137970.92","37266.086","108709.914"
"18","B6","2","151833.02","37563.367","98012.09"
"19","B7","2","119613.09","37558.812","118426.7"
"20","B8","2","101787.71","30516.271","97349.55"
"21","B9","2","107709.22","31889.6","101294.72"
"22","B10","2","80825.44","29583.986","101699.49"
"23","B11","2","97387.88","29758.074","93410.414"
"24","B12","2","84291.3","28957.238","83501.64"
"25","C1","2","113635.23","43245.21","145817.81"
"26","C2","2","144994.53","42336.742","117571.56"
"27","C3","2","150244.98","41843.94","114935.83"
"28","C4","2","187033.94","49893.445","139077.28"
"29","C5","2","154144.83","37636.344","99128.34"
"30","C6","2","171609.95","39712.227","100687.234"
"31","C7","2","122867.83","39167.652","127366.23"
"32","C8","2","104451.4","30158.137","93035.516"
"33","C9","2","112777.336","34445.133","101558.914"
"34","C10","2","120667.375","41786.82","141665.8"
"35","C11","2","90194.31","27111.285","86298.445"
"36","C12","2","95095.336","30136.293","92360.445"
"37","D1","2","198215.17","56048.297","147127.0"
"38","D2","2","267838.3","61391.918","124451.01"
"39","D3","2","249994.4","52864.01","103061.555"
"40","D4","2","196244.73","53025.12","153934.5"
"41","D5","2","170193.88","45546.53","127605.11"
"42","D6","2","140768.58","35850.414","104016.04"
"43","D7","2","102136.68","35666.4","119876.43"
"44","D8","2","98837.055","32161.7","110837.23"
"45","D9","2","84730.23","27293.326","91353.86"
"46","D10","2","154736.73","41104.32","112103.5"
"47","D11","2","129731.58","34963.12","90966.875"
"48","D12","2","160667.02","45699.316","118537.945"
"49","E1","2","133904.69","44623.695","150560.28"
"50","E2","2","155688.17","46069.324","137529.23"
"51","E3","2","115854.6","32568.059","93254.29"
"52","E4","2","184551.34","47994.29","124881.2"
"53","E5","2","165900.98","40117.742","102775.72"
"54","E6","2","172217.97","41289.44","102936.23"
"55","E7","2","112975.055","44066.26","139183.42"
"56","E8","2","107207.92","31165.32","95458.87"
"57","E9","2","100297.234","29972.895","90825.03"
"58","E10","2","160876.81","47977.105","138418.08"
"59","E11","2","150478.03","39943.79","101741.77"
"60","E12","2","160996.05","44429.055","103758.28"
"61","F1","2","110888.71","39314.81","144320.12"
"62","F2","2","108349.66","33485.316","105942.16"
"63","F3","2","117762.49","31092.148","86586.91"
"64","F4","2","121697.71","36106.848","114001.35"
"65","F5","2","146426.19","38806.707","107846.66"
"66","F6","2","151501.89","33680.652","80811.0"
"67","F7","2","101305.19","30960.44","95012.81"
"68","F8","2","95601.0","27174.127","81009.98"
"69","F9","2","82837.54","23650.518","71364.164"
"70","F10","2","107174.92","33186.945","96977.79"
"71","F11","2","153055.45","42098.242","110706.84"
"72","F12","2","163002.39","46309.477","116586.44"
"73","G1","2","135322.08","43160.254","140675.23"
"74","G2","2","133811.62","39690.297","115978.17"
"75","G3","2","140842.05","39618.367","112257.3"
"76","G4","2","124328.47","41593.23","130189.625"
"77","G5","2","136951.67","40637.547","115911.01"
"78","G6","2","142048.84","39693.855","109163.34"
"79","G7","2","121172.734","40613.07","134124.36"
"80","G8","2","95507.09","31588.686","101054.95"
"81","G9","2","74105.484","24662.176","83917.75"
"82","G10","2","80585.96","32356.877","112685.25"
"83","G11","2","106807.23","36072.277","117316.54"
"84","G12","2","121386.43","37972.883","116226.25"
"85","H1","2","151403.11","51577.707","165442.27"
"86","H2","2","147985.92","45649.56","129295.46"
"87","H3","2","148631.92","45026.848","129602.04"
"88","H4","2","118519.12","42837.02","141755.12"
"89","H5","2","124982.48","39394.613","116058.92"
"90","H6","2","120264.29","36419.453","111362.93"
"91","H7","2","134900.11","44558.453","142664.89"
"92","H8","2","136969.53","40342.27","120667.31"
"93","H9","2","109663.06","31095.834","88631.52"
"94","H10","2","61630.617","28811.672","117270.06"
"95","H11","2","51589.465","27963.451","119559.6"
"96","H12","2","62001.438","29194.947","138317.61"
"1","A1","2","67084.375","33169.066","152131.94"
"2","A2","2","55952.082","27912.338","124307.734"
"3","A3","2","52491.86","29803.682","125385.44"
"4","A4","2","55115.625","26586.988","109722.95"
"5","A5","2","27818.193","18946.023","75564.85"
"6","A6","2","40669.35","23945.55","97180.484"
"7","A7","2","41924.25","28363.84","123547.4"
"8","A8","2","50954.234","26263.479","106404.06"
"9","A9","2","45205.004","23145.453","92053.61"
"10","A10","2","38492.754","21762.168","93927.32"
"11","A11","2","48890.023","23256.049","102886.32"
"12","A12","2","52981.97","25500.598","113705.55"
"13","B1","2","56763.82","27028.537","120019.016"
"14","B2","2","69003.58","31213.059","125208.664"
"15","B3","2","70430.7","32437.277","124787.03"
"16","B4","2","73059.5","31961.7","118570.48"
"17","B5","2","67195.86","28054.377","105054.8"
"18","B6","2","64243.008","26483.86","94298.15"
"19","B7","2","64022.875","30263.4","114073.96"
"20","B8","2","53544.688","23975.906","93661.45"
"21","B9","2","53263.555","24814.121","97814.01"
"22","B10","2","42649.707","23848.639","97710.64"
"23","B11","2","51522.387","22069.666","89389.33"
"24","B12","2","37375.273","19860.002","80573.67"
"25","C1","2","48325.527","31709.496","140568.36"
"26","C2","2","62381.14","28776.227","112754.71"
"27","C3","2","56404.086","28386.984","110162.09"
"28","C4","2","85631.164","36461.047","133780.14"
"29","C5","2","67515.73","27056.715","95566.95"
"30","C6","2","71313.336","27829.396","96972.96"
"31","C7","2","61116.19","32130.467","122579.5"
"32","C8","2","53654.09","24304.29","89181.914"
"33","C9","2","53189.51","26781.963","98005.4"
"34","C10","2","57581.715","32998.652","136087.88"
"35","C11","2","43450.438","20611.406","83178.46"
"36","C12","2","47053.78","21643.062","88646.57"
"37","D1","2","78968.64","36919.84","139779.62"
"38","D2","2","101771.48","36315.375","119689.48"
"39","D3","2","93184.766","31396.572","99654.93"
"40","D4","2","85108.02","39354.754","146532.42"
"41","D5","2","72507.19","33867.664","122319.88"
"42","D6","2","58204.113","26365.799","98937.62"
"43","D7","2","57292.69","30795.34","114870.5"
"44","D8","2","52754.008","26879.992","104397.73"
"45","D9","2","43128.67","23076.06","89151.51"
"46","D10","2","68520.234","30029.678","108841.62"
"47","D11","2","55321.97","23843.46","87688.1"
"48","D12","2","66772.07","30355.668","114152.234"
"49","E1","2","67773.68","34386.383","144849.56"
"50","E2","2","73329.625","33870.473","132634.69"
"51","E3","2","47536.98","23214.535","89247.17"
"52","E4","2","79876.75","33736.81","119010.13"
"53","E5","2","69040.0","27682.803","99026.77"
"54","E6","2","73457.1","28906.49","97862.64"
"55","E7","2","58639.363","36933.137","132080.27"
"56","E8","2","52722.65","25137.092","91764.086"
"57","E9","2","45892.266","23997.35","91222.58"
"58","E10","2","68591.92","34518.184","133819.81"
"59","E11","2","57442.426","27036.795","99786.36"
"60","E12","2","61115.195","27548.115","100168.31"
"61","F1","2","68827.21","33502.754","138287.05"
"62","F2","2","56228.777","25993.576","102337.43"
"63","F3","2","56841.805","22496.998","83955.87"
"64","F4","2","56629.88","27850.72","109548.0"
"65","F5","2","63014.168","28065.398","102083.18"
"66","F6","2","64835.605","23305.738","77566.48"
"67","F7","2","48776.27","24852.59","91599.61"
"68","F8","2","42740.582","20690.627","78135.01"
"69","F9","2","36481.156","18677.234","72224.19"
"70","F10","2","46256.207","23717.37","91654.766"
"71","F11","2","64968.164","28510.496","106609.74"
"72","F12","2","65997.07","30302.283","113142.016"
"73","G1","2","63795.008","32311.684","135531.48"
"74","G2","2","62091.81","28762.664","111731.555"
"75","G3","2","60747.363","28827.582","108221.84"
"76","G4","2","53463.94","31296.057","124928.75"
"77","G5","2","52063.09","29090.309","111528.68"
"78","G6","2","49974.08","27352.027","104975.875"
"79","G7","2","57176.45","32414.725","127395.695"
"80","G8","2","49091.01","25226.764","96235.17"
"81","G9","2","36839.613","19557.148","80788.17"
"82","G10","2","42236.598","26820.115","107905.664"
"83","G11","2","55838.65","28388.24","111968.36"
"84","G12","2","58311.016","27736.807","112395.43"
"85","H1","2","70197.086","37187.316","159461.78"
"86","H2","2","58840.984","31405.361","124769.234"
"87","H3","2","59625.39","31328.686","124697.28"
"88","H4","2","55730.918","33884.92","136132.19"
"89","H5","2","54598.363","29294.992","111090.66"
"90","H6","2","52483.54","27336.812","107254.57"
"91","H7","2","61492.938","35476.66","136685.72"
"92","H8","2","57650.344","29947.19","115241.39"
"93","H9","2","42933.15","21499.166","85709.836"
"94","H10","2","40538.332","25994.201","112467.32"
"95","H11","2","33731.37","25261.164","114414.01"
"96","H12","2","39337.76","26257.979","134264.98"
"1","A1","3","150438.86","48439.89","158493.48"
"2","A2","3","135927.33","41199.88","128476.65"
"3","A3","3","144831.73","44393.77","130320.23"
"4","A4","3","105051.3","33737.57","113716.03"
"5","A5","3","87072.35","26656.162","79588.91"
"6","A6","3","117286.805","34422.742","101816.3"
"7","A7","3","71057.305","32136.822","129339.73"
"8","A8","3","106085.85","34162.473","110273.305"
"9","A9","3","118668.2","33628.254","95354.68"
"10","A10","3","84623.414","28640.611","97637.766"
"11","A11","3","99851.6","31020.98","106532.125"
"12","A12","3","108935.96","35593.484","117812.48"
"13","B1","3","126709.18","38844.223","125902.164"
"14","B2","3","159119.94","45555.355","130981.875"
"15","B3","3","175021.8","47127.914","130198.23"
"16","B4","3","167585.94","44121.72","123388.02"
"17","B5","3","144906.69","37786.33","109334.81"
"18","B6","3","160548.16","38596.984","98522.92"
"19","B7","3","123176.38","37357.516","118505.37"
"20","B8","3","105401.09","30644.498","97524.97"
"21","B9","3","112613.37","32278.75","100928.586"
"22","B10","3","81948.305","29759.523","101708.34"
"23","B11","3","101142.09","30018.037","93265.48"
"24","B12","3","87533.836","28315.99","83715.69"
"25","C1","3","116741.625","43520.098","146849.78"
"26","C2","3","148745.97","43145.324","117964.23"
"27","C3","3","153622.72","42530.242","115416.88"
"28","C4","3","196893.86","50461.68","139359.89"
"29","C5","3","167829.22","40157.566","104415.85"
"30","C6","3","180518.34","41149.27","101161.88"
"31","C7","3","128625.305","40241.26","127877.94"
"32","C8","3","112476.27","32260.207","97157.95"
"33","C9","3","120031.06","34406.6","101501.6"
"34","C10","3","127382.65","42805.492","142113.61"
"35","C11","3","94109.945","28044.656","86368.67"
"36","C12","3","100891.17","30674.336","92181.86"
"37","D1","3","207362.95","57231.848","146476.97"
"38","D2","3","279173.3","62336.79","125013.84"
"39","D3","3","261931.16","53565.184","103662.664"
"40","D4","3","200972.12","53249.95","152633.7"
"41","D5","3","176070.83","45939.49","128241.34"
"42","D6","3","145619.84","36201.33","103554.56"
"43","D7","3","106553.67","36106.465","119972.77"
"44","D8","3","102836.2","32677.195","110135.47"
"45","D9","3","88889.85","28154.379","91862.8"
"46","D10","3","163650.67","41928.273","112685.88"
"47","D11","3","137298.61","35704.79","91232.27"
"48","D12","3","168743.45","46899.62","118127.19"
"49","E1","3","138302.39","44905.04","150369.95"
"50","E2","3","162451.2","46660.656","138209.66"
"51","E3","3","120983.13","33187.617","93227.79"
"52","E4","3","193573.31","48781.45","125141.57"
"53","E5","3","173573.33","40554.004","103081.55"
"54","E6","3","180046.9","41713.355","102714.625"
"55","E7","3","118287.484","44134.36","140652.36"
"56","E8","3","112446.91","31230.717","95569.44"
"57","E9","3","104327.875","30350.43","90863.68"
"58","E10","3","164595.4","48527.57","139065.8"
"59","E11","3","155698.1","40695.684","102594.93"
"60","E12","3","166627.11","44666.008","104154.44"
"61","F1","3","111894.82","39300.027","144272.36"
"62","F2","3","111567.08","33347.38","106206.56"
"63","F3","3","121173.04","30993.994","87123.305"
"64","F4","3","126025.77","37051.19","114304.94"
"65","F5","3","152141.92","39110.703","107804.64"
"66","F6","3","157901.03","33778.676","81148.01"
"67","F7","3","103878.586","30934.88","95305.664"
"68","F8","3","99300.03","27530.602","81264.48"
"69","F9","3","87097.836","23920.955","71573.42"
"70","F10","3","111517.11","32935.703","97303.26"
"71","F11","3","158776.05","41924.277","110814.664"
"72","F12","3","168596.53","46622.105","117432.08"
"73","G1","3","137264.06","44354.492","140987.12"
"74","G2","3","139995.02","40387.652","116392.57"
"75","G3","3","148142.98","40553.043","112870.664"
"76","G4","3","126375.39","41749.38","130427.93"
"77","G5","3","140842.22","40954.66","115990.39"
"78","G6","3","152630.05","41744.367","114270.87"
"79","G7","3","127015.38","41378.06","132745.33"
"80","G8","3","99998.14","31532.766","101685.16"
"81","G9","3","78236.67","25049.541","83729.26"
"82","G10","3","84191.86","32189.346","112816.16"
"83","G11","3","112561.97","36388.72","117011.03"
"84","G12","3","125169.13","38615.766","116478.53"
"85","H1","3","157334.17","51668.293","165903.94"
"86","H2","3","152083.02","46910.94","129707.414"
"87","H3","3","153967.06","46012.402","129717.12"
"88","H4","3","124382.766","43856.297","142138.48"
"89","H5","3","131531.9","39891.934","116148.37"
"90","H6","3","125774.914","36749.47","111881.734"
"91","H7","3","142892.4","45058.867","142674.69"
"92","H8","3","142639.78","41054.258","120555.24"
"93","H9","3","115812.42","31622.523","88945.84"
"94","H10","3","61821.938","28625.791","117538.9"
"95","H11","3","50324.22","27984.637","119319.664"
"96","H12","3","61750.734","29178.617","138641.64"
"1","A1","3","67471.13","33325.965","153051.19"
"2","A2","3","55645.996","27821.748","123937.85"
"3","A3","3","53087.254","30528.635","125208.71"
"4","A4","3","56726.883","27023.514","109809.71"
"5","A5","3","30292.402","18900.498","76110.31"
"6","A6","3","42289.33","24264.941","97366.06"
"7","A7","3","43614.152","28345.158","123956.984"
"8","A8","3","53010.426","26321.03","106891.45"
"9","A9","3","49369.17","23357.53","92257.13"
"10","A10","3","40488.758","22057.393","93900.34"
"11","A11","3","49859.273","23686.184","102849.69"
"12","A12","3","53469.395","25277.393","114230.25"
"13","B1","3","57784.96","27328.691","121524.83"
"14","B2","3","68867.64","31794.744","125138.836"
"15","B3","3","71872.68","33107.645","125064.88"
"16","B4","3","76674.71","32159.71","118516.66"
"17","B5","3","69857.02","28704.516","105699.984"
"18","B6","3","67177.89","26359.838","94469.63"
"19","B7","3","65803.88","30597.605","114406.02"
"20","B8","3","54287.812","24107.295","94283.27"
"21","B9","3","55284.758","25651.73","97709.79"
"22","B10","3","43015.04","24297.326","97686.75"
"23","B11","3","51751.938","22610.008","89243.06"
"24","B12","3","36668.03","20133.344","80798.234"
"25","C1","3","49055.832","31813.023","141239.08"
"26","C2","3","63829.08","29095.598","113162.516"
"27","C3","3","56786.652","29313.238","110741.8"
"28","C4","3","88820.5","36934.082","134058.39"
"29","C5","3","71999.52","27908.197","99601.945"
"30","C6","3","76686.78","28041.662","97250.03"
"31","C7","3","63658.25","32219.13","123276.016"
"32","C8","3","57459.055","25148.723","91800.08"
"33","C9","3","55776.676","26639.986","98180.47"
"34","C10","3","57994.547","34121.95","136631.42"
"35","C11","3","45632.74","20557.246","83048.914"
"36","C12","3","48348.184","21911.432","88902.65"
"37","D1","3","81618.55","36721.277","139882.3"
"38","D2","3","105557.164","36441.723","119765.25"
"39","D3","3","97613.305","31521.154","99585.91"
"40","D4","3","88070.766","39556.113","146154.94"
"41","D5","3","75598.49","33819.473","123550.64"
"42","D6","3","61396.848","26322.979","99702.84"
"43","D7","3","58970.688","30944.162","115529.43"
"44","D8","3","54623.066","26871.686","105063.08"
"45","D9","3","44512.53","22693.846","89506.836"
"46","D10","3","71415.66","30005.664","109188.6"
"47","D11","3","58139.254","24262.127","88554.25"
"48","D12","3","70825.875","30411.44","114278.42"
"49","E1","3","70658.91","34059.082","144859.95"
"50","E2","3","75579.98","34422.918","132933.97"
"51","E3","3","49917.402","23057.021","89709.23"
"52","E4","3","83345.07","34306.695","119839.234"
"53","E5","3","72697.85","28503.389","99657.18"
"54","E6","3","76520.34","29232.955","98011.83"
"55","E7","3","61920.656","36728.066","132572.11"
"56","E8","3","54785.473","25140.252","91904.42"
"57","E9","3","48291.156","24374.283","91292.72"
"58","E10","3","70284.914","35634.83","134166.28"
"59","E11","3","60231.312","27909.098","100472.25"
"60","E12","3","63268.84","27879.262","100415.9"
"61","F1","3","69220.49","33008.586","138681.62"
