# File Name: qPCR_eimeria_field_faeces_JK_07022022_3.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-07 03:13:22 PM UTC
# Run End Date/Time: 2022-02-07 04:31:26 PM UTC
# Run Duration: 78 minutes 3 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-07 03:41:00 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-07 03:41:10 PM UTC
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4"
"17","B5","false","AA605","Eim","UNKNOWN","SYBR","None","Amp","1.413980656582805","","","32.22577277416666","0.7885137642198765","32.31168051319539","0.49548205812850565","true","0.10660983938453236","true","3","28","77.058837890625","84.30796813964844","81.58954620361328","62.10752868652344"
"18","B6","false","AA605","Eim","UNKNOWN","SYBR","None","Amp","1.405992197832177","","","32.84449902238957","0.7523302237768138","32.31168051319539","0.49548205812850565","true","0.10660983938453236","true","3","28","84.30796813964844","77.66293334960938","",""
"19","B7","false","AA767","Eim","UNKNOWN","SYBR","None","Amp","1.459841260619406","","","34.1274355118006","0.872374172228165","34.388651865414865","0.42152054217631707","true","0.10660983938453236","true","3","29","84.61001586914062","74.94451904296875","80.23033142089844",""
"20","B8","false","AA767","Eim","UNKNOWN","SYBR","None","Amp","1.4262861686957216","","","34.16358592181113","0.8561281487913038","34.388651865414865","0.42152054217631707","true","0.10660983938453236","true","3","29","74.79348754882812","87.32843017578125","79.17317199707031","82.34466552734375"
"21","B9","false","AA767","Eim","UNKNOWN","SYBR","None","Amp","1.3678827899080304","","","34.874934162632854","0.7977394072110532","34.388651865414865","0.42152054217631707","true","0.10660983938453236","true","3","31","81.76041412353516","75.86537170410156","",""
"22","B10","false","AA686","Eim","UNKNOWN","SYBR","None","Amp","1.4454776861856646","","","30.276339884030477","0.960270976795745","30.627349141146592","0.3143343028988931","true","0.10660983938453236","true","3","25","84.17889404296875","75.1095962524414","",""
"23","B11","false","AA686","Eim","UNKNOWN","SYBR","None","Amp","1.45755572345954","","","30.882856457428005","0.9209201515813284","30.627349141146592","0.3143343028988931","true","0.10660983938453236","true","3","27","84.02774047851562","","",""
"24","B12","false","AA686","Eim","UNKNOWN","SYBR","None","Amp","1.4381493215045171","","","30.72285108198129","0.9393357543227611","30.627349141146592","0.3143343028988931","true","0.10660983938453236","true","3","27","84.17889404296875","","",""
"25","C1","false","AA579","Eim","UNKNOWN","SYBR","None","Amp","1.4769037338748796","","","19.86874795395449","0.9754964405480943","19.227272471153057","0.5593480550262475","true","0.10660983938453236","true","3","16","75.23477935791016","","",""
"26","C2","false","AA579","Eim","UNKNOWN","SYBR","None","Amp","1.467173258690122","","","18.971743244419194","0.9421143418702871","19.227272471153057","0.5593480550262475","true","0.10660983938453236","true","3","15","75.0838851928711","","",""
"27","C3","false","AA579","Eim","UNKNOWN","SYBR","None","Amp","1.4697201403694478","","","18.841326215085488","0.9260465712207923","19.227272471153057","0.5593480550262475","true","0.10660983938453236","true","3","15","75.0838851928711","","",""
"28","C4","false","AA648","Eim","UNKNOWN","SYBR","None","Amp","1.4601295765583646","","","30.51451297402148","0.8225256076194126","30.714841533778984","0.2273662408615694","true","0.10660983938453236","true","3","26","83.38326263427734","79.15812683105469","",""
"29","C5","false","AA648","Eim","UNKNOWN","SYBR","None","Amp","1.4473329496221148","","","30.668047456995488","0.8151061468208165","30.714841533778984","0.2273662408615694","true","0.10660983938453236","true","3","26","83.55284881591797","79.17317199707031","",""
"30","C6","false","AA648","Eim","UNKNOWN","SYBR","None","Amp","1.4285427960234536","","","30.961964170319987","0.7442897338298584","30.714841533778984","0.2273662408615694","true","0.10660983938453236","true","3","28","74.94451904296875","83.55284881591797","79.32418823242188",""
"31","C7","false","AA842","Eim","UNKNOWN","SYBR","None","Amp","1.4327252741937282","","","33.405989900033816","0.8520630031702037","33.17582210563927","0.29729415686762123","true","0.10660983938453236","true","3","29","79.32418823242188","85.36512756347656","",""
"32","C8","false","AA842","Eim","UNKNOWN","SYBR","None","Amp","1.4146783306774808","","","32.840168705732836","0.8465501583293251","33.17582210563927","0.29729415686762123","true","0.10660983938453236","true","3","29","85.36512756347656","76.15270233154297","",""
"33","C9","false","AA842","Eim","UNKNOWN","SYBR","None","Amp","1.4307567362791302","","","33.28130771115116","0.8319243363010482","33.17582210563927","0.29729415686762123","true","0.10660983938453236","true","3","29","82.0627212524414","","",""
"34","C10","false","AA695","Eim","UNKNOWN","SYBR","None","Amp","1.4689186261864113","","","24.783073183541","0.9190391465564832","24.6396918490401","0.12420340708596578","true","0.10660983938453236","true","3","21","75.26074981689453","","",""
"35","C11","false","AA695","Eim","UNKNOWN","SYBR","None","Amp","1.4570994368558818","","","24.56520278591411","0.9020016288991827","24.6396918490401","0.12420340708596578","true","0.10660983938453236","true","3","20","75.26074981689453","","",""
"36","C12","false","AA695","Eim","UNKNOWN","SYBR","None","Amp","1.436534397757959","","","24.57079957766519","0.9096640213338761","24.6396918490401","0.12420340708596578","true","0.10660983938453236","true","3","20","75.26074981689453","","",""
"37","D1","false","AA642","Eim","UNKNOWN","SYBR","None","Amp","1.411264028020891","","","32.783587000438246","0.8207119005102987","33.922713368515076","1.2044073116536582","true","0.10660983938453236","true","3","29","84.13775634765625","","",""
"38","D2","false","AA642","Eim","UNKNOWN","SYBR","None","Amp","1.376155331342785","","","35.18321092753341","0.7022236596008279","33.922713368515076","1.2044073116536582","true","0.10660983938453236","true","3","31","83.98685455322266","","",""
"39","D3","false","AA642","Eim","UNKNOWN","SYBR","None","Amp","1.3766241541283297","","","33.801342177573574","0.655024086344683","33.922713368515076","1.2044073116536582","true","0.10660983938453236","true","3","30","74.78208923339844","","",""
"40","D4","false","AA670","Eim","UNKNOWN","SYBR","None","Amp","1.4229486974141807","","","31.72580231372769","0.8700990067197367","31.313514693641167","0.3848984669712916","true","0.10660983938453236","true","3","28","84.43954467773438","75.6874771118164","",""
"41","D5","false","AA670","Eim","UNKNOWN","SYBR","None","Amp","1.3843977131367382","","","30.963631471399104","0.8224190508859922","31.313514693641167","0.3848984669712916","true","0.10660983938453236","true","3","27","84.61001586914062","71.47097778320312","80.83442687988281",""
"42","D6","false","AA670","Eim","UNKNOWN","SYBR","None","Amp","1.4294427760401993","","","31.251110295796707","0.8503362259833352","31.313514693641167","0.3848984669712916","true","0.10660983938453236","true","3","27","84.61001586914062","74.49143981933594","",""
"43","D7","false","AA775","Eim","UNKNOWN","SYBR","None","Amp","1.3850595542449298","","","33.06897572680728","0.8652662592021979","34.13712461489779","1.2181418636560857","true","0.10660983938453236","true","3","28","77.81395721435547","81.74057006835938","",""
"44","D8","false","AA775","Eim","UNKNOWN","SYBR","None","Amp","1.4480732795447966","","","33.87863167086496","0.8909934675718516","34.13712461489779","1.2181418636560857","true","0.10660983938453236","true","3","30","80.38135528564453","83.55284881591797","",""
"45","D9","false","AA775","Eim","UNKNOWN","SYBR","None","Amp","1.2762094784192641","","","35.46376644702113","0.7282944254798662","34.13712461489779","1.2181418636560857","true","0.10660983938453236","true","3","30","72.38880920410156","79.64424133300781","",""
"46","D10","false","AA812","Eim","UNKNOWN","SYBR","None","Amp","1.416761117866337","","","31.5759290547281","0.7382177068289909","31.505577564018154","0.3584314915801423","true","0.10660983938453236","true","3","27","80.09770965576172","76.92345428466797","",""
"47","D11","false","AA812","Eim","UNKNOWN","SYBR","None","Amp","1.4288534539150197","","","31.11718639576599","0.7590690678659299","31.505577564018154","0.3584314915801423","true","0.10660983938453236","true","3","27","79.49308776855469","85.08582305908203","",""
"48","D12","false","AA812","Eim","UNKNOWN","SYBR","None","Amp","1.377049585798558","","","31.82361724156037","0.7289297684738838","31.505577564018154","0.3584314915801423","true","0.10660983938453236","true","3","28","74.95844268798828","80.40001678466797","",""
"49","E1","false","AA675","Eim","UNKNOWN","SYBR","None","Amp","1.4105168603505351","","","33.76033514985771","0.9260547244161275","32.92691331451765","0.8384760214672996","true","0.10660983938453236","true","3","29","82.32698059082031","77.6491470336914","",""
"50","E2","false","AA675","Eim","UNKNOWN","SYBR","None","Amp","1.4513474131110733","","","32.08347289018175","0.8832764811296581","32.92691331451765","0.8384760214672996","true","0.10660983938453236","true","3","28","81.87428283691406","74.48029327392578","",""
"51","E3","false","AA675","Eim","UNKNOWN","SYBR","None","Amp","1.4400163308056884","","","32.93693190351348","0.8595375309524096","32.92691331451765","0.8384760214672996","true","0.10660983938453236","true","3","29","81.87428283691406","","",""
"52","E4","false","AA656","Eim","UNKNOWN","SYBR","None","Amp","1.4416626265454178","","","28.659517275733847","0.8344892194969268","28.692828211239302","0.05201581279466763","true","0.10660983938453236","true","3","24","75.0838851928711","","",""
"53","E5","false","AA656","Eim","UNKNOWN","SYBR","None","Amp","1.4403504159948461","","","28.752766827706104","0.8233904669088699","28.692828211239302","0.05201581279466763","true","0.10660983938453236","true","3","25","75.09553527832031","","",""
"54","E6","false","AA656","Eim","UNKNOWN","SYBR","None","Amp","1.4174457840522938","","","28.666200530277955","0.8011749227969392","28.692828211239302","0.05201581279466763","true","0.10660983938453236","true","3","24","75.09553527832031","","",""
"55","E7","false","AA796","Eim","UNKNOWN","SYBR","None","Amp","1.4096848487204114","","","33.45353385934209","0.8649572133511139","33.347752037156475","0.11664164996970006","true","0.10660983938453236","true","3","29","79.77726745605469","","",""
"56","E8","false","AA796","Eim","UNKNOWN","SYBR","None","Amp","1.4265909407287107","","","33.22266050917446","0.8481288561878374","33.347752037156475","0.11664164996970006","true","0.10660983938453236","true","3","29","80.53237915039062","","",""
"57","E9","false","AA796","Eim","UNKNOWN","SYBR","None","Amp","1.422897956007227","","","33.36706174295287","0.8408060473290607","33.347752037156475","0.11664164996970006","true","0.10660983938453236","true","3","29","81.60926055908203","","",""
"58","E10","false","AA725","Eim","UNKNOWN","SYBR","None","Amp","1.4763566566550723","","","31.375739268452868","0.8929743262439962","32.04896644476224","0.6636562696176368","true","0.10660983938453236","true","3","27","81.45809936523438","","",""
"59","E11","false","AA725","Eim","UNKNOWN","SYBR","None","Amp","1.4608618785590066","","","32.06854135860205","0.8414336483436579","32.04896644476224","0.6636562696176368","true","0.10660983938453236","true","3","28","81.15579223632812","","",""
"60","E12","false","AA725","Eim","UNKNOWN","SYBR","None","Amp","1.4245847315649656","","","32.70261870723182","0.82159170453342","32.04896644476224","0.6636562696176368","true","0.10660983938453236","true","3","29","81.45809936523438","","",""
"61","F1","false","AA600","Eim","UNKNOWN","SYBR","None","Amp","1.4129874256358201","","","32.84974641071689","0.9793136708776089","31.992245574277074","1.055162090666975","true","0.10660983938453236","true","3","28","80.51620483398438","77.95094299316406","",""
"62","F2","false","AA600","Eim","UNKNOWN","SYBR","None","Amp","1.4224543269812366","","","32.313085893866784","0.8831735963328093","31.992245574277074","1.055162090666975","true","0.10660983938453236","true","3","27","78.25273895263672","82.62877655029297","",""
"63","F3","false","AA600","Eim","UNKNOWN","SYBR","None","Amp","1.4405120658830783","","","30.81390441824754","0.8490751610717088","31.992245574277074","1.055162090666975","true","0.10660983938453236","true","3","27","74.32939147949219","79.45992279052734","",""
"64","F4","false","AA601","Eim","UNKNOWN","SYBR","None","Amp","1.3921918295682048","","","32.422214304798956","0.8459137217401755","32.710202101208736","0.5336657278733976","true","0.10660983938453236","true","3","28","82.47787475585938","","",""
"65","F5","false","AA601","Eim","UNKNOWN","SYBR","None","Amp","1.4456426474459405","","","32.38239479027381","0.8518963916258607","32.710202101208736","0.5336657278733976","true","0.10660983938453236","true","3","28","79.32418823242188","","",""
"66","F6","false","AA601","Eim","UNKNOWN","SYBR","None","Amp","1.4688108753013938","","","33.325997208553446","0.7663586825240574","32.710202101208736","0.5336657278733976","true","0.10660983938453236","true","3","29","84.61001586914062","","",""
"67","F7","false","AA848","Eim","UNKNOWN","SYBR","None","Amp","1.486794766928973","","","31.851484039218256","0.8868856493362259","32.89413232548227","1.0247513375315007","true","0.10660983938453236","true","3","28","78.41805267333984","","",""
"68","F8","false","AA848","Eim","UNKNOWN","SYBR","None","Amp","1.411198460911033","","","32.93091677247422","0.8270263662769838","32.89413232548227","1.0247513375315007","true","0.10660983938453236","true","3","28","79.32418823242188","","",""
"69","F9","false","AA848","Eim","UNKNOWN","SYBR","None","Amp","1.3794771413530522","","","33.89999616475434","0.7548513140719246","32.89413232548227","1.0247513375315007","true","0.10660983938453236","true","3","30","79.19078063964844","","",""
"70","F10","false","AA732","Eim","UNKNOWN","SYBR","None","Amp","1.4604136274105868","","","31.55025930125784","0.874785809430743","31.59295664921447","0.2884960386411103","true","0.10660983938453236","true","3","28","81.76041412353516","","",""
"71","F11","false","AA732","Eim","UNKNOWN","SYBR","None","Amp","1.4405912207221365","","","31.32818879680937","0.8522408700033309","31.59295664921447","0.2884960386411103","true","0.10660983938453236","true","3","27","83.72542572021484","","",""
"72","F12","false","AA732","Eim","UNKNOWN","SYBR","None","Amp","1.4108842003975508","","","31.90042184957621","0.8338465103647642","31.59295664921447","0.2884960386411103","true","0.10660983938453236","true","3","28","76.62114715576172","83.4231185913086","",""
"73","G1","false","AA633","Eim","UNKNOWN","SYBR","None","Amp","1.4120834448415427","","","32.11999182342093","0.8703742267906656","31.554304606266815","0.4924520364627426","true","0.10660983938453236","true","3","28","81.11979675292969","","",""
"74","G2","false","AA633","Eim","UNKNOWN","SYBR","None","Amp","1.4352789990550274","","","31.321535816486808","0.8254573009645826","31.554304606266815","0.4924520364627426","true","0.10660983938453236","true","3","27","80.06351470947266","","",""
"75","G3","false","AA633","Eim","UNKNOWN","SYBR","None","Amp","1.4309839761766208","","","31.221386178892708","0.7817540390660406","31.554304606266815","0.4924520364627426","true","0.10660983938453236","true","3","27","81.11979675292969","","",""
"76","G4","false","AA527","Eim","UNKNOWN","SYBR","None","Amp","1.4816614525947418","","","22.763879329911447","0.9849354165969014","22.451549941724807","0.2851296646591649","true","0.10660983938453236","true","3","18","75.0838851928711","","",""
"77","G5","false","AA527","Eim","UNKNOWN","SYBR","None","Amp","1.4699675677788404","","","22.38558885412781","0.9731043114118092","22.451549941724807","0.2851296646591649","true","0.10660983938453236","true","3","17","75.09553527832031","","",""
"78","G6","false","AA527","Eim","UNKNOWN","SYBR","None","Amp","1.4613125472232213","","","22.205181641135162","0.9727115051419368","22.451549941724807","0.2851296646591649","true","0.10660983938453236","true","3","17","75.09553527832031","","",""
"79","G7","false","AA813","Eim","UNKNOWN","SYBR","None","Amp","1.4747449045717802","","","27.21997600508727","0.9212823885290592","27.1663451774788","0.3315512935596703","true","0.10660983938453236","true","3","22","75.3975830078125","","",""
"80","G8","false","AA813","Eim","UNKNOWN","SYBR","None","Amp","1.4717348652375275","","","26.81124777969046","0.93712271533931","27.1663451774788","0.3315512935596703","true","0.10660983938453236","true","3","23","75.09553527832031","","",""
"81","G9","false","AA813","Eim","UNKNOWN","SYBR","None","Amp","1.4637945843467315","","","27.467811747658665","0.9122874733331541","27.1663451774788","0.3315512935596703","true","0.10660983938453236","true","3","22","75.1095962524414","","",""
"82","G10","false","AA788","Eim","UNKNOWN","SYBR","None","Amp","1.4324245802510858","","","32.475153351220186","0.9075149781689806","31.8481098492267","0.6416018930299467","true","0.10660983938453236","true","3","29","75.56306457519531","","",""
"83","G11","false","AA788","Eim","UNKNOWN","SYBR","None","Amp","1.4356648548468183","","","31.876297512931735","0.8884227622298599","31.8481098492267","0.6416018930299467","true","0.10660983938453236","true","3","28","75.41190338134766","","",""
"84","G12","false","AA788","Eim","UNKNOWN","SYBR","None","Amp","1.4507991397526725","","","31.192878683528164","0.8902394823753991","31.8481098492267","0.6416018930299467","true","0.10660983938453236","true","3","26","75.1095962524414","","",""
"85","H1","false","AA609","Eim","UNKNOWN","SYBR","None","Amp","1.4188717952885532","","","30.84608050177829","0.9265531710618027","31.400678310569415","0.48034013784787144","true","0.10660983938453236","true","3","26","80.21440887451172","62.257564544677734","",""
"86","H2","false","AA609","Eim","UNKNOWN","SYBR","None","Amp","1.4147082376498437","","","31.684504150746086","0.9118754607032049","31.400678310569415","0.48034013784787144","true","0.10660983938453236","true","3","27","80.66709899902344","","",""
"87","H3","false","AA609","Eim","UNKNOWN","SYBR","None","Amp","1.4732727757685697","","","31.671450279183865","0.883604427474817","31.400678310569415","0.48034013784787144","true","0.10660983938453236","true","3","27","81.11979675292969","","",""
"88","H4","false","AA615","Eim","UNKNOWN","SYBR","None","Amp","1.4623460403610233","","","30.91157170332295","0.8844458211512981","31.188271180334144","0.2670803044179391","true","0.10660983938453236","true","3","27","81.87428283691406","78.85633087158203","61.955772399902344",""
"89","H5","false","AA615","Eim","UNKNOWN","SYBR","None","Amp","1.4545649184343212","","","31.208680516202712","0.8205429758156234","31.188271180334144","0.2670803044179391","true","0.10660983938453236","true","3","28","82.9487533569336","","",""
"90","H6","false","AA615","Eim","UNKNOWN","SYBR","None","Amp","1.4275737860114435","","","31.444561321476776","0.8113442815145417","31.188271180334144","0.2670803044179391","true","0.10660983938453236","true","3","27","80.23033142089844","","",""
"91","H7","false","AA765","Eim","UNKNOWN","SYBR","None","Amp","1.4654939330155365","","","31.561913487503382","0.8648392472835187","31.730980913012104","0.4062013490005139","true","0.10660983938453236","true","3","26","80.68340301513672","","",""
"92","H8","false","AA765","Eim","UNKNOWN","SYBR","None","Amp","1.4303558267275596","","","31.436619270616816","0.8144407272278809","31.730980913012104","0.4062013490005139","true","0.10660983938453236","true","3","26","80.83442687988281","","",""
"93","H9","false","AA765","Eim","UNKNOWN","SYBR","None","Amp","1.4236503293260925","","","32.194409980916106","0.7793678285577872","31.730980913012104","0.4062013490005139","true","0.10660983938453236","true","3","28","80.70233154296875","83.57427215576172","",""
"94","H10","false","NTC","Eim","NTC","SYBR","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.10660983938453236","true","3","39","72.99342346191406","89.46931457519531","79.19078063964844","83.72542572021484"
"95","H11","false","NTC","Eim","NTC","SYBR","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.10660983938453236","true","3","39","74.35382080078125","79.34193420410156","83.12080383300781","92.34126281738281"
"96","H12","false","NTC","Eim","NTC","SYBR","None","Amp","1.4825591096824868","","","33.290475272232854","0.9883451152007875","33.290475272232854","","true","0.10660983938453236","true","3","29","75.56306457519531","","",""
