# File Name: qPCR_eimeria_field_faeces_JK_07022022_2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-07 01:32:05 PM UTC
# Run End Date/Time: 2022-02-07 02:51:33 PM UTC
# Run Duration: 79 minutes 27 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-07 03:40:32 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-07 03:40:46 PM UTC
"Well","Well Position","Sample","Target","Tm","Melt Peak Height"
"1","A1","AA622","Eim","81.57884979248047","49905.9296875"
"1","A1","AA622","Eim","0.0","0.0"
"1","A1","AA622","Eim","0.0","0.0"
"1","A1","AA622","Eim","0.0","0.0"
"1","A1","AA622","Eim","0.0","0.0"
"2","A2","AA622","Eim","82.48451232910156","40429.78125"
"2","A2","AA622","Eim","0.0","0.0"
"2","A2","AA622","Eim","0.0","0.0"
"2","A2","AA622","Eim","0.0","0.0"
"2","A2","AA622","Eim","0.0","0.0"
"3","A3","AA622","Eim","80.67318725585938","42407.09375"
"3","A3","AA622","Eim","0.0","0.0"
"3","A3","AA622","Eim","0.0","0.0"
"3","A3","AA622","Eim","0.0","0.0"
"3","A3","AA622","Eim","0.0","0.0"
"4","A4","AA651","Eim","75.08827209472656","129156.078125"
"4","A4","AA651","Eim","69.50335693359375","22087.1171875"
"4","A4","AA651","Eim","81.12602233886719","1550.175537109375"
"4","A4","AA651","Eim","84.74867248535156","990.95458984375"
"4","A4","AA651","Eim","0.0","0.0"
"5","A5","AA651","Eim","75.09855651855469","125426.546875"
"5","A5","AA651","Eim","68.30096435546875","28190.3046875"
"5","A5","AA651","Eim","0.0","0.0"
"5","A5","AA651","Eim","0.0","0.0"
"5","A5","AA651","Eim","0.0","0.0"
"6","A6","AA651","Eim","74.94750213623047","129803.5546875"
"6","A6","AA651","Eim","0.0","0.0"
"6","A6","AA651","Eim","0.0","0.0"
"6","A6","AA651","Eim","0.0","0.0"
"6","A6","AA651","Eim","0.0","0.0"
"7","A7","AA594","Eim","80.68769073486328","56909.484375"
"7","A7","AA594","Eim","72.37952423095703","16862.81640625"
"7","A7","AA594","Eim","93.82969665527344","13.544921875"
"7","A7","AA594","Eim","0.0","0.0"
"7","A7","AA594","Eim","0.0","0.0"
"8","A8","AA594","Eim","80.38557434082031","36314.296875"
"8","A8","AA594","Eim","92.77229309082031","140.515625"
"8","A8","AA594","Eim","0.0","0.0"
"8","A8","AA594","Eim","0.0","0.0"
"8","A8","AA594","Eim","0.0","0.0"
"9","A9","AA594","Eim","80.70586395263672","53231.47265625"
