# File Name: qPCR_eimeria_field_faeces_JK_07022022_2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-07 01:32:05 PM UTC
# Run End Date/Time: 2022-02-07 02:51:33 PM UTC
# Run Duration: 79 minutes 27 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-07 03:40:32 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-07 03:40:46 PM UTC
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"5","A5","9","Eim","0.589290976524353","0.01174972339680316","AA651","false"
"5","A5","10","Eim","0.59555584192276","0.010489634881939793","AA651","false"
"5","A5","11","Eim","0.604550302028656","0.01195914107456544","AA651","false"
"5","A5","12","Eim","0.6073678135871887","0.007251698719827805","AA651","false"
"5","A5","13","Eim","0.6073594093322754","-2.8165944835598523E-4","AA651","false"
"5","A5","14","Eim","0.6130496859550476","-0.0021163367388541176","AA651","false"
"5","A5","15","Eim","0.6324124932289124","0.00972151662174028","AA651","false"
"5","A5","16","Eim","0.6351897120475769","0.00497378152713437","AA651","false"
"5","A5","17","Eim","0.6343013048171997","-0.0034395796165131763","AA651","false"
"5","A5","18","Eim","0.6353609561920166","-0.00990488215496663","AA651","false"
"5","A5","19","Eim","0.6442597508430481","-0.008531041417205596","AA651","false"
"5","A5","20","Eim","0.6558831334114075","-0.004432612762116571","AA651","false"
"5","A5","21","Eim","0.6633721590042114","-0.004468541082582965","AA651","false"
"5","A5","22","Eim","0.677834153175354","0.002468499175289264","AA651","false"
"5","A5","23","Eim","0.7091888785362244","0.026298270622889166","AA651","false"
"5","A5","24","Eim","0.7700912952423096","0.07967573341570403","AA651","false"
"5","A5","25","Eim","0.8844255805015564","0.1864850647616805","AA651","false"
"5","A5","26","Eim","1.096828818321228","0.39136334866808176","AA651","false"
"5","A5","27","Eim","1.4660881757736206","0.7530977522072039","AA651","false"
"5","A5","28","Eim","1.955712914466858","1.2351975369871708","AA651","false"
"5","A5","29","Eim","2.4238853454589844","1.695845014066027","AA651","false"
"5","A5","30","Eim","2.696505546569824","1.9609402612635964","AA651","false"
"5","A5","31","Eim","2.8836355209350586","2.14054528171556","AA651","false"
"5","A5","32","Eim","3.060300827026367","2.3096856338935985","AA651","false"
"5","A5","33","Eim","3.232158899307251","2.4740187522612116","AA651","false"
"5","A5","34","Eim","3.4313461780548096","2.6656810770955","AA651","false"
"5","A5","35","Eim","3.6199939250946045","2.8468038702220246","AA651","false"
"5","A5","36","Eim","3.7965590953826904","3.0158440865968403","AA651","false"
"5","A5","37","Eim","3.970031976699829","3.1817920140007088","AA651","false"
"5","A5","38","Eim","4.128003120422363","3.3322382038099723","AA651","false"
"5","A5","39","Eim","4.233447551727295","3.4301576812016332","AA651","false"
"5","A5","40","Eim","4.263985633850098","3.4531708094111657","AA651","false"
"6","A6","1","Eim","0.5053740739822388","-0.041257915748613226","AA651","false"
"6","A6","2","Eim","0.5212224125862122","-0.03244097014657817","AA651","false"
"6","A6","3","Eim","0.5436205267906189","-0.017074248944109655","AA651","false"
"6","A6","4","Eim","0.5600776076316833","-0.007648561104983427","AA651","false"
"6","A6","5","Eim","0.5770258903503418","0.0022683286117366848","AA651","false"
"6","A6","6","Eim","0.5857015252113342","0.003912570470790892","AA651","false"
"6","A6","7","Eim","0.5890272259712219","2.068782287403632E-4","AA651","false"
"6","A6","8","Eim","0.6022786498069763","0.0064269090625564225","AA651","false"
"6","A6","9","Eim","0.6077658534049988","0.004882719658640659","AA651","false"
"6","A6","10","Eim","0.6166912317276001","0.006776704979303753","AA651","false"
"6","A6","11","Eim","0.6254379749298096","0.008492055179575003","AA651","false"
"6","A6","12","Eim","0.6268994212150574","0.002922108462884469","AA651","false"
"6","A6","13","Eim","0.6359043717384338","0.00489566598432271","AA651","false"
"6","A6","14","Eim","0.6425116062164307","0.004471507460381312","AA651","false"
"6","A6","15","Eim","0.6442165970802307","-8.548946777569748E-4","AA651","false"
"6","A6","16","Eim","0.6440896391868591","-0.00801324557306678","AA651","false"
"6","A6","17","Eim","0.6611162424087524","0.001981964646888305","AA651","false"
"6","A6","18","Eim","0.6661616563796997","-4.0143841027644525E-6","AA651","false"
"6","A6","19","Eim","0.6652315855026245","-0.007965478263116183","AA651","false"
"6","A6","20","Eim","0.6745514869689941","-0.005676969798684779","AA651","false"
"6","A6","21","Eim","0.6902052164077759","0.0029453666381586236","AA651","false"
"6","A6","22","Eim","0.7022950649261475","0.008003822154591982","AA651","false"
