"Mouse_ID","Target","HI","deltaCtMmE_tissue","RT.Ct","Latitude","Longitude","Sex.x","Status.x","Body_weight","Spleen","ASP","SYP","HET","MART","CP","HD","HM","MM","TM","Eimeria_IL","Crypto_IL","Eimeria.presence.in.Caecum","Worms","Sex.y","GPS.latitude","GPS.longitude","Status.y","Eimeria.subspecies","BMI.BMI","NE","inf"
"AA_0561","IRG6",0.869565217,1.31,NA,52.3973,14.0671,"female","pregnant",19.96,0.02,0,18,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5223973,140671,"pregnant","E. ferrisi",0.003366503626244,NA,TRUE
"AA_0569","CXCR3",0,-5.74,31.7766666666667,52.7369,13.6605,"male","juvenile",9.14,0.0306,0,8,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5227369,136605,"juvenile","Eimeria sp.",0.002321232996302,-9.445,TRUE
"AA_0569","GBP2",0,-5.74,30.0666666666667,52.7369,13.6605,"male","juvenile",9.14,0.0306,0,8,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5227369,136605,"juvenile","Eimeria sp.",0.002321232996302,-7.735,TRUE
"AA_0569","IL-12b",0,-5.74,34.2933333333333,52.7369,13.6605,"male","juvenile",9.14,0.0306,0,8,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5227369,136605,"juvenile","Eimeria sp.",0.002321232996302,-11.9616666666667,TRUE
"AA_0569","IL-6",0,-5.74,31.56,52.7369,13.6605,"male","juvenile",9.14,0.0306,0,8,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5227369,136605,"juvenile","Eimeria sp.",0.002321232996302,-9.22833333333333,TRUE
"AA_0569","IRG6",0,-5.74,28.9466666666667,52.7369,13.6605,"male","juvenile",9.14,0.0306,0,8,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5227369,136605,"juvenile","Eimeria sp.",0.002321232996302,-6.615,TRUE
"AA_0572","CXCR3",0.04,-7.71,29.8466666666667,52.9934,13.3049,"female","pregnant",21.52,0.0176,0,52,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,"F",5229934,133049,"pregnant","Eimeria sp.",0.003221656767233,-8.875,TRUE
"AA_0572","GBP2",0.04,-7.71,28.9166666666667,52.9934,13.3049,"female","pregnant",21.52,0.0176,0,52,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,"F",5229934,133049,"pregnant","Eimeria sp.",0.003221656767233,-7.945,TRUE
"AA_0572","IL-12b",0.04,-7.71,34.38,52.9934,13.3049,"female","pregnant",21.52,0.0176,0,52,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,"F",5229934,133049,"pregnant","Eimeria sp.",0.003221656767233,-13.4083333333333,TRUE
"AA_0572","IL-6",0.04,-7.71,29.5933333333333,52.9934,13.3049,"female","pregnant",21.52,0.0176,0,52,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,"F",5229934,133049,"pregnant","Eimeria sp.",0.003221656767233,-8.62166666666667,TRUE
"AA_0572","IRG6",0.04,-7.71,30.2666666666667,52.9934,13.3049,"female","pregnant",21.52,0.0176,0,52,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,"F",5229934,133049,"pregnant","Eimeria sp.",0.003221656767233,-9.29500000000001,TRUE
"AA_0579","CXCR3",0.95,-0.100000000000001,NA,52.213,14.0923,"male","adult",15.81,0.0204,5,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5222130,140923,"adult","E. ferrisi",0.002540961390502,NA,TRUE
"AA_0579","GBP2",0.95,-0.100000000000001,NA,52.213,14.0923,"male","adult",15.81,0.0204,5,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5222130,140923,"adult","E. ferrisi",0.002540961390502,NA,TRUE
"AA_0579","IL-12b",0.95,-0.100000000000001,NA,52.213,14.0923,"male","adult",15.81,0.0204,5,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5222130,140923,"adult","E. ferrisi",0.002540961390502,NA,TRUE
"AA_0579","IL-6",0.95,-0.100000000000001,NA,52.213,14.0923,"male","adult",15.81,0.0204,5,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5222130,140923,"adult","E. ferrisi",0.002540961390502,NA,TRUE
"AA_0579","IRG6",0.95,-0.100000000000001,NA,52.213,14.0923,"male","adult",15.81,0.0204,5,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5222130,140923,"adult","E. ferrisi",0.002540961390502,NA,TRUE
"AA_0591","CXCR3",0.611111111,3.25,NA,52.213,14.0923,"male","juvenile",6.96,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5222130,140923,"juvenile","E. ferrisi",0.001810613943809,NA,TRUE
"AA_0591","GBP2",0.611111111,3.25,30.6433333333333,52.213,14.0923,"male","juvenile",6.96,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5222130,140923,"juvenile","E. ferrisi",0.001810613943809,-2.13666666666667,TRUE
"AA_0591","IL-12b",0.611111111,3.25,NA,52.213,14.0923,"male","juvenile",6.96,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5222130,140923,"juvenile","E. ferrisi",0.001810613943809,NA,TRUE
"AA_0591","IL-6",0.611111111,3.25,NA,52.213,14.0923,"male","juvenile",6.96,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5222130,140923,"juvenile","E. ferrisi",0.001810613943809,NA,TRUE
"AA_0591","IRG6",0.611111111,3.25,NA,52.213,14.0923,"male","juvenile",6.96,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5222130,140923,"juvenile","E. ferrisi",0.001810613943809,NA,TRUE
"AA_0620","CXCR3",0.16,-7.81,30.0966666666667,52.2584,13.7311,"female","juvenile",9.14,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5222584,137311,"juvenile","non infected",0.002302847064752,-8.64,FALSE
"AA_0620","GBP2",0.16,-7.81,30.0233333333333,52.2584,13.7311,"female","juvenile",9.14,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5222584,137311,"juvenile","non infected",0.002302847064752,-8.56666666666667,FALSE
"AA_0620","IL-12b",0.16,-7.81,35.13,52.2584,13.7311,"female","juvenile",9.14,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5222584,137311,"juvenile","non infected",0.002302847064752,-13.6733333333333,FALSE
"AA_0620","IL-6",0.16,-7.81,28.95,52.2584,13.7311,"female","juvenile",9.14,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5222584,137311,"juvenile","non infected",0.002302847064752,-7.49333333333333,FALSE
"AA_0620","IRG6",0.16,-7.81,29.3066666666667,52.2584,13.7311,"female","juvenile",9.14,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"F",5222584,137311,"juvenile","non infected",0.002302847064752,-7.85,FALSE
"AA_0623","CXCR3",0,-6.78,30.76,52.7369,13.6605,"male","juvenile",11.63,0.02,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5227369,136605,"juvenile","Eimeria sp.",0.002442764125184,-11.1633333333333,TRUE
"AA_0623","GBP2",0,-6.78,28.9333333333333,52.7369,13.6605,"male","juvenile",11.63,0.02,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5227369,136605,"juvenile","Eimeria sp.",0.002442764125184,-9.33666666666667,TRUE
"AA_0623","IL-12b",0,-6.78,32.5966666666667,52.7369,13.6605,"male","juvenile",11.63,0.02,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5227369,136605,"juvenile","Eimeria sp.",0.002442764125184,-13,TRUE
"AA_0623","IL-6",0,-6.78,30.1633333333333,52.7369,13.6605,"male","juvenile",11.63,0.02,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5227369,136605,"juvenile","Eimeria sp.",0.002442764125184,-10.5666666666667,TRUE
"AA_0623","IRG6",0,-6.78,27.1566666666667,52.7369,13.6605,"male","juvenile",11.63,0.02,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5227369,136605,"juvenile","Eimeria sp.",0.002442764125184,-7.56,TRUE
"AA_0631","CXCR3",0.777777778,-7.74,NA,53.0785,14.1413,"male","adult",15.69,0.0309,0,10,0,0,0,0,0,0,1,NA,NA,TRUE,TRUE,"M",5330785,141413,"adult","Eimeria sp.",0.002439350501552,NA,TRUE
"AA_0631","GBP2",0.777777778,-7.74,29.11,53.0785,14.1413,"male","adult",15.69,0.0309,0,10,0,0,0,0,0,0,1,NA,NA,TRUE,TRUE,"M",5330785,141413,"adult","Eimeria sp.",0.002439350501552,-7.94166666666666,TRUE
"AA_0631","IL-12b",0.777777778,-7.74,NA,53.0785,14.1413,"male","adult",15.69,0.0309,0,10,0,0,0,0,0,0,1,NA,NA,TRUE,TRUE,"M",5330785,141413,"adult","Eimeria sp.",0.002439350501552,NA,TRUE
"AA_0631","IL-6",0.777777778,-7.74,33.9033333333333,53.0785,14.1413,"male","adult",15.69,0.0309,0,10,0,0,0,0,0,0,1,NA,NA,TRUE,TRUE,"M",5330785,141413,"adult","Eimeria sp.",0.002439350501552,-12.735,TRUE
"AA_0631","IRG6",0.777777778,-7.74,29.9233333333333,53.0785,14.1413,"male","adult",15.69,0.0309,0,10,0,0,0,0,0,0,1,NA,NA,TRUE,TRUE,"M",5330785,141413,"adult","Eimeria sp.",0.002439350501552,-8.755,TRUE
"AA_0635","CXCR3",0.736842105,-5.82,31.2533333333333,53.0785,14.1413,"male","adult",10.04,0.0293,0,68,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5330785,141413,"adult","E. falciformis",0.002263524786047,-9.98333333333333,TRUE
"AA_0635","GBP2",0.736842105,-5.82,28.5366666666667,53.0785,14.1413,"male","adult",10.04,0.0293,0,68,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5330785,141413,"adult","E. falciformis",0.002263524786047,-7.26666666666667,TRUE
"AA_0635","IL-12b",0.736842105,-5.82,33.0866666666667,53.0785,14.1413,"male","adult",10.04,0.0293,0,68,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5330785,141413,"adult","E. falciformis",0.002263524786047,-11.8166666666667,TRUE
"AA_0635","IL-6",0.736842105,-5.82,30.1666666666667,53.0785,14.1413,"male","adult",10.04,0.0293,0,68,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5330785,141413,"adult","E. falciformis",0.002263524786047,-8.89666666666667,TRUE
"AA_0635","IRG6",0.736842105,-5.82,27.98,53.0785,14.1413,"male","adult",10.04,0.0293,0,68,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5330785,141413,"adult","E. falciformis",0.002263524786047,-6.71,TRUE
"AA_0636","CXCR3",0.8,-6.82,33.1,53.0785,14.1413,"male","juvenile",11.15,0.04,0,9,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5330785,141413,"juvenile","Eimeria sp.",0.002275510204082,-11.385,TRUE
"AA_0636","GBP2",0.8,-6.82,29.84,53.0785,14.1413,"male","juvenile",11.15,0.04,0,9,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5330785,141413,"juvenile","Eimeria sp.",0.002275510204082,-8.125,TRUE
"AA_0636","IL-12b",0.8,-6.82,34.1433333333333,53.0785,14.1413,"male","juvenile",11.15,0.04,0,9,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5330785,141413,"juvenile","Eimeria sp.",0.002275510204082,-12.4283333333333,TRUE
"AA_0636","IL-6",0.8,-6.82,30.9466666666667,53.0785,14.1413,"male","juvenile",11.15,0.04,0,9,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5330785,141413,"juvenile","Eimeria sp.",0.002275510204082,-9.23166666666667,TRUE
"AA_0636","IRG6",0.8,-6.82,29.4166666666667,53.0785,14.1413,"male","juvenile",11.15,0.04,0,9,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"M",5330785,141413,"juvenile","Eimeria sp.",0.002275510204082,-7.70166666666667,TRUE
"AA_0643","CXCR3",0.84,-8.06,26.3566666666667,53.0785,14.1413,"female","adult",12.88,0.035,0,26,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5330785,141413,"adult","Eimeria sp.",0.002728992794018,-1.87,TRUE
"AA_0643","GBP2",0.84,-8.06,30.3233333333333,53.0785,14.1413,"female","adult",12.88,0.035,0,26,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5330785,141413,"adult","Eimeria sp.",0.002728992794018,-5.83666666666667,TRUE
"AA_0643","IL-12b",0.84,-8.06,34.24,53.0785,14.1413,"female","adult",12.88,0.035,0,26,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5330785,141413,"adult","Eimeria sp.",0.002728992794018,-9.75333333333334,TRUE
"AA_0643","IL-6",0.84,-8.06,29.2833333333333,53.0785,14.1413,"female","adult",12.88,0.035,0,26,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5330785,141413,"adult","Eimeria sp.",0.002728992794018,-4.79666666666667,TRUE
"AA_0643","IRG6",0.84,-8.06,29.3166666666667,53.0785,14.1413,"female","adult",12.88,0.035,0,26,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5330785,141413,"adult","Eimeria sp.",0.002728992794018,-4.83,TRUE
"AA_0646","CXCR3",0.842105263,-5.08,30.3033333333333,53.0705,14.0939,"male","juvenile",9.67,0.0216,25,0,0,0,0,0,0,0,0,NA,NA,TRUE,TRUE,"M",5330705,140939,"juvenile","E. falciformis",0.002013538810076,-7.90166666666667,TRUE
"AA_0646","GBP2",0.842105263,-5.08,28.7266666666667,53.0705,14.0939,"male","juvenile",9.67,0.0216,25,0,0,0,0,0,0,0,0,NA,NA,TRUE,TRUE,"M",5330705,140939,"juvenile","E. falciformis",0.002013538810076,-6.325,TRUE
"AA_0646","IL-12b",0.842105263,-5.08,33.0533333333333,53.0705,14.0939,"male","juvenile",9.67,0.0216,25,0,0,0,0,0,0,0,0,NA,NA,TRUE,TRUE,"M",5330705,140939,"juvenile","E. falciformis",0.002013538810076,-10.6516666666667,TRUE
"AA_0646","IL-6",0.842105263,-5.08,32.1766666666667,53.0705,14.0939,"male","juvenile",9.67,0.0216,25,0,0,0,0,0,0,0,0,NA,NA,TRUE,TRUE,"M",5330705,140939,"juvenile","E. falciformis",0.002013538810076,-9.775,TRUE
"AA_0646","IRG6",0.842105263,-5.08,27.7266666666667,53.0705,14.0939,"male","juvenile",9.67,0.0216,25,0,0,0,0,0,0,0,0,NA,NA,TRUE,TRUE,"M",5330705,140939,"juvenile","E. falciformis",0.002013538810076,-5.325,TRUE
"AA_0650","CXCR3",0.8,-2.15,33.1166666666667,53.1515,13.2145,"female","juvenile",15.58,0.03,3,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5331515,132145,"juvenile","E. falciformis",0.002769777777778,-8.45333333333333,TRUE
"AA_0650","GBP2",0.8,-2.15,29.47,53.1515,13.2145,"female","juvenile",15.58,0.03,3,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5331515,132145,"juvenile","E. falciformis",0.002769777777778,-4.80666666666666,TRUE
"AA_0650","IL-12b",0.8,-2.15,32.6766666666667,53.1515,13.2145,"female","juvenile",15.58,0.03,3,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5331515,132145,"juvenile","E. falciformis",0.002769777777778,-8.01333333333334,TRUE
"AA_0650","IL-6",0.8,-2.15,30.4266666666667,53.1515,13.2145,"female","juvenile",15.58,0.03,3,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5331515,132145,"juvenile","E. falciformis",0.002769777777778,-5.76333333333333,TRUE
"AA_0650","IRG6",0.8,-2.15,28.6833333333333,53.1515,13.2145,"female","juvenile",15.58,0.03,3,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"F",5331515,132145,"juvenile","E. falciformis",0.002769777777778,-4.02,TRUE
"AA_0661","CXCR3",0.88,-1.81,27.9133333333333,53.0785,14.1413,"female","adult",11.57,0.03,0,0,0,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,"F",5330785,141413,"adult","E. falciformis",0.002295179527871,-8.22833333333333,TRUE
"AA_0661","GBP2",0.88,-1.81,26.5233333333333,53.0785,14.1413,"female","adult",11.57,0.03,0,0,0,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,"F",5330785,141413,"adult","E. falciformis",0.002295179527871,-6.83833333333333,TRUE
"AA_0661","IL-12b",0.88,-1.81,29.38,53.0785,14.1413,"female","adult",11.57,0.03,0,0,0,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,"F",5330785,141413,"adult","E. falciformis",0.002295179527871,-9.695,TRUE
"AA_0661","IL-6",0.88,-1.81,27.3066666666667,53.0785,14.1413,"female","adult",11.57,0.03,0,0,0,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,"F",5330785,141413,"adult","E. falciformis",0.002295179527871,-7.62166666666666,TRUE
"AA_0661","IRG6",0.88,-1.81,26.2233333333333,53.0785,14.1413,"female","adult",11.57,0.03,0,0,0,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,"F",5330785,141413,"adult","E. falciformis",0.002295179527871,-6.53833333333333,TRUE
"AA_0662","CXCR3",0.95,-2.5,32,53.0785,14.1413,"male","juvenile",6.92,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5330785,141413,"juvenile","E. falciformis",0.001922222222222,-10.7433333333333,TRUE
"AA_0662","GBP2",0.95,-2.5,28.62,53.0785,14.1413,"male","juvenile",6.92,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5330785,141413,"juvenile","E. falciformis",0.001922222222222,-7.36333333333333,TRUE
"AA_0662","IL-12b",0.95,-2.5,32.7833333333333,53.0785,14.1413,"male","juvenile",6.92,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5330785,141413,"juvenile","E. falciformis",0.001922222222222,-11.5266666666667,TRUE
"AA_0662","IL-6",0.95,-2.5,31.9766666666667,53.0785,14.1413,"male","juvenile",6.92,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5330785,141413,"juvenile","E. falciformis",0.001922222222222,-10.72,TRUE
"AA_0662","IRG6",0.95,-2.5,27.9433333333333,53.0785,14.1413,"male","juvenile",6.92,0.01,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"M",5330785,141413,"juvenile","E. falciformis",0.001922222222222,-6.68666666666666,TRUE
"AA_0666","CXCR3",0.84,-5.13,29.2566666666667,53.0785,14.1413,"female","juvenile",12.21,0.03,0,0,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,"F",5330785,141413,"juvenile","E. falciformis",0.002291236629762,-6.01666666666667,TRUE
"AA_0666","GBP2",0.84,-5.13,29.4566666666667,53.0785,14.1413,"female","juvenile",12.21,0.03,0,0,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,"F",5330785,141413,"juvenile","E. falciformis",0.002291236629762,-6.21666666666667,TRUE
"AA_0666","IL-12b",0.84,-5.13,32.21,53.0785,14.1413,"female","juvenile",12.21,0.03,0,0,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,"F",5330785,141413,"juvenile","E. falciformis",0.002291236629762,-8.97,TRUE
"AA_0666","IL-6",0.84,-5.13,29.2266666666667,53.0785,14.1413,"female","juvenile",12.21,0.03,0,0,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,"F",5330785,141413,"juvenile","E. falciformis",0.002291236629762,-5.98666666666666,TRUE
"AA_0666","IRG6",0.84,-5.13,27.81,53.0785,14.1413,"female","juvenile",12.21,0.03,0,0,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,"F",5330785,141413,"juvenile","E. falciformis",0.002291236629762,-4.57,TRUE
