# File Name: qPCR_eimeria_field_faeces_FW_27012022.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-01-27 02:45:26 PM UTC
# Run End Date/Time: 2022-01-27 04:06:06 PM UTC
# Run Duration: 80 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-01-28 02:47:00 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-01-28 02:47:27 PM UTC
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4"
"39","D3","false","AA865","Eim","UNKNOWN","SYBR","None","Amp","1.3844015483048575","","","32.40121820733651","0.8739391016926041","32.19279596515277","0.3208278895967573","true","0.13174884066468623","true","3","28","79.33267211914062","62.259986877441406","82.05221557617188",""
"49","E1","false","AA902","Eim","UNKNOWN","SYBR","None","Amp","1.348842261058192","","","22.438842702885665","0.9077181440850574","22.466570982606356","0.05263236075027106","true","0.13174884066468623","true","3","18","75.4044418334961","","",""
"50","E2","false","AA902","Eim","UNKNOWN","SYBR","None","Amp","1.4206323426205767","","","22.527270176388555","0.9011329232985869","22.466570982606356","0.05263236075027106","true","0.13174884066468623","true","3","18","75.25335693359375","","",""
"51","E3","false","AA902","Eim","UNKNOWN","SYBR","None","Amp","1.4156625007499526","","","22.43360006854485","0.8965292289961259","22.466570982606356","0.05263236075027106","true","0.13174884066468623","true","3","18","75.25335693359375","","",""
"61","F1","false","AA950","Eim","UNKNOWN","SYBR","None","Amp","1.4246024987622012","","","30.93772544147504","0.9221923562561911","31.010601820389116","0.08153417834219807","true","0.13174884066468623","true","3","27","84.16741943359375","","",""
"62","F2","false","AA950","Eim","UNKNOWN","SYBR","None","Amp","1.452383279167996","","","31.098659747205943","0.8877601175135748","31.010601820389116","0.08153417834219807","true","0.13174884066468623","true","3","27","83.86524200439453","80.8435287475586","",""
"63","F3","false","AA950","Eim","UNKNOWN","SYBR","None","Amp","1.4462502540169837","","","30.995420272486378","0.8567633434009857","31.010601820389116","0.08153417834219807","true","0.13174884066468623","true","3","26","83.56307220458984","74.34684753417969","",""
"73","G1","false","AA868","Eim","UNKNOWN","SYBR","None","Amp","1.3105111416244386","","","33.478554780992326","0.8756612716032847","33.14294734125536","0.3891981126382973","true","0.13174884066468623","true","3","29","75.55552673339844","83.26090240478516","62.259986877441406","78.72833251953125"
"74","G2","false","AA868","Eim","UNKNOWN","SYBR","None","Amp","1.3836089417745079","","","33.23398895295858","0.868010731028397","33.14294734125536","0.3891981126382973","true","0.13174884066468623","true","3","29","78.72833251953125","","",""
"75","G3","false","AA868","Eim","UNKNOWN","SYBR","None","Amp","1.3461049945263375","","","32.71629828981516","0.8264837691966704","33.14294734125536","0.3891981126382973","true","0.13174884066468623","true","3","28","76.31095886230469","62.259986877441406","82.05221557617188","88.09564208984375"
"85","H1","false","AA880","Eim","UNKNOWN","SYBR","None","Amp","1.4342690462014243","","","22.545023815269253","0.9931110950261391","22.538958713838298","0.04912696671307394","true","0.13174884066468623","true","3","18","75.4044418334961","","",""
"86","H2","false","AA880","Eim","UNKNOWN","SYBR","None","Amp","1.4362607481391652","","","22.584771528993677","0.9945706164261132","22.538958713838298","0.04912696671307394","true","0.13174884066468623","true","3","18","75.4044418334961","","",""
"87","H3","false","AA880","Eim","UNKNOWN","SYBR","None","Amp","1.4376868921933903","","","22.487080797251956","0.9912082392112562","22.538958713838298","0.04912696671307394","true","0.13174884066468623","true","3","17","75.25335693359375","","",""
