# File Name: qPCR_eimeria_field_faeces_FW_27012022.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-01-27 02:45:26 PM UTC
# Run End Date/Time: 2022-01-27 04:06:06 PM UTC
# Run Duration: 80 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-01-28 02:47:00 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-01-28 02:47:27 PM UTC
"Well","Well Position","Reading Number","Target","Temperature","Fluorescence","Derivative"
"2","A2","54","Eim","76.0087890625","455979.34375","33326.97265625"
"2","A2","55","Eim","76.31095886230469","447332.96875","39186.73046875"
"2","A2","56","Eim","76.61312866210938","437369.625","45879.3359375"
"2","A2","57","Eim","76.91529846191406","424581.71875","52598.3203125"
"2","A2","58","Eim","77.21746826171875","407274.1875","58250.33984375"
"2","A2","59","Eim","77.51964569091797","380156.78125","61725.3359375"
"2","A2","60","Eim","77.82181549072266","347938.875","62259.6015625"
"2","A2","61","Eim","78.12398529052734","317015.5625","59734.50390625"
"2","A2","62","Eim","78.42615509033203","292105.84375","54756.37109375"
"2","A2","63","Eim","78.72833251953125","279157.1875","48461.1640625"
"2","A2","64","Eim","79.03050231933594","272242.9375","42132.765625"
"2","A2","65","Eim","79.33267211914062","263762.875","36812.25"
"2","A2","66","Eim","79.63484191894531","256642.734375","33059.078125"
"2","A2","67","Eim","79.93701171875","248599.78125","30924.580078125"
"2","A2","68","Eim","80.23918151855469","240838.015625","30090.2265625"
"2","A2","69","Eim","80.5413589477539","231095.375","30069.611328125"
"2","A2","70","Eim","80.8435287475586","219732.203125","30383.390625"
"2","A2","71","Eim","81.14569854736328","208311.5","30660.048828125"
"2","A2","72","Eim","81.4478759765625","200029.6875","30663.376953125"
"2","A2","73","Eim","81.75004577636719","189522.078125","30276.58984375"
"2","A2","74","Eim","82.05221557617188","178284.578125","29478.4375"
"2","A2","75","Eim","82.35438537597656","168579.0","28330.962890625"
"2","A2","76","Eim","82.65655517578125","159471.578125","26971.39453125"
"2","A2","77","Eim","82.95872497558594","150144.40625","25585.4296875"
"2","A2","78","Eim","83.26090240478516","144824.515625","24348.47265625"
"2","A2","79","Eim","83.56307220458984","139749.265625","23348.70703125"
"2","A2","80","Eim","83.86524200439453","133878.546875","22532.599609375"
"2","A2","81","Eim","84.16741943359375","125266.2890625","21714.09765625"
"2","A2","82","Eim","84.46958923339844","115862.453125","20656.236328125"
"2","A2","83","Eim","84.77175903320312","108634.640625","19190.66796875"
"2","A2","84","Eim","85.07392883300781","99387.4765625","17312.73828125"
"2","A2","85","Eim","85.3760986328125","96219.3359375","15199.1416015625"
"2","A2","86","Eim","85.67826843261719","93964.9453125","13069.853515625"
"2","A2","87","Eim","85.9804458618164","93036.2578125","11272.794921875"
"2","A2","88","Eim","86.2826156616211","88854.671875","9985.98046875"
"2","A2","89","Eim","86.58478546142578","88246.265625","9209.6767578125"
"2","A2","90","Eim","86.88695526123047","83127.8515625","8808.037109375"
"2","A2","91","Eim","87.18913269042969","80451.640625","8588.275390625"
"2","A2","92","Eim","87.49130249023438","77251.7265625","8380.40234375"
"2","A2","93","Eim","87.79347229003906","75026.1171875","8080.71875"
"2","A2","94","Eim","88.09564208984375","73665.921875","7650.26220703125"
"2","A2","95","Eim","88.39781188964844","71006.578125","7086.509765625"
"2","A2","96","Eim","88.69998168945312","68692.0546875","6397.6943359375"
"2","A2","97","Eim","89.00215911865234","66176.4296875","5597.8212890625"
"2","A2","98","Eim","89.30432891845703","65178.6875","4718.626953125"
"2","A2","99","Eim","89.60650634765625","65760.5859375","3819.26171875"
"2","A2","100","Eim","89.90867614746094","64105.2265625","2978.2236328125"
"2","A2","101","Eim","90.21084594726562","65258.61328125","2268.7001953125"
"2","A2","102","Eim","90.51301574707031","64089.26953125","1732.84765625"
"2","A2","103","Eim","90.815185546875","63183.90625","1370.3564453125"
"2","A2","104","Eim","91.11735534667969","64841.82421875","1146.2158203125"
"2","A2","105","Eim","91.41952514648438","62044.3203125","1010.7763671875"
"2","A2","106","Eim","91.7217025756836","61968.703125","919.9677734375"
"2","A2","107","Eim","92.02387237548828","63286.6171875","845.5"
"2","A2","108","Eim","92.32604217529297","62867.41796875","772.11328125"
"2","A2","109","Eim","92.62821960449219","61058.375","688.0205078125"
"2","A2","110","Eim","92.93038940429688","61918.27734375","579.4775390625"
"2","A2","111","Eim","93.23255920410156","60795.99609375","435.759765625"
"2","A2","112","Eim","93.53472900390625","61201.06640625","259.8720703125"
"2","A2","113","Eim","93.83689880371094","61566.04296875","73.1923828125"
"2","A2","114","Eim","94.13906860351562","62388.484375","-93.3759765625"
"2","A2","115","Eim","94.44123840332031","62943.328125","-216.6484375"
"2","A2","116","Eim","94.74341583251953","60559.98046875","-294.1787109375"
"3","A3","1","Eim","59.99369812011719","650603.5625","11547.8271484375"
"3","A3","2","Eim","60.29587173461914","653868.875","11545.966796875"
"3","A3","3","Eim","60.59804153442383","651997.0625","11791.130859375"
"3","A3","4","Eim","60.90021514892578","649710.875","12270.9296875"
"3","A3","5","Eim","61.20238494873047","648598.0","12885.6162109375"
"3","A3","6","Eim","61.50455856323242","643306.625","13473.638671875"
"3","A3","7","Eim","61.80672836303711","638020.5","13881.94921875"
"3","A3","8","Eim","62.10890197753906","634280.375","14066.7890625"
"3","A3","9","Eim","62.41107177734375","627685.25","14018.1123046875"
"3","A3","10","Eim","62.71324157714844","625375.125","13779.859375"
"3","A3","11","Eim","63.01541519165039","619126.9375","13419.1279296875"
"3","A3","12","Eim","63.31758499145508","615459.5625","12971.02734375"
"3","A3","13","Eim","63.61975860595703","612579.6875","12497.87109375"
"3","A3","14","Eim","63.92192840576172","608052.6875","12029.736328125"
"3","A3","15","Eim","64.2240982055664","603977.8125","11579.34765625"
"3","A3","16","Eim","64.52627563476562","601636.1875","11163.017578125"
"3","A3","17","Eim","64.82844543457031","596326.4375","10809.30078125"
"3","A3","18","Eim","65.130615234375","594746.375","10554.6796875"
"3","A3","19","Eim","65.43278503417969","590263.875","10426.9560546875"
"3","A3","20","Eim","65.73495483398438","587860.125","10427.107421875"
"3","A3","21","Eim","66.03712463378906","585466.1875","10521.7568359375"
"3","A3","22","Eim","66.33930206298828","583569.1875","10656.70703125"
"3","A3","23","Eim","66.64147186279297","578859.5","10786.06640625"
"3","A3","24","Eim","66.94364166259766","574657.625","10897.505859375"
"3","A3","25","Eim","67.24581146240234","571442.0625","11014.5703125"
"3","A3","26","Eim","67.54798889160156","567245.6875","11174.068359375"
"3","A3","27","Eim","67.85015869140625","565594.0625","11396.34375"
"3","A3","28","Eim","68.15232849121094","562694.5625","11670.3505859375"
"3","A3","29","Eim","68.45449829101562","558404.5625","11963.6044921875"
"3","A3","30","Eim","68.75666809082031","553078.5","12247.9150390625"
"3","A3","31","Eim","69.05884552001953","549892.8125","12518.1376953125"
"3","A3","32","Eim","69.36101531982422","546296.125","12792.5078125"
"3","A3","33","Eim","69.6631851196289","541975.6875","13096.6044921875"
"3","A3","34","Eim","69.9653549194336","537928.5625","13437.6513671875"
"3","A3","35","Eim","70.26753234863281","535564.8125","13798.4541015625"
"3","A3","36","Eim","70.5697021484375","530237.625","14179.4677734375"
"3","A3","37","Eim","70.87187194824219","524072.34375","14557.384765625"
"3","A3","38","Eim","71.17404174804688","522657.03125","14911.14453125"
"3","A3","39","Eim","71.47621154785156","516371.96875","15225.37109375"
"3","A3","40","Eim","71.77838134765625","511697.28125","15491.1171875"
"3","A3","41","Eim","72.08055877685547","506812.71875","15706.060546875"
"3","A3","42","Eim","72.38272857666016","501962.625","15875.4130859375"
"3","A3","43","Eim","72.68489837646484","497463.65625","16013.953125"
"3","A3","44","Eim","72.98707580566406","492811.03125","16147.85546875"
"3","A3","45","Eim","73.28924560546875","487076.28125","16312.673828125"
"3","A3","46","Eim","73.59141540527344","480613.0","16547.2734375"
"3","A3","47","Eim","73.89358520507812","478854.28125","16887.150390625"
"3","A3","48","Eim","74.19575500488281","473256.25","17365.025390625"
"3","A3","49","Eim","74.4979248046875","465516.125","18023.796875"
"3","A3","50","Eim","74.80010223388672","461120.0","18940.013671875"
"3","A3","51","Eim","75.1022720336914","456421.78125","20245.703125"
"3","A3","52","Eim","75.4044418334961","449534.625","22133.171875"
"3","A3","53","Eim","75.70661926269531","442909.875","24823.513671875"
"3","A3","54","Eim","76.0087890625","436181.78125","28485.00390625"
"3","A3","55","Eim","76.31095886230469","429403.8125","33112.5"
"3","A3","56","Eim","76.61312866210938","422310.15625","38409.74609375"
"3","A3","57","Eim","76.91529846191406","410479.25","43747.1171875"
"3","A3","58","Eim","77.21746826171875","394954.75","48256.0"
"3","A3","59","Eim","77.51964569091797","371580.59375","51062.375"
"3","A3","60","Eim","77.82181549072266","345402.53125","51582.21875"
"3","A3","61","Eim","78.12398529052734","319324.0","49745.59375"
"3","A3","62","Eim","78.42615509033203","297804.65625","46037.0234375"
"3","A3","63","Eim","78.72833251953125","290013.21875","41329.1171875"
"3","A3","64","Eim","79.03050231933594","279525.21875","36592.2265625"
"3","A3","65","Eim","79.33267211914062","272671.21875","32616.60546875"
"3","A3","66","Eim","79.63484191894531","264522.84375","29853.580078125"
"3","A3","67","Eim","79.93701171875","257137.734375","28402.31640625"
"3","A3","68","Eim","80.23918151855469","250879.453125","28097.91796875"
"3","A3","69","Eim","80.5413589477539","242600.40625","28630.2734375"
"3","A3","70","Eim","80.8435287475586","230859.265625","29640.669921875"
"3","A3","71","Eim","81.14569854736328","220981.25","30777.48828125"
"3","A3","72","Eim","81.4478759765625","212925.5","31720.6640625"
"3","A3","73","Eim","81.75004577636719","200890.578125","32201.0390625"
"3","A3","74","Eim","82.05221557617188","186104.09375","32032.08203125"
"3","A3","75","Eim","82.35438537597656","174459.125","31152.3671875"
"3","A3","76","Eim","82.65655517578125","163909.71875","29653.876953125"
"3","A3","77","Eim","82.95872497558594","154241.984375","27767.486328125"
"3","A3","78","Eim","83.26090240478516","146108.1875","25795.263671875"
"3","A3","79","Eim","83.56307220458984","140818.65625","24009.5390625"
"3","A3","80","Eim","83.86524200439453","136767.21875","22559.89453125"
"3","A3","81","Eim","84.16741943359375","128893.84375","21431.599609375"
