# File Name: qPCR_eimeria_field_faeces_FW_27012022.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-01-27 02:45:26 PM UTC
# Run End Date/Time: 2022-01-27 04:06:06 PM UTC
# Run Duration: 80 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-01-28 02:47:00 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-01-28 02:47:27 PM UTC
"Well","Well Position","Sample","Target","Tm","Melt Peak Height"
"28","C4","NTC","Eim","76.91529846191406","1635.5322265625"
"29","C5","NTC","Eim","82.66171264648438","892.0813598632812"
"29","C5","NTC","Eim","92.03120422363281","1478.7474365234375"
"29","C5","NTC","Eim","74.3500747680664","1194.274169921875"
"29","C5","NTC","Eim","71.3276596069336","1174.384521484375"
"29","C5","NTC","Eim","64.6783447265625","1883.19384765625"
"30","C6","NTC","Eim","76.46575927734375","127554.140625"
"30","C6","NTC","Eim","92.03120422363281","793.2376098632812"
"30","C6","NTC","Eim","82.81283569335938","872.46484375"
"30","C6","NTC","Eim","87.1953353881836","480.5048828125"
"30","C6","NTC","Eim","0.0","0.0"
"37","D1","AA865","Eim","79.48375701904297","54540.390625"
"37","D1","AA865","Eim","62.259986877441406","10852.4521484375"
"37","D1","AA865","Eim","93.3836441040039","740.6884765625"
"37","D1","AA865","Eim","72.23164367675781","18516.63671875"
"37","D1","AA865","Eim","0.0","0.0"
"38","D2","AA865","Eim","80.69244384765625","55464.15625"
"38","D2","AA865","Eim","62.259986877441406","6931.8896484375"
"38","D2","AA865","Eim","93.08146667480469","854.220703125"
"38","D2","AA865","Eim","0.0","0.0"
"38","D2","AA865","Eim","0.0","0.0"
"39","D3","AA865","Eim","79.33267211914062","52341.12109375"
"39","D3","AA865","Eim","62.259986877441406","12098.7880859375"
"39","D3","AA865","Eim","82.05221557617188","47610.453125"
"39","D3","AA865","Eim","92.47712707519531","14.5400390625"
"39","D3","AA865","Eim","88.69998168945312","1207.033203125"
"49","E1","AA902","Eim","75.4044418334961","203555.890625"
"49","E1","AA902","Eim","0.0","0.0"
"49","E1","AA902","Eim","0.0","0.0"
"49","E1","AA902","Eim","0.0","0.0"
"49","E1","AA902","Eim","0.0","0.0"
"50","E2","AA902","Eim","75.25335693359375","228812.875"
"50","E2","AA902","Eim","0.0","0.0"
"50","E2","AA902","Eim","0.0","0.0"
"50","E2","AA902","Eim","0.0","0.0"
"50","E2","AA902","Eim","0.0","0.0"
"51","E3","AA902","Eim","75.25335693359375","180234.140625"
"51","E3","AA902","Eim","0.0","0.0"
"51","E3","AA902","Eim","0.0","0.0"
"51","E3","AA902","Eim","0.0","0.0"
"51","E3","AA902","Eim","0.0","0.0"
"61","F1","AA950","Eim","84.16741943359375","73708.421875"
"61","F1","AA950","Eim","0.0","0.0"
"61","F1","AA950","Eim","0.0","0.0"
"61","F1","AA950","Eim","0.0","0.0"
"61","F1","AA950","Eim","0.0","0.0"
"62","F2","AA950","Eim","83.86524200439453","76561.6875"
"62","F2","AA950","Eim","80.8435287475586","69949.3203125"
"62","F2","AA950","Eim","92.17495727539062","962.8408203125"
"62","F2","AA950","Eim","0.0","0.0"
"62","F2","AA950","Eim","0.0","0.0"
"63","F3","AA950","Eim","83.56307220458984","64707.703125"
"63","F3","AA950","Eim","74.34684753417969","26699.32421875"
"63","F3","AA950","Eim","80.99461364746094","53662.4375"
"63","F3","AA950","Eim","93.53472900390625","517.7724609375"
"63","F3","AA950","Eim","0.0","0.0"
"73","G1","AA868","Eim","75.55552673339844","32453.525390625"
"73","G1","AA868","Eim","83.26090240478516","27490.9765625"
"73","G1","AA868","Eim","62.259986877441406","9712.8291015625"
"73","G1","AA868","Eim","78.72833251953125","25734.91015625"
"73","G1","AA868","Eim","72.08055877685547","18360.953125"
"74","G2","AA868","Eim","78.72833251953125","48476.8828125"
"74","G2","AA868","Eim","62.562156677246094","5367.84326171875"
"74","G2","AA868","Eim","81.4478759765625","41642.4921875"
"74","G2","AA868","Eim","93.3836441040039","88.0927734375"
"74","G2","AA868","Eim","75.70661926269531","32503.18359375"
"75","G3","AA868","Eim","76.31095886230469","35768.55078125"
"75","G3","AA868","Eim","62.259986877441406","11811.0244140625"
"75","G3","AA868","Eim","82.05221557617188","25907.44140625"
"75","G3","AA868","Eim","88.09564208984375","13548.6259765625"
"75","G3","AA868","Eim","92.779296875","656.6953125"
"85","H1","AA880","Eim","75.4044418334961","227688.890625"
"85","H1","AA880","Eim","0.0","0.0"
"85","H1","AA880","Eim","0.0","0.0"
"85","H1","AA880","Eim","0.0","0.0"
"85","H1","AA880","Eim","0.0","0.0"
"86","H2","AA880","Eim","75.4044418334961","216934.71875"
"86","H2","AA880","Eim","67.39689636230469","28301.2109375"
"86","H2","AA880","Eim","0.0","0.0"
"86","H2","AA880","Eim","0.0","0.0"
"86","H2","AA880","Eim","0.0","0.0"
"87","H3","AA880","Eim","75.25335693359375","217679.8125"
"87","H3","AA880","Eim","68.60558319091797","26975.28515625"
"87","H3","AA880","Eim","0.0","0.0"
"87","H3","AA880","Eim","0.0","0.0"
"87","H3","AA880","Eim","0.0","0.0"
