Mouse_ID,OD
AA_0712,198.833333333333
AA_0715,274.833333333333
AA_0762,561.166666666667
AA_0774,120.166666666667
AA_0775,124.666666666667
AA_0809,95.1666666666667
AA_0825,246.333333333333
AA_0830,265.166666666667
AA_0842,153
AA_0850,168.666666666667
AA_0851,100.166666666667
AA_0682,162.333333333333
AA_0684,2882
AA_0686,59.3333333333333
