"","Mouse_ID","IFNy"
"1","AA_0692",4.65004338669125
"2","AA_0693",145.91461784518
"3","AA_0702",0.85281470969986
"4","AA_0703",536.749538158128
"5","AA_0710",4.96589754014628
"6","AA_0713",20.3257438697988
"7","AA_0714",53.1162085788689
"8","AA_0716",34.7039189577257
"9","AA_0720",40.0052706547764
"10","AA_0727",15.6921658620415
"11","AA_0731",123.038147706157
"12","AA_0732",4.80816776713662
"13","AA_0733",59.557164475258
"14","AA_0734",209.414433322795
"15","AA_0735",2.93302287692315
"16","AA_0736",22.92874750585
"17","AA_0737",29.6007218190353
"18","AA_0738",2.63070700277573
"19","AA_0739",281.976245174082
"20","AA_0740",47.6885021129687
"21","AA_0849",129.191491628692
"22","AA_0852",261.625213779618
"23","AA_0853",87.8123032460389
"24","AA_0854",9.79502030644527
"25","AA_0855",266.910753880115
"26","AA_0856",13.1934467060722
"27","AA_0857",109.966002273061
"28","AA_0741",130.971828875766
"29","AA_0742",37.4610414177941
"30","AA_0743",258.255561728026
"31","AA_0744",83.7016007607998
"32","AA_0745",3.87959605222917
"33","AA_0746",126.560689551338
"34","AA_0747",31.8767320425466
"35","AA_0748",149.868963011285
"36","AA_0749",9.82005694413184
"37","AA_0750",65.6582148084818
"38","AA_0751",6.44739653983444
"39","AA_0752",78.913226815855
"40","AA_0753",80.4543962357689
