# File Name: qPCR_eimeria_field_faeces_FW_26012022.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-01-26 12:15:42 PM UTC
# Run End Date/Time: 2022-01-26 01:36:23 PM UTC
# Run Duration: 80 minutes 40 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-01-28 02:52:58 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-01-28 02:53:22 PM UTC
"Well","Well Position","Sample","Target","Tm","Melt Peak Height"
"1","A1","AA946","Eim","76.98564147949219","41506.43359375"
"1","A1","AA946","Eim","85.39774322509766","22138.4609375"
"1","A1","AA946","Eim","80.68696594238281","28552.85546875"
"1","A1","AA946","Eim","0.0","0.0"
"1","A1","AA946","Eim","0.0","0.0"
"2","A2","AA946","Eim","76.98564147949219","66429.171875"
"2","A2","AA946","Eim","81.35993957519531","42914.80078125"
"2","A2","AA946","Eim","0.0","0.0"
"2","A2","AA946","Eim","0.0","0.0"
"2","A2","AA946","Eim","0.0","0.0"
"3","A3","AA946","Eim","77.15388488769531","59945.42578125"
"3","A3","AA946","Eim","80.68696594238281","26511.89453125"
"3","A3","AA946","Eim","92.96863555908203","15.2392578125"
"3","A3","AA946","Eim","0.0","0.0"
"3","A3","AA946","Eim","0.0","0.0"
"4","A4","AA860","Eim","74.29376983642578","70517.4765625"
"4","A4","AA860","Eim","80.51872253417969","19836.947265625"
"4","A4","AA860","Eim","87.4166488647461","10143.978515625"
"4","A4","AA860","Eim","0.0","0.0"
"4","A4","AA860","Eim","0.0","0.0"
"5","A5","AA860","Eim","78.5064697265625","61206.140625"
"5","A5","AA860","Eim","74.1303939819336","28748.3046875"
"5","A5","AA860","Eim","82.0409927368164","42701.69140625"
"5","A5","AA860","Eim","91.46638488769531","2363.8271484375"
"5","A5","AA860","Eim","0.0","0.0"
"6","A6","AA860","Eim","81.0311279296875","68743.7734375"
"6","A6","AA860","Eim","91.46638488769531","1952.9794921875"
"6","A6","AA860","Eim","0.0","0.0"
"6","A6","AA860","Eim","0.0","0.0"
"6","A6","AA860","Eim","0.0","0.0"
"13","B1","AA875","Eim","74.79849243164062","252168.09375"
"13","B1","AA875","Eim","67.90057373046875","22582.302734375"
"13","B1","AA875","Eim","0.0","0.0"
"13","B1","AA875","Eim","0.0","0.0"
"13","B1","AA875","Eim","0.0","0.0"
"14","B2","AA875","Eim","74.63025665283203","257424.171875"
"14","B2","AA875","Eim","0.0","0.0"
"14","B2","AA875","Eim","0.0","0.0"
"14","B2","AA875","Eim","0.0","0.0"
"14","B2","AA875","Eim","0.0","0.0"
"15","B3","AA875","Eim","74.79849243164062","265633.75"
"15","B3","AA875","Eim","0.0","0.0"
"15","B3","AA875","Eim","0.0","0.0"
"15","B3","AA875","Eim","0.0","0.0"
"15","B3","AA875","Eim","0.0","0.0"
"16","B4","AA920","Eim","74.29376983642578","36789.65625"
"16","B4","AA920","Eim","82.369384765625","27979.56640625"
"16","B4","AA920","Eim","93.97808837890625","588.7490234375"
"16","B4","AA920","Eim","0.0","0.0"
"16","B4","AA920","Eim","0.0","0.0"
"17","B5","AA920","Eim","73.79376983642578","54354.1015625"
"17","B5","AA920","Eim","81.70437622070312","20428.095703125"
"17","B5","AA920","Eim","93.65443420410156","439.642578125"
"17","B5","AA920","Eim","0.0","0.0"
"17","B5","AA920","Eim","0.0","0.0"
"18","B6","AA920","Eim","74.2987060546875","51493.52734375"
"18","B6","AA920","Eim","82.0409927368164","40193.8046875"
"18","B6","AA920","Eim","62.34864807128906","3583.17529296875"
"18","B6","AA920","Eim","0.0","0.0"
"18","B6","AA920","Eim","0.0","0.0"
"25","C1","AA902","Eim","74.79849243164062","245012.296875"
"25","C1","AA902","Eim","0.0","0.0"
"25","C1","AA902","Eim","0.0","0.0"
"25","C1","AA902","Eim","0.0","0.0"
"25","C1","AA902","Eim","0.0","0.0"
"26","C2","AA902","Eim","74.79849243164062","261636.859375"
"26","C2","AA902","Eim","0.0","0.0"
"26","C2","AA902","Eim","0.0","0.0"
"26","C2","AA902","Eim","0.0","0.0"
"26","C2","AA902","Eim","0.0","0.0"
"27","C3","AA902","Eim","74.63025665283203","228575.5625"
"27","C3","AA902","Eim","0.0","0.0"
"27","C3","AA902","Eim","0.0","0.0"
"27","C3","AA902","Eim","0.0","0.0"
"27","C3","AA902","Eim","0.0","0.0"
"28","C4","NTC","Eim","82.369384765625","2728.99267578125"
"28","C4","NTC","Eim","65.54518127441406","2306.873046875"
"28","C4","NTC","Eim","89.43555450439453","832.1177978515625"
"28","C4","NTC","Eim","70.25596618652344","1582.9169921875"
"28","C4","NTC","Eim","92.96863555908203","503.11090087890625"
"29","C5","NTC","Eim","74.9719467163086","67463.984375"
"29","C5","NTC","Eim","61.6754035949707","9708.642578125"
"29","C5","NTC","Eim","0.0","0.0"
"29","C5","NTC","Eim","0.0","0.0"
"29","C5","NTC","Eim","0.0","0.0"
"30","C6","NTC","Eim","69.24938201904297","17724.099609375"
"30","C6","NTC","Eim","84.90227508544922","962.1632080078125"
"30","C6","NTC","Eim","78.3381576538086","1719.61669921875"
"30","C6","NTC","Eim","92.30794525146484","760.7572021484375"
"30","C6","NTC","Eim","88.94172668457031","724.5501098632812"
"37","D1","AA863","Eim","74.79849243164062","215775.09375"
"37","D1","AA863","Eim","0.0","0.0"
"37","D1","AA863","Eim","0.0","0.0"
"37","D1","AA863","Eim","0.0","0.0"
"37","D1","AA863","Eim","0.0","0.0"
"38","D2","AA863","Eim","74.63025665283203","211230.6875"
"38","D2","AA863","Eim","0.0","0.0"
"38","D2","AA863","Eim","0.0","0.0"
"38","D2","AA863","Eim","0.0","0.0"
"38","D2","AA863","Eim","0.0","0.0"
"39","D3","AA863","Eim","74.63025665283203","209367.640625"
"39","D3","AA863","Eim","0.0","0.0"
"39","D3","AA863","Eim","0.0","0.0"
"39","D3","AA863","Eim","0.0","0.0"
"39","D3","AA863","Eim","0.0","0.0"
"49","E1","AA865","Eim","79.00454711914062","71001.40625"
"49","E1","AA865","Eim","0.0","0.0"
"49","E1","AA865","Eim","0.0","0.0"
"49","E1","AA865","Eim","0.0","0.0"
"49","E1","AA865","Eim","0.0","0.0"
"50","E2","AA865","Eim","75.13497924804688","62927.59375"
"50","E2","AA865","Eim","62.51683044433594","4290.7314453125"
"50","E2","AA865","Eim","77.82685089111328","52232.5"
"50","E2","AA865","Eim","93.6416015625","231.3818359375"
"50","E2","AA865","Eim","0.0","0.0"
"51","E3","AA865","Eim","72.77959442138672","34054.4375"
"51","E3","AA865","Eim","85.56598663330078","6364.9150390625"
"51","E3","AA865","Eim","77.9950942993164","12902.80078125"
"51","E3","AA865","Eim","61.675621032714844","17789.435546875"
"51","E3","AA865","Eim","91.79093933105469","420.0732421875"
"61","F1","AA950","Eim","80.18224334716797","74748.5625"
"61","F1","AA950","Eim","0.0","0.0"
"61","F1","AA950","Eim","0.0","0.0"
"61","F1","AA950","Eim","0.0","0.0"
"61","F1","AA950","Eim","0.0","0.0"
"62","F2","AA950","Eim","80.18224334716797","44571.78125"
"62","F2","AA950","Eim","70.9289321899414","23851.48828125"
"62","F2","AA950","Eim","62.01210403442383","11468.23828125"
"62","F2","AA950","Eim","90.44500732421875","575.1181640625"
"62","F2","AA950","Eim","0.0","0.0"
"63","F3","AA950","Eim","76.31267547607422","41920.53515625"
"63","F3","AA950","Eim","62.01210403442383","10747.2421875"
"63","F3","AA950","Eim","80.01399993896484","28929.1640625"
"63","F3","AA950","Eim","91.95918273925781","654.11328125"
"63","F3","AA950","Eim","82.87411499023438","23788.8828125"
"73","G1","AA868","Eim","74.12552642822266","43855.71875"
"73","G1","AA868","Eim","61.8438606262207","13265.3310546875"
"73","G1","AA868","Eim","86.40719604492188","3298.515625"
"73","G1","AA868","Eim","90.9497299194336","759.7451171875"
"73","G1","AA868","Eim","0.0","0.0"
"74","G2","AA868","Eim","74.96673583984375","47186.375"
"74","G2","AA868","Eim","87.24840545654297","12472.017578125"
"74","G2","AA868","Eim","81.35993957519531","18964.875"
"74","G2","AA868","Eim","62.01210403442383","12158.33203125"
"74","G2","AA868","Eim","0.0","0.0"
"75","G3","AA868","Eim","72.27486419677734","33148.02734375"
"75","G3","AA868","Eim","78.66806030273438","37868.640625"
"75","G3","AA868","Eim","61.8438606262207","9507.798828125"
"75","G3","AA868","Eim","81.35993957519531","32302.201171875"
"75","G3","AA868","Eim","92.96863555908203","527.0849609375"
"85","H1","AA880","Eim","74.79849243164062","270846.25"
"85","H1","AA880","Eim","0.0","0.0"
"85","H1","AA880","Eim","0.0","0.0"
"85","H1","AA880","Eim","0.0","0.0"
"85","H1","AA880","Eim","0.0","0.0"
"86","H2","AA880","Eim","74.79849243164062","256264.1875"
"86","H2","AA880","Eim","0.0","0.0"
"86","H2","AA880","Eim","0.0","0.0"
"86","H2","AA880","Eim","0.0","0.0"
"86","H2","AA880","Eim","0.0","0.0"
"87","H3","AA880","Eim","74.63025665283203","218602.640625"
"87","H3","AA880","Eim","0.0","0.0"
"87","H3","AA880","Eim","0.0","0.0"
"87","H3","AA880","Eim","0.0","0.0"
"87","H3","AA880","Eim","0.0","0.0"
