# File Name: qPCR_eimeria_field_faeces_JK_09022022_2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-09 12:17:00 PM UTC
# Run End Date/Time: 2022-02-09 01:35:11 PM UTC
# Run Duration: 78 minutes 10 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-09 12:52:46 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-09 12:53:35 PM UTC
"Well","Well Position","Reading Number","Target","Temperature","Fluorescence","Derivative"
"2","A2","5","Eim","61.20156478881836","607407.3125","8774.001953125"
"2","A2","6","Eim","61.503631591796875","603859.1875","8975.6220703125"
"2","A2","7","Eim","61.805694580078125","600314.4375","9156.6005859375"
"2","A2","8","Eim","62.10776138305664","598927.375","9334.978515625"
"2","A2","9","Eim","62.409828186035156","595317.375","9517.4755859375"
"2","A2","10","Eim","62.711891174316406","593030.625","9699.1748046875"
"2","A2","11","Eim","63.01395797729492","589946.5","9874.9677734375"
"2","A2","12","Eim","63.31602478027344","586346.125","10052.7197265625"
"2","A2","13","Eim","63.61808776855469","582335.4375","10255.3759765625"
"2","A2","14","Eim","63.9201545715332","579121.0","10510.9296875"
"2","A2","15","Eim","64.22222137451172","577680.375","10838.9013671875"
"2","A2","16","Eim","64.52428436279297","573973.6875","11243.0029296875"
"2","A2","17","Eim","64.82635498046875","569233.375","11714.166015625"
"2","A2","18","Eim","65.12841796875","565822.1875","12239.453125"
"2","A2","19","Eim","65.43048095703125","562761.5","12808.8984375"
"2","A2","20","Eim","65.73255157470703","559029.6875","13418.08984375"
"2","A2","21","Eim","66.03461456298828","552502.0625","14065.564453125"
"2","A2","22","Eim","66.33668518066406","549794.625","14748.330078125"
"2","A2","23","Eim","66.63874816894531","545404.75","15455.037109375"
"2","A2","24","Eim","66.94081115722656","539385.1875","16163.5625"
"2","A2","25","Eim","67.24288177490234","535487.4375","16841.125"
"2","A2","26","Eim","67.5449447631836","528819.9375","17447.37890625"
"2","A2","27","Eim","67.84700775146484","524381.625","17939.513671875"
"2","A2","28","Eim","68.14907836914062","517964.09375","18278.728515625"
"2","A2","29","Eim","68.45114135742188","512147.0625","18441.44921875"
"2","A2","30","Eim","68.75320434570312","506505.375","18434.322265625"
"2","A2","31","Eim","69.0552749633789","499657.53125","18305.541015625"
"2","A2","32","Eim","69.35733795166016","493522.8125","18145.17578125"
"2","A2","33","Eim","69.65940856933594","488179.84375","18068.72265625"
"2","A2","34","Eim","69.96147155761719","483190.59375","18190.26953125"
"2","A2","35","Eim","70.26353454589844","478341.59375","18601.158203125"
"2","A2","36","Eim","70.56560516357422","473271.1875","19367.1484375"
"2","A2","37","Eim","70.86766815185547","467806.1875","20545.43359375"
"2","A2","38","Eim","71.16973114013672","460641.15625","22207.05859375"
"2","A2","39","Eim","71.4718017578125","453763.71875","24448.31640625"
"2","A2","40","Eim","71.77386474609375","448764.0","27380.078125"
"2","A2","41","Eim","72.075927734375","440333.625","31108.328125"
"2","A2","42","Eim","72.37799835205078","432192.5625","35725.33203125"
"2","A2","43","Eim","72.68006134033203","422952.9375","41324.07421875"
"2","A2","44","Eim","72.98213195800781","410758.875","48015.37890625"
"2","A2","45","Eim","73.28419494628906","394936.1875","55899.76171875"
"2","A2","46","Eim","73.58625793457031","376897.59375","64945.33984375"
"2","A2","47","Eim","73.8883285522461","360847.3125","74783.5390625"
"2","A2","48","Eim","74.19039154052734","343488.59375","84521.1484375"
"2","A2","49","Eim","74.49246215820312","317931.53125","92724.0078125"
"2","A2","50","Eim","74.79452514648438","280590.03125","97681.5"
"2","A2","51","Eim","75.09658813476562","235599.4375","97917.3828125"
"2","A2","52","Eim","75.39865112304688","189132.5625","92749.703125"
"2","A2","53","Eim","75.70072174072266","147168.140625","82631.0390625"
"2","A2","54","Eim","76.0027847290039","119193.8828125","69083.0234375"
"2","A2","55","Eim","76.30485534667969","105694.2265625","54236.6484375"
"2","A2","56","Eim","76.60691833496094","102928.1953125","40186.03125"
"2","A2","57","Eim","76.90898132324219","102833.3671875","28439.484375"
"2","A2","58","Eim","77.21105194091797","98197.0234375","19670.990234375"
"2","A2","59","Eim","77.51311492919922","96671.1015625","13800.13671875"
"2","A2","60","Eim","77.815185546875","94339.3125","10275.521484375"
"2","A2","61","Eim","78.11724853515625","92971.046875","8389.2265625"
"2","A2","62","Eim","78.4193115234375","90613.0390625","7562.392578125"
"2","A2","63","Eim","78.72137451171875","87742.1796875","7231.6240234375"
