# File Name: qPCR_eimeria_field_faeces_JK_09022022_2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-09 12:17:00 PM UTC
# Run End Date/Time: 2022-02-09 01:35:11 PM UTC
# Run Duration: 78 minutes 10 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-09 12:52:46 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-09 12:53:34 PM UTC
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4"
"65","F5","false","AA855","Eim","UNKNOWN","SYBR","None","Amp","1.4548548556980971","","","29.930278373288346","0.8572165034479188","29.970633710098863","0.2120278687973088","true","0.08110366639294933","true","3","26","75.25550842285156","","",""
"66","F6","false","AA855","Eim","UNKNOWN","SYBR","None","Amp","1.436618395001418","","","29.78168366097252","0.8044734724483917","29.970633710098863","0.2120278687973088","true","0.08110366639294933","true","3","26","75.40662384033203","","",""
"67","F7","false","AA739","Eim","UNKNOWN","SYBR","None","Amp","1.379438245067296","","","31.65827826073341","0.7832668028367394","32.59492893783757","0.8419346414269131","true","0.08110366639294933","true","3","27","75.10438537597656","80.24236297607422","71.77981567382812","61.957218170166016"
"68","F8","false","AA739","Eim","UNKNOWN","SYBR","None","Amp","1.4104896737431547","","","32.83771476267896","0.765607328322456","32.59492893783757","0.8419346414269131","true","0.08110366639294933","true","3","29","80.09124755859375","","",""
"69","F9","false","AA739","Eim","UNKNOWN","SYBR","None","Amp","1.3901973045452718","","","33.28879379010034","0.7084308261826051","32.59492893783757","0.8419346414269131","true","0.08110366639294933","true","3","30","79.65459442138672","","",""
"70","F10","false","AA791","Eim","UNKNOWN","SYBR","None","Amp","1.4519562586399848","","","27.586408081953785","0.94315293084025","27.501060562451034","0.19116701440133121","true","0.08110366639294933","true","3","25","74.81488800048828","","",""
"71","F11","false","AA791","Eim","UNKNOWN","SYBR","None","Amp","1.45894148642805","","","27.282086836501847","0.9303324974183512","27.501060562451034","0.19116701440133121","true","0.08110366639294933","true","3","24","74.81488800048828","","",""
"72","F12","false","AA791","Eim","UNKNOWN","SYBR","None","Amp","1.441336490870261","","","27.634686768897467","0.9173963793240859","27.501060562451034","0.19116701440133121","true","0.08110366639294933","true","3","22","74.81488800048828","","",""
"73","G1","false","AA773","Eim","UNKNOWN","SYBR","None","Amp","1.407422861971012","","","31.082549642913598","0.9504191247044304","31.038708054894204","0.25925790246741776","true","0.08110366639294933","true","3","26","74.64349365234375","","",""
"74","G2","false","AA773","Eim","UNKNOWN","SYBR","None","Amp","1.4270813349863507","","","30.760324600129536","0.9219362697918388","31.038708054894204","0.25925790246741776","true","0.08110366639294933","true","3","26","74.49246215820312","80.53377532958984","",""
"75","G3","false","AA773","Eim","UNKNOWN","SYBR","None","Amp","1.4303443750464486","","","31.27324992163949","0.8826947362624986","31.038708054894204","0.25925790246741776","true","0.08110366639294933","true","3","27","74.945556640625","81.2889404296875","",""
"76","G4","false","AA836","Eim","UNKNOWN","SYBR","None","Amp","1.4510649289009965","","","31.501641957004857","0.9458765748279429","30.795787587635292","0.6662586312844003","true","0.08110366639294933","true","3","28","84.7626953125","","",""
"77","G5","false","AA836","Eim","UNKNOWN","SYBR","None","Amp","1.4523051489548764","","","30.707865630620503","0.9305971885031769","30.795787587635292","0.6662586312844003","true","0.08110366639294933","true","3","26","74.49992370605469","84.77587127685547","81.30018615722656",""
"78","G6","false","AA836","Eim","UNKNOWN","SYBR","None","Amp","1.4668717940213623","","","30.17785517528052","0.9245521490815927","30.795787587635292","0.6662586312844003","true","0.08110366639294933","true","3","26","74.65103912353516","84.624755859375","",""
"79","G7","false","AA696","Eim","UNKNOWN","SYBR","None","Amp","1.478014388295436","","","31.282163866841373","0.907933816691514","31.147305598213972","0.18062522801194872","true","0.08110366639294933","true","3","28","81.30018615722656","","",""
"80","G8","false","AA696","Eim","UNKNOWN","SYBR","None","Amp","1.4917645110968143","","","31.217664012436153","0.8911647047555474","31.147305598213972","0.18062522801194872","true","0.08110366639294933","true","3","27","80.9979476928711","","",""
"81","G9","false","AA696","Eim","UNKNOWN","SYBR","None","Amp","1.4619029125894978","","","30.94208891536438","0.8750609570735954","31.147305598213972","0.18062522801194872","true","0.08110366639294933","true","3","27","79.65459442138672","","",""
"82","G10","false","AA751","Eim","UNKNOWN","SYBR","None","Amp","1.43113559810934","","","31.349464647719785","0.8459853299508697","31.925338798660334","0.6523830629257447","true","0.08110366639294933","true","3","28","78.44466400146484","84.19181060791016","",""
"83","G11","false","AA751","Eim","UNKNOWN","SYBR","None","Amp","1.3920568338375878","","","32.63384736924279","0.727699065170665","31.925338798660334","0.6523830629257447","true","0.08110366639294933","true","3","30","81.92320251464844","74.96613311767578","",""
"84","G12","false","AA751","Eim","UNKNOWN","SYBR","None","Amp","1.4382239751072072","","","31.79270437901844","0.8281955664803469","31.925338798660334","0.6523830629257447","true","0.08110366639294933","true","3","27","75.11737060546875","84.04057312011719","79.35211181640625",""
"85","H1","false","AA825","Eim","UNKNOWN","SYBR","None","Amp","1.424123998943212","","","30.96435827311442","0.8669685348947967","31.082678643377083","0.11800194149353219","true","0.08110366639294933","true","3","27","74.945556640625","","",""
"86","H2","false","AA825","Eim","UNKNOWN","SYBR","None","Amp","1.42578424592739","","","31.083318099856363","0.8569294107094502","31.082678643377083","0.11800194149353219","true","0.08110366639294933","true","3","27","74.64349365234375","","",""
"87","H3","false","AA825","Eim","UNKNOWN","SYBR","None","Amp","1.39617382135355","","","31.200359557160468","0.7894704113822759","31.082678643377083","0.11800194149353219","true","0.08110366639294933","true","3","27","74.945556640625","","",""
"88","H4","false","AA687","Eim","UNKNOWN","SYBR","None","Amp","1.47081536159842","","","19.327055996667262","0.9108287869718735","19.0411435747211","0.2601496974730776","true","0.08110366639294933","true","3","15","75.24761962890625","","",""
"89","H5","false","AA687","Eim","UNKNOWN","SYBR","None","Amp","1.474169825380783","","","18.97798980937442","0.8842253405875271","19.0411435747211","0.2601496974730776","true","0.08110366639294933","true","3","15","75.25550842285156","","",""
"90","H6","false","AA687","Eim","UNKNOWN","SYBR","None","Amp","1.4722273619090973","","","18.818384918121623","0.866635241447836","19.0411435747211","0.2601496974730776","true","0.08110366639294933","true","3","15","75.25550842285156","","",""
"91","H7","false","AA816","Eim","UNKNOWN","SYBR","None","Amp","1.472423210594502","","","30.62504133243793","0.8294222268942761","30.876689193681823","0.39455949169867927","true","0.08110366639294933","true","3","25","80.84683227539062","74.9532699584961","",""
"92","H8","false","AA816","Eim","UNKNOWN","SYBR","None","Amp","1.458987000756283","","","30.673602486077804","0.8199184483576206","30.876689193681823","0.39455949169867927","true","0.08110366639294933","true","3","26","74.9532699584961","80.84683227539062","",""
"93","H9","false","AA816","Eim","UNKNOWN","SYBR","None","Amp","1.440095052555569","","","31.331423762529724","0.7611248518211451","30.876689193681823","0.39455949169867927","true","0.08110366639294933","true","3","28","75.11737060546875","80.25955200195312","85.25049591064453",""
"94","H10","false","NTC","Eim","NTC","SYBR","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.08110366639294933","true","3","39","85.09925842285156","80.7132797241211","88.72903442382812","76.32730102539062"
"95","H11","false","NTC","Eim","NTC","SYBR","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.08110366639294933","true","3","39","88.57778930664062","84.49429321289062","80.86451721191406","91.90509033203125"
"96","H12","false","NTC","Eim","NTC","SYBR","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.08110366639294933","true","3","39","89.03150939941406","84.7967758178711","80.41079711914062","68.31153869628906"
