# File Name: qPCR_eimeria_field_faeces_JK_09022022_2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-09 12:17:00 PM UTC
# Run End Date/Time: 2022-02-09 01:35:11 PM UTC
# Run Duration: 78 minutes 10 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-09 12:52:46 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-09 12:53:35 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"31","C7","18","137905.62","45225.81","149881.8"
"32","C8","18","112526.76","31904.27","96483.35"
"33","C9","18","135284.58","38540.85","111529.44"
"34","C10","18","156326.27","42215.023","115977.766"
"35","C11","18","117567.56","29816.053","77738.63"
"36","C12","18","119804.78","29586.072","70227.836"
"37","D1","18","153189.69","46673.45","138885.58"
"38","D2","18","176814.83","46811.707","130441.445"
"39","D3","18","170847.75","43069.508","117788.95"
"40","D4","18","155323.0","46110.133","143623.75"
"41","D5","18","158963.03","41846.56","121238.01"
"42","D6","18","134119.42","33568.89","96859.414"
"43","D7","18","141150.19","39481.31","118387.92"
"44","D8","18","154800.42","40378.38","119331.96"
"45","D9","18","128937.97","31860.365","87481.35"
"46","D10","18","170711.45","43926.445","120712.38"
"47","D11","18","139948.22","35235.746","90572.0"
"48","D12","18","142602.56","35936.01","86518.86"
"49","E1","18","138161.1","39301.64","117011.13"
"50","E2","18","160301.98","41619.758","114178.125"
"51","E3","18","122598.96","31373.762","86559.95"
"52","E4","18","148624.31","41909.586","126361.04"
"53","E5","18","142993.11","35700.227","104837.195"
"54","E6","18","158592.53","38149.863","106325.32"
"55","E7","18","201133.69","47353.94","128012.39"
"56","E8","18","147573.56","34154.277","89227.93"
"57","E9","18","163162.22","36353.08","89320.08"
"58","E10","18","227311.69","50977.207","115577.47"
"59","E11","18","223113.7","47778.668","98766.516"
"60","E12","18","212102.56","48514.504","91990.125"
"61","F1","18","140924.81","43287.91","137972.44"
"62","F2","18","165965.58","45856.188","135160.03"
"63","F3","18","155992.14","38830.293","106675.46"
"64","F4","18","157799.78","43841.625","133680.64"
"65","F5","18","188620.5","46153.613","124211.28"
"66","F6","18","195814.17","41550.695","102194.69"
"67","F7","18","194758.33","47000.49","127443.34"
"68","F8","18","149335.67","33010.105","84203.35"
"69","F9","18","156609.9","32379.373","75983.266"
"70","F10","18","106675.26","33192.895","102536.96"
"71","F11","18","138863.78","38313.58","105553.15"
"72","F12","18","137528.03","38005.027","94395.06"
"73","G1","18","154203.0","50928.082","163380.56"
"74","G2","18","155170.56","44187.316","131727.67"
"75","G3","18","162542.14","44441.07","125692.234"
"76","G4","18","134619.23","42875.58","133127.38"
"77","G5","18","115398.734","32632.508","96567.805"
"78","G6","18","131504.75","35827.16","102633.664"
"79","G7","18","147204.5","41965.633","124330.44"
"80","G8","18","160317.06","41982.547","112602.81"
"81","G9","18","126683.18","31692.787","86153.586"
"82","G10","18","125258.125","34591.58","98847.336"
"83","G11","18","173454.3","39994.344","93990.05"
"84","G12","18","168860.52","43203.477","110447.82"
"85","H1","18","199690.75","59820.234","169207.75"
"86","H2","18","189618.1","51564.9","133305.22"
"87","H3","18","219890.27","53413.805","128855.086"
"88","H4","18","175907.44","48834.58","140489.06"
"89","H5","18","181243.36","45853.34","122247.33"
"90","H6","18","192457.14","44223.113","113244.75"
"91","H7","18","208733.16","50986.34","136503.72"
"92","H8","18","209731.53","49223.902","122496.48"
"93","H9","18","146507.55","34217.047","84102.93"
"94","H10","18","49384.996","26929.184","113783.11"
"95","H11","18","53089.086","29119.697","125933.33"
"96","H12","18","57944.305","26749.041","127840.93"
"1","A1","18","80874.64","32657.953","134450.08"
"2","A2","18","75947.22","30842.504","122904.71"
"3","A3","18","63445.82","26353.846","99646.33"
"4","A4","18","64769.164","31993.215","126067.07"
"5","A5","18","51640.473","27053.803","102184.9"
"6","A6","18","45703.59","23571.818","92699.34"
"7","A7","18","76858.93","29608.271","104860.016"
"8","A8","18","78580.24","28860.186","102545.836"
"9","A9","18","62027.863","25406.225","89699.12"
"10","A10","18","57087.277","27057.58","105318.19"
"11","A11","18","34822.336","16620.873","71684.66"
"12","A12","18","47957.934","22115.764","184836.39"
"13","B1","18","75096.09","32580.977","129982.0"
"14","B2","18","105066.47","40606.457","146250.78"
"15","B3","18","105278.28","37881.016","127898.26"
"16","B4","18","77906.625","36507.168","139149.14"
"17","B5","18","76924.53","29684.053","104957.2"
"18","B6","18","69360.85","30856.05","113314.81"
"19","B7","18","85115.875","32004.826","111520.625"
"20","B8","18","66430.97","23791.164","83625.37"
"21","B9","18","72661.05","25025.793","88011.37"
"22","B10","18","69094.59","28617.924","102634.05"
"23","B11","18","79070.93","26385.35","89516.586"
"24","B12","18","67076.75","26850.236","93526.69"
"25","C1","18","61506.168","34940.938","142816.75"
"26","C2","18","79344.24","33484.855","124225.48"
"27","C3","18","71630.44","31112.611","114350.26"
"28","C4","18","75600.8","35055.113","133482.33"
"29","C5","18","64792.0","27826.24","101864.734"
"30","C6","18","64007.543","26262.248","93673.2"
"31","C7","18","68063.64","37067.4","142470.75"
"32","C8","18","55211.543","25614.242","93340.28"
"33","C9","18","59281.652","29047.352","107957.664"
"34","C10","18","67927.21","30314.734","111004.16"
"35","C11","18","53634.58","21018.65","75357.22"
"36","C12","18","54376.977","19932.994","67534.63"
"37","D1","18","72820.44","34630.848","133864.27"
"38","D2","18","85834.41","34895.613","125876.46"
"39","D3","18","79298.52","32182.383","113243.0"
"40","D4","18","81726.76","37118.492","139015.89"
"41","D5","18","77867.58","32783.57","117338.82"
"42","D6","18","63187.67","25727.568","93380.13"
"43","D7","18","70336.93","31615.145","113789.484"
"44","D8","18","72633.66","30891.926","115531.22"
"45","D9","18","57690.33","23190.6","84059.67"
"46","D10","18","81518.77","32830.805","116772.98"
"47","D11","18","64669.42","24833.559","87498.58"
"48","D12","18","63585.234","24267.398","83873.71"
"49","E1","18","69090.26","28207.574","112447.22"
"50","E2","18","78764.84","31009.037","110599.9"
"51","E3","18","53379.9","23395.658","83362.74"
"52","E4","18","75041.836","33612.57","121481.88"
"53","E5","18","69300.63","27593.594","101256.14"
"54","E6","18","74455.4","29116.074","102557.44"
"55","E7","18","91868.32","34566.34","122933.87"
"56","E8","18","67369.85","24961.201","86439.234"
"57","E9","18","69991.73","25484.092","86267.484"
"58","E10","18","94459.76","33044.52","107779.72"
"59","E11","18","92896.79","30527.229","95275.445"
"60","E12","18","88133.484","29470.041","89197.71"
"61","F1","18","72538.65","33409.055","132736.38"
"62","F2","18","82000.22","34309.492","130355.8"
"63","F3","18","74082.945","28801.215","102917.914"
"64","F4","18","77545.97","33890.113","128811.82"
"65","F5","18","87451.93","34540.508","118791.28"
"66","F6","18","94794.08","29989.553","98015.516"
"67","F7","18","92396.18","35837.793","122531.51"
"68","F8","18","67703.18","23624.389","80147.76"
"69","F9","18","71616.8","22288.04","73087.34"
"70","F10","18","48557.78","25529.686","99269.0"
"71","F11","18","61152.043","27398.332","101556.805"
"72","F12","18","56506.55","24626.098","91357.79"
"73","G1","18","75745.875","38391.586","157391.31"
"74","G2","18","75611.44","34193.344","126302.32"
"75","G3","18","75282.445","33045.54","121231.984"
"76","G4","18","65471.69","33675.05","127964.99"
"77","G5","18","53541.176","25063.744","93171.766"
"78","G6","18","56834.324","27164.584","99025.93"
"79","G7","18","67285.38","32490.896","119531.55"
"80","G8","18","72743.53","31324.5","108488.04"
"81","G9","18","54601.004","22883.135","83276.055"
"82","G10","18","61238.26","26667.633","94736.81"
"83","G11","18","81221.4","28652.588","89826.62"
"84","G12","18","79813.555","29914.117","107013.94"
"85","H1","18","94396.36","42241.8","163481.0"
"86","H2","18","83961.4","35176.977","128004.24"
"87","H3","18","97579.05","36267.15","124044.45"
"88","H4","18","84978.93","37261.23","135322.95"
"89","H5","18","87662.56","34167.22","117879.87"
"90","H6","18","91765.54","32313.326","108884.88"
"91","H7","18","97615.305","37500.086","131224.0"
"92","H8","18","90709.586","34398.562","118559.55"
"93","H9","18","62598.477","23302.941","80836.01"
"94","H10","18","32822.406","24473.393","109651.82"
"95","H11","18","38577.19","26833.22","122050.266"
"96","H12","18","39175.95","23965.006","124019.234"
"1","A1","19","167414.92","47179.66","139228.39"
"2","A2","19","159944.7","43615.13","127708.05"
"3","A3","19","140304.9","37679.598","102712.51"
"4","A4","19","125191.25","39281.793","129733.21"
"5","A5","19","132183.98","36903.395","105585.516"
"6","A6","19","118553.305","33166.164","96442.79"
"7","A7","19","173974.9","41654.7","111085.12"
"8","A8","19","172635.5","40824.312","105079.0"
"9","A9","19","148537.78","36488.086","92254.05"
"10","A10","19","121623.78","36098.047","108571.125"
"11","A11","19","74034.79","21502.4","75331.88"
"12","A12","19","59342.02","22441.904","198206.92"
"13","B1","19","157934.9","45644.395","135243.95"
"14","B2","19","230713.69","58894.918","151116.6"
"15","B3","19","236609.03","54941.316","132673.8"
"16","B4","19","166541.69","47795.37","144710.88"
"17","B5","19","169314.23","41593.242","108404.45"
"18","B6","19","172148.95","43599.996","116984.99"
"19","B7","19","170101.9","41381.08","115438.875"
"20","B8","19","139695.19","32290.906","86959.96"
"21","B9","19","153157.2","35032.125","91293.766"
"22","B10","19","146883.33","38757.562","106261.29"
"23","B11","19","167124.53","38763.83","92918.73"
"24","B12","19","163704.4","42666.164","96524.43"
"25","C1","19","157329.2","49224.332","148260.58"
"26","C2","19","180065.95","47797.14","128230.62"
"27","C3","19","172877.12","44777.69","118803.39"
"28","C4","19","159738.94","45585.023","140842.02"
"29","C5","19","142068.86","36511.336","105477.03"
"30","C6","19","149337.64","35416.117","97174.41"
"31","C7","19","139255.67","45578.42","149533.4"
"32","C8","19","112383.63","31973.234","96763.695"
"33","C9","19","137254.92","38771.445","111935.4"
"34","C10","19","155737.77","42081.055","115765.63"
"35","C11","19","117978.99","30015.51","77906.15"
"36","C12","19","120780.66","30230.809","70005.59"
"37","D1","19","153234.23","46567.715","139654.1"
"38","D2","19","178773.98","47128.637","130425.5"
"39","D3","19","171481.25","43391.656","117531.59"
"40","D4","19","158076.45","46252.707","143750.52"
"41","D5","19","160660.55","41954.67","121411.03"
"42","D6","19","135166.97","33519.562","97082.64"
"43","D7","19","143088.36","39524.17","118465.41"
"44","D8","19","155970.33","40122.176","119326.47"
"45","D9","19","130121.31","31774.385","87492.76"
"46","D10","19","171062.81","44040.332","120997.18"
"47","D11","19","139974.42","35175.04","90700.21"
"48","D12","19","144156.22","37019.047","86631.98"
"49","E1","19","137686.6","39220.957","117185.836"
"50","E2","19","160849.06","42095.42","114253.9"
"51","E3","19","121157.07","31437.84","86841.34"
"52","E4","19","149089.97","42343.37","126837.03"
"53","E5","19","142319.58","36606.87","105190.85"
"54","E6","19","157883.3","37939.355","106066.21"
"55","E7","19","201239.61","47370.27","128234.35"
"56","E8","19","148897.42","34089.863","89620.016"
"57","E9","19","163227.38","36292.43","89147.875"
"58","E10","19","229132.0","50744.418","115843.54"
"59","E11","19","222700.05","48212.234","99345.38"
"60","E12","19","211750.28","48184.555","92458.84"
"61","F1","19","140575.33","43237.2","137932.73"
"62","F2","19","167939.38","45735.54","135150.66"
"63","F3","19","157773.28","39034.074","106485.53"
"64","F4","19","159131.2","43461.395","133971.9"
"65","F5","19","189646.78","46196.844","123980.24"
"66","F6","19","196922.1","41771.83","101581.84"
"67","F7","19","196054.39","47219.727","127161.984"
"68","F8","19","149235.6","33254.434","83838.26"
"69","F9","19","156151.12","32142.494","75799.35"
"70","F10","19","107370.86","33617.164","102791.46"
"71","F11","19","140054.44","38056.395","105567.945"
"72","F12","19","138594.47","36856.26","94083.266"
"73","G1","19","156008.86","51342.562","163867.4"
"74","G2","19","156220.94","44956.86","131586.17"
"75","G3","19","163155.38","44771.57","126038.84"
"76","G4","19","134491.45","42632.29","133280.42"
"77","G5","19","116177.74","32994.71","96636.195"
"78","G6","19","130013.32","35980.66","103151.7"
"79","G7","19","147308.17","42042.887","124040.34"
"80","G8","19","160697.73","41667.777","112557.43"
"81","G9","19","126822.23","31977.428","86316.44"
"82","G10","19","126581.59","34885.824","98900.63"
"83","G11","19","173973.97","40325.113","93255.75"
"84","G12","19","169122.9","43976.332","110598.03"
"85","H1","19","199686.62","59868.816","169395.61"
"86","H2","19","191736.12","51958.137","133199.53"
"87","H3","19","221119.6","53460.94","129668.81"
"88","H4","19","185880.9","50454.08","140454.61"
"89","H5","19","190430.11","46847.586","121989.164"
"90","H6","19","202452.52","44292.977","113225.48"
"91","H7","19","209544.12","50742.87","136481.0"
"92","H8","19","212433.69","49402.38","122716.85"
"93","H9","19","145857.52","34382.926","84420.8"
"94","H10","19","50875.34","27037.662","114105.62"
"95","H11","19","53732.29","29405.72","125625.48"
"96","H12","19","56563.547","26759.602","127982.52"
"1","A1","19","80746.086","32983.59","134829.52"
"2","A2","19","74947.8","31039.932","123038.39"
"3","A3","19","62959.523","26371.66","100018.75"
"4","A4","19","64955.188","31510.574","125787.21"
"5","A5","19","51629.28","27225.352","102489.4"
"6","A6","19","45004.098","24029.826","92738.12"
"7","A7","19","77354.484","29168.857","104499.586"
"8","A8","19","78244.37","29432.24","102143.82"
"9","A9","19","62468.652","24809.754","89490.234"
"10","A10","19","57537.484","27002.047","105110.58"
"11","A11","19","34548.98","15334.946","72229.1"
"12","A12","19","47867.312","20409.166","191735.45"
"13","B1","19","75722.6","32786.125","130619.16"
"14","B2","19","104576.32","40315.402","145903.08"
"15","B3","19","105990.17","37122.08","127828.29"
"16","B4","19","78329.28","36435.16","139103.06"
"17","B5","19","77504.74","29437.406","104524.93"
"18","B6","19","69840.45","30495.328","112863.125"
"19","B7","19","87278.81","31805.248","111489.61"
"20","B8","19","67324.89","23469.406","83638.984"
"21","B9","19","72947.195","25231.863","87751.12"
"22","B10","19","70173.17","28434.24","102471.164"
"23","B11","19","80431.18","25560.455","89462.27"
"24","B12","19","66110.32","26788.568","93139.88"
"25","C1","19","62119.52","34702.03","143501.14"
"26","C2","19","80350.75","33902.42","123700.664"
"27","C3","19","72639.945","30901.334","114723.85"
"28","C4","19","80085.766","35501.004","131841.83"
"29","C5","19","70488.15","28469.83","101518.984"
"30","C6","19","69844.945","26914.246","93768.39"
"31","C7","19","68197.07","36538.12","142362.53"
"32","C8","19","55961.79","25491.203","93472.25"
"33","C9","19","60120.44","29224.713","107640.99"
"34","C10","19","68140.766","30614.402","111253.945"
"35","C11","19","54778.008","20523.242","75208.12"
"36","C12","19","55131.816","19241.338","67788.81"
"37","D1","19","74421.31","34993.504","133913.33"
"38","D2","19","85173.63","34931.57","126072.9"
"39","D3","19","80049.85","31708.24","113764.33"
"40","D4","19","81792.25","37066.312","138817.52"
"41","D5","19","76963.11","32998.527","117393.17"
"42","D6","19","62238.316","25577.555","93689.11"
"43","D7","19","71703.15","31754.252","113599.94"
"44","D8","19","72940.9","30977.941","115562.34"
"45","D9","19","57736.34","23476.213","84469.89"
"46","D10","19","81780.625","32978.7","116707.56"
"47","D11","19","64369.055","25117.098","87615.26"
"48","D12","19","62657.8","24592.615","83956.375"
"49","E1","19","68057.984","28360.236","112514.38"
"50","E2","19","78929.04","30862.99","110184.12"
"51","E3","19","53139.965","23089.273","83406.31"
"52","E4","19","76268.6","33757.285","121888.26"
"53","E5","19","68113.734","28306.207","101560.1"
"54","E6","19","74653.016","29211.639","102446.805"
"55","E7","19","91682.98","35159.074","122442.29"
"56","E8","19","67677.81","24997.357","86167.56"
"57","E9","19","69415.5","25286.88","86350.7"
"58","E10","19","93882.234","33776.223","107964.945"
"59","E11","19","92960.7","30344.576","95184.695"
"60","E12","19","88679.97","30044.213","89349.35"
"61","F1","19","72560.34","33650.715","132075.64"
"62","F2","19","80480.35","34721.58","129968.805"
"63","F3","19","73696.63","29083.133","103273.43"
"64","F4","19","77528.88","34206.73","128594.87"
"65","F5","19","86809.97","34610.133","118857.38"
"66","F6","19","95499.42","30377.299","97998.08"
"67","F7","19","92145.33","36210.93","122599.48"
"68","F8","19","66880.97","23437.422","79716.92"
"69","F9","19","71055.47","22326.432","72845.41"
"70","F10","19","47711.277","25767.258","99515.67"
"71","F11","19","61588.28","27085.834","101991.164"
"72","F12","19","56877.125","25482.2","91337.805"
"73","G1","19","76714.05","37684.793","156642.02"
"74","G2","19","75927.05","33340.56","125718.96"
"75","G3","19","74465.28","32604.14","120879.47"
"76","G4","19","64619.035","33506.992","127674.414"
"77","G5","19","52941.19","24835.426","93630.81"
"78","G6","19","57031.85","26237.955","99894.93"
"79","G7","19","66017.41","32506.916","119546.91"
"80","G8","19","71760.03","30653.754","108326.914"
"81","G9","19","55504.76","22486.682","83129.27"
"82","G10","19","61508.66","25934.93","94674.08"
"83","G11","19","82561.23","27426.34","89764.83"
"84","G12","19","78415.4","29280.838","107336.39"
"85","H1","19","92886.99","42286.83","162537.69"
"86","H2","19","82394.48","34987.54","127607.64"
"87","H3","19","97886.4","36271.824","124345.86"
"88","H4","19","90197.63","38566.367","134827.31"
"89","H5","19","93098.67","34843.523","117975.44"
"90","H6","19","98960.086","33322.574","109261.94"
"91","H7","19","96698.8","37621.684","130463.52"
"92","H8","19","90686.14","34636.543","117791.984"
"93","H9","19","62187.984","23256.143","80645.48"
"94","H10","19","32634.213","24920.611","109500.52"
"95","H11","19","36004.984","26949.299","121489.83"
"96","H12","19","39271.277","24180.818","123486.81"
"1","A1","20","166594.53","47218.492","139253.78"
"2","A2","20","161249.88","43843.305","127479.38"
"3","A3","20","139717.89","37474.477","102920.164"
"4","A4","20","125062.484","40133.844","130207.69"
"5","A5","20","131824.23","37464.17","105875.75"
"6","A6","20","118132.09","33102.78","96075.695"
"7","A7","20","173235.25","42146.477","111480.54"
"8","A8","20","171912.61","41209.984","105373.77"
"9","A9","20","148719.05","36560.953","93049.51"
"10","A10","20","121706.75","36380.57","108943.69"
"11","A11","20","73099.766","22607.809","76372.945"
"12","A12","20","58312.785","20511.863","203813.77"
"13","B1","20","155965.95","45631.387","134620.61"
"14","B2","20","231999.17","58379.508","151316.33"
"15","B3","20","237449.64","55250.438","132563.9"
"16","B4","20","166204.53","47729.48","144699.67"
"17","B5","20","169498.14","41099.55","108693.29"
"18","B6","20","172370.05","43154.438","116721.0"
"19","B7","20","172276.66","41422.133","115502.91"
"20","B8","20","142040.28","32172.854","87016.22"
"21","B9","20","154963.67","34357.4","91886.836"
"22","B10","20","148392.39","39125.773","106316.26"
"23","B11","20","167231.22","38536.156","92866.19"
"24","B12","20","164758.31","43071.34","95967.64"
"25","C1","20","157335.83","49080.62","148470.3"
"26","C2","20","180495.31","47847.312","129170.86"
"27","C3","20","174841.84","44831.594","119389.18"
"28","C4","20","170891.8","46188.36","140461.22"
"29","C5","20","155468.77","37483.39","105390.46"
"30","C6","20","164465.31","36894.727","97349.29"
"31","C7","20","139568.25","45753.562","149590.94"
"32","C8","20","111836.89","32585.068","96959.836"
"33","C9","20","137071.62","38748.684","111554.59"
"34","C10","20","157497.38","41800.8","116031.8"
"35","C11","20","118176.5","30160.23","77756.086"
"36","C12","20","120027.1","30043.865","70640.43"
"37","D1","20","154309.31","46739.0","139094.44"
"38","D2","20","180305.23","47188.484","131004.336"
"39","D3","20","173093.27","43463.79","118174.414"
"40","D4","20","158961.33","46292.832","143615.1"
"41","D5","20","160234.69","42284.016","121661.58"
"42","D6","20","135715.89","34021.855","96797.8"
"43","D7","20","142996.39","39765.99","118239.79"
"44","D8","20","155860.02","40378.742","119393.016"
"45","D9","20","130506.21","31443.727","87610.195"
"46","D10","20","171392.95","44085.23","120990.016"
"47","D11","20","140484.98","35325.055","90318.625"
"48","D12","20","144862.28","36780.76","86697.87"
"49","E1","20","138514.88","39204.492","117555.336"
"50","E2","20","160214.61","41068.367","114358.16"
"51","E3","20","122149.99","31932.21","87134.6"
"52","E4","20","150629.2","41741.535","126240.836"
"53","E5","20","143086.92","36125.254","105434.234"
"54","E6","20","159479.77","37929.863","106177.664"
"55","E7","20","202026.73","47389.71","128194.836"
"56","E8","20","149117.4","34339.695","89478.0"
"57","E9","20","163419.6","36417.344","89319.16"
"58","E10","20","230313.45","51107.508","115776.79"
"59","E11","20","225752.61","47378.105","99198.4"
"60","E12","20","213720.14","48195.05","92413.23"
"61","F1","20","140309.97","43684.527","137478.23"
"62","F2","20","167100.1","46520.992","134990.98"
"63","F3","20","157558.25","38948.895","106478.23"
"64","F4","20","159252.89","44203.234","133501.81"
"65","F5","20","190819.64","46242.266","124117.71"
"66","F6","20","197945.92","41518.16","101893.445"
"67","F7","20","197825.83","47436.793","127303.055"
"68","F8","20","150235.92","33305.31","83866.51"
"69","F9","20","157559.44","32296.178","75947.67"
"70","F10","20","108076.92","33420.02","102709.53"
"71","F11","20","139530.12","37993.66","105804.14"
"72","F12","20","139258.38","37781.773","94213.43"
"73","G1","20","157017.12","50915.855","163924.11"
"74","G2","20","155524.03","44868.062","131547.47"
"75","G3","20","163264.81","44712.895","125998.69"
"76","G4","20","135262.58","42900.043","133477.05"
"77","G5","20","115297.72","32414.79","96682.8"
"78","G6","20","131046.9","35596.098","103196.71"
"79","G7","20","148520.83","42058.3","124182.67"
"80","G8","20","160433.2","42151.566","112387.08"
"81","G9","20","126323.5","31677.95","86189.73"
"82","G10","20","127096.04","34295.848","98571.05"
"83","G11","20","174594.48","40505.434","93160.05"
"84","G12","20","170881.77","42681.64","110972.25"
"85","H1","20","200323.78","59582.48","169445.52"
"86","H2","20","191734.38","51626.965","133026.05"
"87","H3","20","220845.16","53551.938","129315.73"
"88","H4","20","203422.84","52268.883","140073.56"
"89","H5","20","210070.25","48689.277","122818.23"
"90","H6","20","222271.98","46853.01","113056.21"
"91","H7","20","211189.08","51285.324","136208.0"
"92","H8","20","211345.1","49791.254","122727.14"
"93","H9","20","146151.11","34521.535","83827.9"
"94","H10","20","49471.977","27113.543","112906.56"
"95","H11","20","53100.453","29879.242","125682.88"
"96","H12","20","58298.11","26946.465","127664.56"
"1","A1","20","81480.61","32477.312","134347.61"
"2","A2","20","77275.83","30497.082","123357.62"
"3","A3","20","62722.652","26528.467","100116.81"
"4","A4","20","65867.19","31683.492","125884.62"
"5","A5","20","51721.88","26961.717","102579.49"
"6","A6","20","45980.883","24223.572","92990.94"
"7","A7","20","79093.516","29215.373","105153.13"
"8","A8","20","78767.49","29122.34","101822.7"
"9","A9","20","62649.273","25113.666","89430.25"
"10","A10","20","56734.203","26765.082","105380.22"
"11","A11","20","34576.402","15754.601","73364.62"
"12","A12","20","46205.492","18163.428","195000.02"
"13","B1","20","75446.36","32507.291","129775.76"
"14","B2","20","105716.1","40533.246","145950.3"
"15","B3","20","107134.46","37796.785","127209.016"
"16","B4","20","78978.95","36384.594","139157.8"
"17","B5","20","77592.77","29664.744","104554.125"
"18","B6","20","70931.87","30640.055","112696.234"
"19","B7","20","88283.984","32154.678","111304.75"
"20","B8","20","69558.21","23548.035","83667.33"
"21","B9","20","73893.56","25310.934","87805.68"
"22","B10","20","70060.01","28160.479","102081.875"
"23","B11","20","80346.68","25757.982","89447.85"
"24","B12","20","68286.51","27508.46","93110.78"
"25","C1","20","62104.39","34801.08","143437.17"
"26","C2","20","79270.48","33861.3","124533.21"
"27","C3","20","72874.875","31528.102","114432.31"
"28","C4","20","87524.586","35669.12","130744.04"
"29","C5","20","78507.62","29182.176","101722.43"
"30","C6","20","79667.945","27780.951","93678.33"
"31","C7","20","67986.37","36586.27","142129.73"
"32","C8","20","56601.344","25411.3","93321.664"
"33","C9","20","60189.594","29448.871","107789.05"
"34","C10","20","68228.8","30049.436","111566.76"
"35","C11","20","54744.816","20700.139","75674.61"
"36","C12","20","55721.98","19539.691","67844.29"
"37","D1","20","74264.83","34850.094","134168.16"
"38","D2","20","86099.37","35121.67","125502.81"
"39","D3","20","80225.336","31810.0","113218.555"
"40","D4","20","81613.52","37396.258","139019.61"
"41","D5","20","77622.586","33236.46","117552.31"
"42","D6","20","63630.75","25462.527","93472.88"
"43","D7","20","71184.78","31884.547","114182.016"
"44","D8","20","73305.805","30847.11","115297.52"
"45","D9","20","58241.24","23181.004","84299.516"
"46","D10","20","81313.09","32903.42","116687.086"
"47","D11","20","65156.33","25238.94","87834.04"
"48","D12","20","64172.918","24526.234","84103.76"
"49","E1","20","68973.74","27380.654","112639.07"
"50","E2","20","79215.36","30501.443","110310.51"
"51","E3","20","53663.246","22756.928","83441.164"
"52","E4","20","75813.375","33663.72","121730.26"
"53","E5","20","68549.79","28067.252","101111.96"
"54","E6","20","74832.76","29173.543","102442.75"
"55","E7","20","92710.92","34631.156","122378.414"
"56","E8","20","68203.53","25227.805","86078.79"
"57","E9","20","69887.58","25731.525","85747.24"
"58","E10","20","95059.195","34059.36","107849.82"
"59","E11","20","94301.195","31003.11","94881.82"
"60","E12","20","88593.76","29164.076","89017.56"
"61","F1","20","72898.055","34327.7","132038.28"
"62","F2","20","83195.97","34154.688","130049.55"
"63","F3","20","74870.06","28949.455","103373.96"
"64","F4","20","77354.69","34530.902","128892.37"
"65","F5","20","87644.2","34585.336","118572.94"
"66","F6","20","95930.42","30708.703","98081.01"
"67","F7","20","92181.28","36187.105","122725.87"
"68","F8","20","67736.86","23623.252","79792.33"
"69","F9","20","71153.02","22288.08","73026.18"
"70","F10","20","49037.85","25981.486","99309.52"
"71","F11","20","63437.105","27358.084","101867.86"
"72","F12","20","56319.457","25069.395","91362.234"
"73","G1","20","76403.23","38054.066","157028.6"
"74","G2","20","74626.266","33300.066","126622.28"
"75","G3","20","76594.79","32887.875","121017.84"
"76","G4","20","65508.473","33649.023","127747.695"
"77","G5","20","52785.016","24873.117","93309.87"
"78","G6","20","56875.805","26955.13","99293.87"
"79","G7","20","66493.66","32400.518","120266.45"
"80","G8","20","72604.46","31357.025","108305.24"
"81","G9","20","54793.06","22687.799","83007.41"
"82","G10","20","60670.7","26052.582","95057.96"
"83","G11","20","82054.62","27560.723","90194.98"
"84","G12","20","77936.8","29644.857","106719.48"
"85","H1","20","94504.555","42864.89","162885.62"
"86","H2","20","84139.36","35375.035","127424.336"
"87","H3","20","98905.84","36230.516","124154.47"
"88","H4","20","102785.555","39792.594","134998.45"
"89","H5","20","105396.74","36183.875","117943.58"
"90","H6","20","114005.41","34584.06","109225.07"
"91","H7","20","98497.36","37427.49","131494.1"
"92","H8","20","91992.93","34853.38","118629.016"
"93","H9","20","62747.51","23276.0","81100.0"
"94","H10","20","32045.932","24541.84","109289.57"
"95","H11","20","37476.49","27369.037","121689.64"
"96","H12","20","39641.2","23952.234","124018.76"
"1","A1","21","168983.75","47074.79","139246.56"
"2","A2","21","162661.98","43893.59","127796.6"
"3","A3","21","142017.9","38003.508","103416.09"
"4","A4","21","125746.87","39269.316","130158.83"
"5","A5","21","133367.27","37300.664","105909.75"
"6","A6","21","118189.75","33178.223","96661.68"
"7","A7","21","176140.5","41723.64","111639.29"
"8","A8","21","173094.84","40815.37","105786.91"
"9","A9","21","149394.5","36384.38","92585.68"
"10","A10","21","121714.93","36398.715","108516.516"
"11","A11","21","72089.984","21487.154","76922.555"
"12","A12","21","57347.004","17765.205","202214.67"
"13","B1","21","156968.22","45519.387","135016.94"
"14","B2","21","230047.52","58574.496","151741.53"
"15","B3","21","237079.78","54444.613","132847.9"
"16","B4","21","166257.69","48002.39","144454.75"
