# File Name: qPCR_eimeria_field_faeces_JK_09022022_2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-09 12:17:00 PM UTC
# Run End Date/Time: 2022-02-09 01:35:11 PM UTC
# Run Duration: 78 minutes 10 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-09 12:52:46 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-09 12:53:35 PM UTC
"Well","Well Position","Sample","Target","Tm","Melt Peak Height"
"84","G12","AA751","Eim","61.20322799682617","5987.619140625"
"84","G12","AA751","Eim","0.0","0.0"
"85","H1","AA825","Eim","74.945556640625","68686.71875"
"85","H1","AA825","Eim","82.04409790039062","26801.5"
"85","H1","AA825","Eim","61.503631591796875","15375.142578125"
"85","H1","AA825","Eim","87.78335571289062","6143.5654296875"
"85","H1","AA825","Eim","0.0","0.0"
"86","H2","AA825","Eim","74.64349365234375","53095.8671875"
"86","H2","AA825","Eim","81.74203491210938","20414.947265625"
"86","H2","AA825","Eim","61.6546630859375","11247.0859375"
"86","H2","AA825","Eim","91.55917358398438","630.0107421875"
"86","H2","AA825","Eim","0.0","0.0"
"87","H3","AA825","Eim","74.945556640625","66109.1953125"
"87","H3","AA825","Eim","79.92964172363281","16554.333984375"
"87","H3","AA825","Eim","61.6546630859375","15258.1787109375"
"87","H3","AA825","Eim","92.46537017822266","556.76171875"
"87","H3","AA825","Eim","0.0","0.0"
"88","H4","AA687","Eim","75.24761962890625","183717.390625"
"88","H4","AA687","Eim","0.0","0.0"
"88","H4","AA687","Eim","0.0","0.0"
"88","H4","AA687","Eim","0.0","0.0"
"88","H4","AA687","Eim","0.0","0.0"
"89","H5","AA687","Eim","75.25550842285156","152063.0625"
"89","H5","AA687","Eim","0.0","0.0"
"89","H5","AA687","Eim","0.0","0.0"
"89","H5","AA687","Eim","0.0","0.0"
"89","H5","AA687","Eim","0.0","0.0"
"90","H6","AA687","Eim","75.25550842285156","150961.75"
"90","H6","AA687","Eim","0.0","0.0"
"90","H6","AA687","Eim","0.0","0.0"
"90","H6","AA687","Eim","0.0","0.0"
"90","H6","AA687","Eim","0.0","0.0"
"91","H7","AA816","Eim","80.84683227539062","75761.859375"
"91","H7","AA816","Eim","74.9532699584961","63310.765625"
"91","H7","AA816","Eim","62.108333587646484","6388.97265625"
"91","H7","AA816","Eim","0.0","0.0"
"91","H7","AA816","Eim","0.0","0.0"
"92","H8","AA816","Eim","74.9532699584961","77370.6640625"
"92","H8","AA816","Eim","80.84683227539062","53726.7734375"
"92","H8","AA816","Eim","84.77587127685547","12083.2001953125"
"92","H8","AA816","Eim","92.78506469726562","496.89453125"
"92","H8","AA816","Eim","62.41056823730469","6829.97607421875"
"93","H9","AA816","Eim","75.11737060546875","28805.173828125"
"93","H9","AA816","Eim","80.25955200195312","18207.470703125"
"93","H9","AA816","Eim","85.25049591064453","12184.6396484375"
"93","H9","AA816","Eim","61.808189392089844","6010.11279296875"
"93","H9","AA816","Eim","92.20756530761719","165.62646484375"
"94","H10","NTC","Eim","85.09925842285156","709.6785278320312"
"94","H10","NTC","Eim","80.7132797241211","902.659423828125"
"94","H10","NTC","Eim","88.72903442382812","606.74462890625"
"94","H10","NTC","Eim","76.32730102539062","699.451416015625"
"94","H10","NTC","Eim","67.55533599853516","1186.47265625"
"95","H11","NTC","Eim","88.57778930664062","1044.038818359375"
"95","H11","NTC","Eim","84.49429321289062","822.3770141601562"
"95","H11","NTC","Eim","80.86451721191406","799.4937133789062"
"95","H11","NTC","Eim","91.90509033203125","143.15322875976562"
"95","H11","NTC","Eim","66.34541320800781","1239.166015625"
"96","H12","NTC","Eim","89.03150939941406","540.4339599609375"
"96","H12","NTC","Eim","84.7967758178711","727.7586669921875"
"96","H12","NTC","Eim","80.41079711914062","1187.0318603515625"
"96","H12","NTC","Eim","68.31153869628906","1156.3016357421875"
"96","H12","NTC","Eim","72.84876251220703","943.9150390625"
