# File Name: qPCR_eimeria_field_faeces_JK_09022022_2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-09 12:17:00 PM UTC
# Run End Date/Time: 2022-02-09 01:35:11 PM UTC
# Run Duration: 78 minutes 10 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-09 12:52:46 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-09 12:53:35 PM UTC
"Well","Well Position","Cycle Number","SYBR","ROX"
"1","A1","1","121938.96","138549.45"
"1","A1","2","60509.51","133584.11"
"1","A1","3","125970.84","138615.31"
"1","A1","4","61855.43","133802.9"
"1","A1","5","133065.92","139012.8"
"1","A1","6","63865.75","133998.0"
"1","A1","7","136534.2","139136.9"
"1","A1","8","65600.805","134537.9"
"1","A1","9","138597.25","139363.53"
"1","A1","10","67174.71","134469.97"
"1","A1","11","140716.53","139489.42"
"1","A1","12","67412.06","134405.86"
"1","A1","13","144693.12","139179.08"
"1","A1","14","68150.06","134676.3"
"1","A1","15","146849.95","139028.73"
"1","A1","16","69303.16","134737.77"
"1","A1","17","148460.84","139023.53"
"1","A1","18","70449.01","134602.34"
"1","A1","19","150332.6","139070.11"
"1","A1","20","70700.78","134451.61"
"1","A1","21","151899.1","138865.52"
"1","A1","22","70946.99","134290.64"
"1","A1","23","153740.64","138813.23"
"1","A1","24","72815.73","134242.88"
"1","A1","25","155165.31","138988.78"
"1","A1","26","73190.96","134466.11"
"1","A1","27","155148.94","138983.73"
"1","A1","28","73829.69","134481.77"
"1","A1","29","156217.0","138953.75"
"1","A1","30","73881.375","134388.69"
"1","A1","31","158059.42","139073.11"
"1","A1","32","74456.71","134404.66"
"1","A1","33","159119.77","139089.25"
"1","A1","34","74492.0","134510.83"
"1","A1","35","159746.28","139232.47"
"1","A1","36","75142.19","134455.58"
"1","A1","37","161419.69","139207.75"
"1","A1","38","75369.125","134429.98"
"1","A1","39","161508.95","139190.34"
"1","A1","40","75921.55","134320.9"
"1","A1","41","161964.73","139112.06"
"1","A1","42","76613.42","134173.5"
"1","A1","43","161811.5","139103.81"
"1","A1","44","77297.89","134161.89"
"1","A1","45","162706.64","139311.44"
"1","A1","46","77602.63","134493.58"
"1","A1","47","163620.34","139092.69"
"1","A1","48","77983.016","134566.02"
"1","A1","49","165172.1","138967.36"
"1","A1","50","79508.22","134681.64"
"1","A1","51","166383.44","139000.95"
"1","A1","52","80018.24","134603.4"
"1","A1","53","169656.22","139144.95"
"1","A1","54","81288.53","134500.42"
"1","A1","55","172346.6","139138.61"
"1","A1","56","84231.68","134444.4"
"1","A1","57","179244.98","139198.66"
"1","A1","58","91607.84","134442.19"
"1","A1","59","192045.44","139597.44"
"1","A1","60","102565.914","134755.81"
"1","A1","61","215839.61","139227.94"
"1","A1","62","122049.08","134779.17"
"1","A1","63","253031.61","139105.67"
"1","A1","64","155850.77","134874.56"
"1","A1","65","308696.38","139322.88"
"1","A1","66","210513.67","134802.06"
"1","A1","67","367166.6","139356.0"
"1","A1","68","276860.0","134796.73"
"1","A1","69","423755.2","139482.86"
"1","A1","70","331400.47","134982.1"
"1","A1","71","480027.22","139312.53"
"1","A1","72","358314.97","135129.1"
"1","A1","73","532199.9","139192.38"
"1","A1","74","371917.62","135057.95"
"1","A1","75","584419.0","139184.4"
"1","A1","76","386461.9","135067.88"
"1","A1","77","633601.1","139193.17"
"1","A1","78","404550.8","135089.06"
"1","A1","79","664978.25","139171.42"
"1","A1","80","417520.28","135025.19"
"1","A1","81","631453.6","0.0"
"1","A1","82","633395.25","0.0"
"1","A1","83","631985.5","0.0"
"1","A1","84","628515.75","0.0"
"1","A1","85","627632.2","0.0"
"1","A1","86","622780.3","0.0"
"1","A1","87","618513.25","0.0"
"1","A1","88","616248.75","0.0"
"1","A1","89","610764.75","0.0"
"1","A1","90","607784.9","0.0"
"1","A1","91","605065.06","0.0"
"1","A1","92","602421.8","0.0"
"1","A1","93","601179.4","0.0"
"1","A1","94","597511.3","0.0"
"1","A1","95","593070.9","0.0"
"1","A1","96","591461.94","0.0"
"1","A1","97","589550.94","0.0"
"1","A1","98","584230.0","0.0"
"1","A1","99","580663.25","0.0"
"1","A1","100","575777.56","0.0"
"1","A1","101","572763.06","0.0"
"1","A1","102","569407.1","0.0"
"1","A1","103","564484.1","0.0"
"1","A1","104","559587.56","0.0"
"1","A1","105","554888.5","0.0"
"1","A1","106","551220.8","0.0"
"1","A1","107","544447.3","0.0"
"1","A1","108","539293.06","0.0"
"1","A1","109","533310.6","0.0"
"1","A1","110","525785.3","0.0"
"1","A1","111","516872.0","0.0"
"1","A1","112","512174.56","0.0"
"1","A1","113","505095.8","0.0"
"1","A1","114","501822.3","0.0"
"1","A1","115","495649.28","0.0"
"1","A1","116","490138.88","0.0"
"1","A1","117","486675.66","0.0"
"1","A1","118","480817.7","0.0"
"1","A1","119","473698.12","0.0"
"1","A1","120","467243.53","0.0"
"1","A1","121","458759.2","0.0"
"1","A1","122","451421.1","0.0"
"1","A1","123","441488.7","0.0"
"1","A1","124","435733.3","0.0"
"1","A1","125","423753.75","0.0"
"1","A1","126","416752.12","0.0"
"1","A1","127","403552.44","0.0"
"1","A1","128","387100.44","0.0"
"1","A1","129","363990.25","0.0"
"1","A1","130","329666.03","0.0"
"1","A1","131","282524.1","0.0"
"1","A1","132","239642.97","0.0"
"1","A1","133","201647.25","0.0"
"1","A1","134","181490.44","0.0"
"1","A1","135","170129.11","0.0"
"1","A1","136","162132.42","0.0"
"1","A1","137","158756.08","0.0"
"1","A1","138","154751.58","0.0"
"1","A1","139","148870.62","0.0"
"1","A1","140","143860.62","0.0"
"1","A1","141","140392.25","0.0"
"1","A1","142","139478.83","0.0"
"1","A1","143","134087.88","0.0"
"1","A1","144","131698.2","0.0"
"1","A1","145","127257.586","0.0"
"1","A1","146","122742.21","0.0"
"1","A1","147","119525.84","0.0"
"1","A1","148","113927.83","0.0"
"1","A1","149","110694.71","0.0"
"1","A1","150","107473.33","0.0"
"1","A1","151","101214.15","0.0"
"1","A1","152","97557.66","0.0"
"1","A1","153","91370.805","0.0"
"1","A1","154","87702.89","0.0"
"1","A1","155","82945.875","0.0"
"1","A1","156","77842.56","0.0"
"1","A1","157","74801.1","0.0"
"1","A1","158","68702.25","0.0"
"1","A1","159","65215.26","0.0"
"1","A1","160","63013.418","0.0"
"1","A1","161","59218.1","0.0"
"1","A1","162","56735.14","0.0"
"1","A1","163","54535.965","0.0"
"1","A1","164","52834.305","0.0"
"1","A1","165","47184.07","0.0"
"1","A1","166","47963.48","0.0"
"1","A1","167","45855.617","0.0"
"1","A1","168","44721.293","0.0"
"1","A1","169","42182.64","0.0"
"1","A1","170","38973.3","0.0"
"1","A1","171","39438.246","0.0"
"1","A1","172","38232.406","0.0"
"1","A1","173","38471.92","0.0"
"1","A1","174","34708.715","0.0"
"1","A1","175","33727.88","0.0"
"1","A1","176","33421.44","0.0"
"1","A1","177","31387.795","0.0"
"1","A1","178","33382.652","0.0"
"1","A1","179","31973.115","0.0"
"1","A1","180","32209.195","0.0"
"1","A1","181","31050.674","0.0"
"1","A1","182","33007.48","0.0"
"1","A1","183","31173.443","0.0"
"1","A1","184","30567.05","0.0"
"1","A1","185","30492.139","0.0"
"1","A1","186","31010.266","0.0"
"1","A1","187","30088.828","0.0"
"1","A1","188","31661.043","0.0"
"1","A1","189","29941.514","0.0"
"1","A1","190","29040.531","0.0"
"1","A1","191","31216.514","0.0"
"1","A1","192","29037.213","0.0"
"1","A1","193","29908.863","0.0"
"1","A1","194","31461.664","0.0"
"1","A1","195","28047.656","0.0"
"1","A1","196","30480.6","0.0"
"2","A2","1","113458.97","127444.35"
"2","A2","2","50015.523","122330.97"
"2","A2","3","118512.96","127747.2"
"2","A2","4","51832.434","122755.33"
"2","A2","5","124698.016","127791.53"
"2","A2","6","54971.86","123307.766"
"2","A2","7","129500.52","127670.96"
"2","A2","8","57014.168","123358.64"
"2","A2","9","132825.42","127539.56"
"2","A2","10","59379.152","123505.9"
"2","A2","11","135267.36","127498.73"
"2","A2","12","60513.2","123451.336"
"2","A2","13","137582.94","127594.47"
"2","A2","14","61521.6","123206.58"
"2","A2","15","139964.1","127336.78"
"2","A2","16","62104.297","122858.92"
"2","A2","17","142219.88","127222.914"
"2","A2","18","63664.69","122717.98"
"2","A2","19","143855.94","127206.76"
"2","A2","20","64904.39","122733.03"
"2","A2","21","144968.48","127105.53"
"2","A2","22","64988.617","122693.04"
"2","A2","23","146525.62","127027.39"
"2","A2","24","65932.72","122765.75"
"2","A2","25","148737.4","126929.0"
"2","A2","26","67202.086","122752.555"
"2","A2","27","150956.02","126965.016"
"2","A2","28","67584.62","122949.56"
"2","A2","29","151489.73","127212.664"
"2","A2","30","68060.26","123222.39"
"2","A2","31","151973.98","127330.17"
"2","A2","32","68083.43","123374.99"
"2","A2","33","153528.86","127514.58"
"2","A2","34","69195.77","123080.92"
"2","A2","35","154636.48","127505.32"
"2","A2","36","69946.5","122932.69"
"2","A2","37","154842.33","127498.96"
"2","A2","38","70057.984","123052.38"
"2","A2","39","155904.4","127466.54"
"2","A2","40","71491.57","123331.734"
"2","A2","41","157035.53","127527.91"
"2","A2","42","72074.54","123536.59"
"2","A2","43","157299.25","127616.3"
"2","A2","44","72099.78","123471.1"
"2","A2","45","157647.88","128109.38"
"2","A2","46","71924.8","123443.336"
"2","A2","47","158023.3","128112.54"
"2","A2","48","71881.85","123432.67"
"2","A2","49","158769.52","127805.14"
"2","A2","50","72929.86","123561.8"
"2","A2","51","160222.31","127725.375"
"2","A2","52","73957.69","123903.01"
"2","A2","53","162538.28","127939.836"
"2","A2","54","75505.555","124014.195"
"2","A2","55","166883.22","127920.52"
"2","A2","56","78269.734","124006.4"
"2","A2","57","174692.31","127807.21"
"2","A2","58","83872.05","123746.38"
"2","A2","59","187094.1","127697.484"
"2","A2","60","93099.48","123610.05"
"2","A2","61","210242.14","127702.89"
"2","A2","62","110284.87","123814.81"
"2","A2","63","247051.52","128065.16"
"2","A2","64","142954.27","123916.13"
"2","A2","65","299151.28","128141.055"
"2","A2","66","195891.7","122943.055"
"2","A2","67","354415.38","128054.81"
"2","A2","68","266322.1","122508.89"
"2","A2","69","409721.16","128133.48"
"2","A2","70","319117.16","122451.32"
"2","A2","71","464487.75","128476.76"
"2","A2","72","344678.22","122672.9"
"2","A2","73","515890.9","128472.875"
"2","A2","74","360857.66","122739.39"
"2","A2","75","566708.25","128491.195"
"2","A2","76","378613.1","122423.89"
"2","A2","77","614962.0","128549.625"
"2","A2","78","400246.16","122343.83"
"2","A2","79","645785.6","128707.05"
"2","A2","80","416296.72","122589.33"
"2","A2","81","613461.6","0.0"
"2","A2","82","615047.3","0.0"
"2","A2","83","612710.4","0.0"
"2","A2","84","609059.9","0.0"
"2","A2","85","607407.3","0.0"
"2","A2","86","603859.2","0.0"
"2","A2","87","600314.44","0.0"
"2","A2","88","598927.4","0.0"
"2","A2","89","595317.4","0.0"
"2","A2","90","593030.6","0.0"
"2","A2","91","589946.5","0.0"
"2","A2","92","586346.1","0.0"
"2","A2","93","582335.44","0.0"
"2","A2","94","579121.0","0.0"
"2","A2","95","577680.4","0.0"
"2","A2","96","573973.7","0.0"
"2","A2","97","569233.4","0.0"
"2","A2","98","565822.2","0.0"
"2","A2","99","562761.5","0.0"
"2","A2","100","559029.7","0.0"
"2","A2","101","552502.06","0.0"
"2","A2","102","549794.6","0.0"
"2","A2","103","545404.75","0.0"
"2","A2","104","539385.2","0.0"
"2","A2","105","535487.44","0.0"
"2","A2","106","528819.94","0.0"
"2","A2","107","524381.6","0.0"
"2","A2","108","517964.1","0.0"
"2","A2","109","512147.06","0.0"
"2","A2","110","506505.38","0.0"
"2","A2","111","499657.53","0.0"
"2","A2","112","493522.8","0.0"
"2","A2","113","488179.84","0.0"
"2","A2","114","483190.6","0.0"
"2","A2","115","478341.6","0.0"
"2","A2","116","473271.2","0.0"
"2","A2","117","467806.2","0.0"
"2","A2","118","460641.16","0.0"
"2","A2","119","453763.72","0.0"
"2","A2","120","448764.0","0.0"
"2","A2","121","440333.62","0.0"
"2","A2","122","432192.56","0.0"
"2","A2","123","422952.94","0.0"
"2","A2","124","410758.88","0.0"
"2","A2","125","394936.2","0.0"
"2","A2","126","376897.6","0.0"
"2","A2","127","360847.3","0.0"
"2","A2","128","343488.6","0.0"
"2","A2","129","317931.53","0.0"
"2","A2","130","280590.03","0.0"
"2","A2","131","235599.44","0.0"
"2","A2","132","189132.56","0.0"
"2","A2","133","147168.14","0.0"
"2","A2","134","119193.88","0.0"
"2","A2","135","105694.23","0.0"
"2","A2","136","102928.195","0.0"
"2","A2","137","102833.37","0.0"
"2","A2","138","98197.02","0.0"
"2","A2","139","96671.1","0.0"
"2","A2","140","94339.31","0.0"
"2","A2","141","92971.05","0.0"
"2","A2","142","90613.04","0.0"
"2","A2","143","87742.18","0.0"
"2","A2","144","85143.555","0.0"
"2","A2","145","83013.055","0.0"
"2","A2","146","81046.06","0.0"
"2","A2","147","78819.76","0.0"
"2","A2","148","75692.47","0.0"
"2","A2","149","73904.09","0.0"
"2","A2","150","73091.47","0.0"
"2","A2","151","68364.836","0.0"
"2","A2","152","66183.33","0.0"
"2","A2","153","64172.516","0.0"
"2","A2","154","61288.805","0.0"
"2","A2","155","58840.906","0.0"
"2","A2","156","58129.207","0.0"
"2","A2","157","57031.934","0.0"
"2","A2","158","55459.676","0.0"
"2","A2","159","53072.676","0.0"
"2","A2","160","51406.652","0.0"
"2","A2","161","50231.17","0.0"
"2","A2","162","49244.242","0.0"
"2","A2","163","46780.242","0.0"
"2","A2","164","46711.67","0.0"
"2","A2","165","45525.75","0.0"
"2","A2","166","44723.133","0.0"
"2","A2","167","43639.7","0.0"
"2","A2","168","41009.277","0.0"
"2","A2","169","40689.17","0.0"
"2","A2","170","37194.316","0.0"
"2","A2","171","36383.74","0.0"
"2","A2","172","36825.54","0.0"
"2","A2","173","35816.156","0.0"
"2","A2","174","34238.273","0.0"
"2","A2","175","30960.336","0.0"
"2","A2","176","29112.041","0.0"
"2","A2","177","28221.03","0.0"
"2","A2","178","28257.834","0.0"
"2","A2","179","27586.664","0.0"
"2","A2","180","26423.16","0.0"
"2","A2","181","26928.746","0.0"
"2","A2","182","25854.223","0.0"
"2","A2","183","25019.732","0.0"
"2","A2","184","26857.766","0.0"
"2","A2","185","26775.467","0.0"
"2","A2","186","28186.744","0.0"
"2","A2","187","25740.158","0.0"
"2","A2","188","26190.611","0.0"
"2","A2","189","26292.152","0.0"
"2","A2","190","26770.137","0.0"
"2","A2","191","25362.219","0.0"
"2","A2","192","25836.697","0.0"
"2","A2","193","25204.85","0.0"
"2","A2","194","25550.914","0.0"
"2","A2","195","23615.904","0.0"
"2","A2","196","25431.336","0.0"
"3","A3","1","97146.75","102558.82"
"3","A3","2","41178.246","99091.72"
"3","A3","3","101619.336","102562.72"
"3","A3","4","42129.426","99300.625"
"3","A3","5","107498.03","102817.21"
"3","A3","6","45024.48","99418.625"
"3","A3","7","112308.086","103009.81"
"3","A3","8","46275.31","99434.54"
"3","A3","9","115822.805","103216.46"
"3","A3","10","49117.96","99677.93"
"3","A3","11","117461.09","103139.88"
"3","A3","12","50409.16","99617.164"
"3","A3","13","119688.5","102884.1"
"3","A3","14","50622.582","99538.43"
"3","A3","15","121448.125","102660.98"
"3","A3","16","51197.586","99606.375"
"3","A3","17","124150.32","102647.836"
"3","A3","18","51849.207","99612.39"
"3","A3","19","125988.016","102909.664"
"3","A3","20","52114.457","99578.87"
"3","A3","21","126872.37","102921.1"
"3","A3","22","53581.06","99696.72"
"3","A3","23","128342.63","102912.78"
"3","A3","24","55222.188","99667.59"
"3","A3","25","130690.13","102766.445"
"3","A3","26","55346.215","99678.69"
"3","A3","27","132115.25","102388.086"
"3","A3","28","55792.54","99646.08"
"3","A3","29","132010.5","102418.8"
"3","A3","30","56561.8","99643.5"
"3","A3","31","132835.34","102920.65"
"3","A3","32","57305.64","99548.19"
"3","A3","33","134196.92","103009.8"
"3","A3","34","57437.37","99490.46"
"3","A3","35","134780.08","102779.8"
"3","A3","36","58514.008","99664.945"
"3","A3","37","135550.5","102707.875"
"3","A3","38","58448.695","99935.63"
"3","A3","39","135728.89","102916.164"
"3","A3","40","58338.227","99932.336"
"3","A3","41","137059.4","103327.37"
"3","A3","42","58781.414","99836.34"
"3","A3","43","137290.7","103500.484"
"3","A3","44","58928.883","99807.695"
"3","A3","45","138349.55","103151.25"
"3","A3","46","59420.79","99826.96"
