# File Name: qPCR_eimeria_field_faeces_FW_28012022.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-01-28 02:33:23 PM UTC
# Run End Date/Time: 2022-01-28 03:54:21 PM UTC
# Run Duration: 80 minutes 58 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-01-28 03:12:47 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-01-28 03:13:03 PM UTC
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"5","A5","8","Eim","0.571979820728302","0.003747998445461937","AA866","false"
"5","A5","9","Eim","0.5796601176261902","0.0064194280469519645","AA866","false"
"5","A5","10","Eim","0.5871883630752563","0.00893880619961986","AA866","false"
"5","A5","11","Eim","0.590566098690033","0.0073076745179983145","AA866","false"
"5","A5","12","Eim","0.5906637907028198","0.0023964992343870235","AA866","false"
"5","A5","13","Eim","0.6024833917617798","0.009207232996948717","AA866","false"
"5","A5","14","Eim","0.6074466109275818","0.009161584866352563","AA866","false"
"5","A5","15","Eim","0.6140564680099487","0.01076257465232135","AA866","false"
"5","A5","16","Eim","0.6160557866096497","0.007753025955624011","AA866","false"
"5","A5","17","Eim","0.6179191470146179","0.004607519064194116","AA866","false"
"5","A5","18","Eim","0.6162935495376587","-0.0020269457091632685","AA866","false"
"5","A5","19","Eim","0.6245599389076233","0.0012305763644030639","AA866","false"
"5","A5","20","Eim","0.6335597634315491","0.005221533591930689","AA866","false"
"5","A5","21","Eim","0.6295846104621887","-0.003762486673827819","AA866","false"
"5","A5","22","Eim","0.6266979575157166","-0.011658006916698254","AA866","false"
"5","A5","23","Eim","0.6358648538589478","-0.007499977869865209","AA866","false"
"5","A5","24","Eim","0.6469199061393738","-0.0014537928858373399","AA866","false"
"5","A5","25","Eim","0.6474838256835938","-0.005898740638015636","AA866","false"
"5","A5","26","Eim","0.6481676697731018","-0.010223763844905736","AA866","false"
"5","A5","27","Eim","0.6627155542373657","-6.847466770400872E-4","AA866","false"
"5","A5","28","Eim","0.6725966334342957","0.004187465223491688","AA866","false"
"5","A5","29","Eim","0.6852039694786072","0.011785933971405056","AA866","false"
"5","A5","30","Eim","0.72123783826828","0.04281093546467975","AA866","false"
"5","A5","31","Eim","0.781927227973938","0.09849145787393944","AA866","false"
"5","A5","32","Eim","0.8941009640693665","0.20565632667296976","AA866","false"
"5","A5","33","Eim","1.0884425640106201","0.39498905931782513","AA866","false"
"5","A5","34","Eim","1.3936439752578735","0.6951816032686804","AA866","false"
"5","A5","35","Eim","1.7470649480819702","1.043593708796379","AA866","false"
"5","A5","36","Eim","2.018357992172241","1.3098778855902518","AA866","false"
"5","A5","37","Eim","2.1522693634033203","1.4387803895249325","AA866","false"
"5","A5","38","Eim","2.1947953701019287","1.476297528927143","AA866","false"
"5","A5","39","Eim","2.228121757507324","1.50461504903614","AA866","false"
"5","A5","40","Eim","2.241835594177246","1.5133200184096638","AA866","false"
"6","A6","1","Eim","0.4784909188747406","-0.03339807996383083","AA866","false"
"6","A6","2","Eim","0.48746007680892944","-0.029166477322578394","AA866","false"
"6","A6","3","Eim","0.4997653067111969","-0.02159880271324745","AA866","false"
"6","A6","4","Eim","0.5108717083930969","-0.01522995632428394","AA866","false"
"6","A6","5","Eim","0.5248475670814514","-0.005991652928865849","AA866","false"
"6","A6","6","Eim","0.5322750806808472","-0.0033016946224066097","AA866","false"
"6","A6","7","Eim","0.5371592044830322","-0.003155126113157953","AA866","false"
"6","A6","8","Eim","0.5489510893821716","0.0038992034930449386","AA866","false"
"6","A6","9","Eim","0.5570307374000549","0.007241296217991727","AA866","false"
"6","A6","10","Eim","0.563165009021759","0.008638012546759426","AA866","false"
"6","A6","11","Eim","0.5698615312576294","0.010596979489693275","AA866","false"
"6","A6","12","Eim","0.5739679336547852","0.009965826593912524","AA866","false"
"6","A6","13","Eim","0.5798096656799316","0.011070003326122606","AA866","false"
"6","A6","14","Eim","0.5842859745025635","0.01080875685581793","AA866","false"
"6","A6","15","Eim","0.5872337818145752","0.009019008874893136","AA866","false"
"6","A6","16","Eim","0.5911288857460022","0.008176557513383736","AA866","false"
"6","A6","17","Eim","0.5932877659797668","0.0055978824542118714","AA866","false"
"6","A6","18","Eim","0.5915458798408508","-8.815589776405459E-4","AA866","false"
"6","A6","19","Eim","0.59941166639328","0.0022466722818521405","AA866","false"
"6","A6","20","Eim","0.6035929322242737","0.00169038281990928","AA866","false"
"6","A6","21","Eim","0.6043062806129456","-0.0023338240843552467","AA866","false"
"6","A6","22","Eim","0.6049675345420837","-0.006410125448153576","AA866","false"
"6","A6","23","Eim","0.6068829894065857","-0.009232225876588025","AA866","false"
"6","A6","24","Eim","0.6181203722953796","-0.002732398280730592","AA866","false"
"6","A6","25","Eim","0.6207728981971741","-0.004817427671872671","AA866","false"
"6","A6","26","Eim","0.6222286820411682","-0.008099199120815043","AA866","false"
"6","A6","27","Eim","0.6298988461494446","-0.005166590305475078","AA866","false"
"6","A6","28","Eim","0.6387156248092651","-0.001087366938591034","AA866","false"
"6","A6","29","Eim","0.6558056473731995","0.01126510033240689","AA866","false"
"6","A6","30","Eim","0.6881744861602783","0.03889638382654924","AA866","false"
"6","A6","31","Eim","0.7516704797744751","0.0976548221478095","AA866","false"
"6","A6","32","Eim","0.8652291893959045","0.20647597647630253","AA866","false"
"6","A6","33","Eim","1.0672348737716675","0.403744105559129","AA866","false"
"6","A6","34","Eim","1.374729871749878","0.706501548244403","AA866","false"
"6","A6","35","Eim","1.770448088645935","1.0974822098475236","AA866","false"
"6","A6","36","Eim","2.10863995552063","1.430936521429282","AA866","false"
"6","A6","37","Eim","2.277911424636841","1.5954704352525564","AA866","false"
"6","A6","38","Eim","2.308220148086548","1.621041603409327","AA866","false"
"6","A6","39","Eim","2.308950901031494","1.6170348010613367","AA866","false"
"6","A6","40","Eim","2.300795316696167","1.6041416614330732","AA866","false"
"13","B1","1","Eim","0.5464309453964233","-0.012981630832310255","AA954","false"
"13","B1","2","Eim","0.5501676201820374","-0.012252834003433423","AA954","false"
"13","B1","3","Eim","0.5522143244743347","-0.013214007667873241","AA954","false"
"13","B1","4","Eim","0.560318112373352","-0.008118097725593089","AA954","false"
"13","B1","5","Eim","0.5686661005020142","-0.002777987553668161","AA954","false"
"13","B1","6","Eim","0.5741610527038574","-2.9091330856196966E-4","AA954","false"
"13","B1","7","Eim","0.5765955448150635","-8.642991540930966E-4","AA954","false"
"13","B1","8","Eim","0.5822000503540039","0.0017323284281101515","AA954","false"
"13","B1","9","Eim","0.5848387479782104","0.0013631480955795128","AA954","false"
"13","B1","10","Eim","0.5928658843040466","0.006382406464678513","AA954","false"
"13","B1","11","Eim","0.5950732231140137","0.005581867317908372","AA954","false"
"13","B1","12","Eim","0.5990038514137268","0.006504617660884325","AA954","false"
"13","B1","13","Eim","0.5997604727745056","0.004253361064925952","AA954","false"
"13","B1","14","Eim","0.6021978855133057","0.0036828958469888196","AA954","false"
"13","B1","15","Eim","0.6034034490585327","0.0018805814354786888","AA954","false"
"13","B1","16","Eim","0.6099448204040527","0.005414074824261527","AA954","false"
"13","B1","17","Eim","0.6138876676559448","0.006349044119416435","AA954","false"
