# File Name: qPCR_eimeria_field_faeces_FW_28012022.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-01-28 02:33:23 PM UTC
# Run End Date/Time: 2022-01-28 03:54:21 PM UTC
# Run Duration: 80 minutes 58 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-01-28 03:12:47 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-01-28 03:13:03 PM UTC
"Well","Well Position","Sample","Target","Tm","Melt Peak Height"
"51","E3","AA822.2","Eim","0.0","0.0"
"51","E3","AA822.2","Eim","0.0","0.0"
"61","F1","AA915","Eim","74.95355224609375","58058.64453125"
"61","F1","AA915","Eim","80.54446411132812","37392.32421875"
"61","F1","AA915","Eim","61.6562614440918","17962.072265625"
"61","F1","AA915","Eim","87.94863891601562","7933.939453125"
"61","F1","AA915","Eim","0.0","0.0"
"62","F2","AA915","Eim","74.95355224609375","69458.8046875"
"62","F2","AA915","Eim","80.8466796875","43995.02734375"
"62","F2","AA915","Eim","62.10957717895508","10512.0732421875"
"62","F2","AA915","Eim","93.23733520507812","738.24609375"
"62","F2","AA915","Eim","0.0","0.0"
"63","F3","AA915","Eim","74.80245208740234","53887.9375"
"63","F3","AA915","Eim","80.54446411132812","53362.4765625"
"63","F3","AA915","Eim","61.958473205566406","6694.63232421875"
"63","F3","AA915","Eim","93.69065856933594","533.73046875"
"63","F3","AA915","Eim","0.0","0.0"
"73","G1","AA885","Eim","74.6513442993164","263471.375"
"73","G1","AA885","Eim","0.0","0.0"
"73","G1","AA885","Eim","0.0","0.0"
"73","G1","AA885","Eim","0.0","0.0"
"73","G1","AA885","Eim","0.0","0.0"
"74","G2","AA885","Eim","74.6513442993164","242473.921875"
"74","G2","AA885","Eim","0.0","0.0"
"74","G2","AA885","Eim","0.0","0.0"
"74","G2","AA885","Eim","0.0","0.0"
"74","G2","AA885","Eim","0.0","0.0"
"75","G3","AA885","Eim","74.6513442993164","223702.953125"
"75","G3","AA885","Eim","66.79385375976562","23012.5078125"
"75","G3","AA885","Eim","0.0","0.0"
"75","G3","AA885","Eim","0.0","0.0"
"75","G3","AA885","Eim","0.0","0.0"
"85","H1","AA904","Eim","75.25576782226562","61448.625"
"85","H1","AA904","Eim","80.09114837646484","42330.984375"
"85","H1","AA904","Eim","84.77542114257812","34125.62109375"
"85","H1","AA904","Eim","61.6562614440918","20261.9296875"
"85","H1","AA904","Eim","94.29507446289062","300.857421875"
"86","H2","AA904","Eim","79.7889404296875","47632.69921875"
"86","H2","AA904","Eim","74.04692077636719","36214.27734375"
"86","H2","AA904","Eim","84.77542114257812","31753.31640625"
"86","H2","AA904","Eim","61.80736541748047","20595.83203125"
"86","H2","AA904","Eim","91.12185668945312","747.142578125"
"87","H3","AA904","Eim","79.7889404296875","51433.94140625"
"87","H3","AA904","Eim","73.5936050415039","29002.4296875"
"87","H3","AA904","Eim","84.77542114257812","30768.69140625"
"87","H3","AA904","Eim","61.958473205566406","12351.0615234375"
"87","H3","AA904","Eim","93.53955078125","505.0869140625"
