21,B9,FALSE,AA909,Eim,UNKNOWN,SYBR,None,Amp,1.435332106,,,31.44448019,0.8518215083,31.38521131,0.1043752225,TRUE,0.09099146593,TRUE,3,28,80.55661774,84.79003906,,
25,C1,FALSE,AA934,Eim,UNKNOWN,SYBR,None,Amp,1.398513588,,,32.35472941,0.8942264205,32.09525702,0.230900974,TRUE,0.09099146593,TRUE,3,27,75.53683472,,,
26,C2,FALSE,AA934,Eim,UNKNOWN,SYBR,None,Amp,1.42892727,,,31.91240945,0.8880599981,32.09525702,0.230900974,TRUE,0.09099146593,TRUE,3,28,81.87518311,76.29140472,,
27,C3,FALSE,AA934,Eim,UNKNOWN,SYBR,None,Amp,1.417922874,,,32.0186322,0.873070159,32.09525702,0.230900974,TRUE,0.09099146593,TRUE,3,28,75.38592529,80.81878662,,
28,C4,FALSE,AA867,Eim,UNKNOWN,SYBR,None,Amp,1.441406938,,,31.18701976,0.9101264445,31.73285206,0.4732595623,TRUE,0.09099146593,TRUE,3,26,75.23501587,80.36605072,83.98796082,
29,C5,FALSE,AA867,Eim,UNKNOWN,SYBR,None,Amp,1.413968693,,,31.9828566,0.8646385492,31.73285206,0.4732595623,TRUE,0.09099146593,TRUE,3,29,83.8524704,80.83227539,72.22470093,
30,C6,FALSE,AA867,Eim,UNKNOWN,SYBR,None,Amp,1.450096744,,,32.02867981,0.8830093378,31.73285206,0.4732595623,TRUE,0.09099146593,TRUE,3,28,80.07722473,83.70146179,,
31,C7,FALSE,AA629,Eim,UNKNOWN,SYBR,None,Amp,1.408551264,,,31.19899169,0.8890962925,31.6295557,0.3732107362,TRUE,0.09099146593,TRUE,3,27,80.07722473,84.15449524,,
32,C8,FALSE,AA629,Eim,UNKNOWN,SYBR,None,Amp,1.402652818,,,31.86056114,0.8869700028,31.6295557,0.3732107362,TRUE,0.09099146593,TRUE,3,27,79.77519989,83.55045319,,
33,C9,FALSE,AA629,Eim,UNKNOWN,SYBR,None,Amp,1.422372976,,,31.82911429,0.8725955233,31.6295557,0.3732107362,TRUE,0.09099146593,TRUE,3,27,74.81126404,,,
37,D1,FALSE,AA864,Eim,UNKNOWN,SYBR,None,Amp,1.450587413,,,18.41694503,0.9719107877,17.95012231,0.4060157024,TRUE,0.09099146593,TRUE,3,13,75.08409882,,,
38,D2,FALSE,AA864,Eim,UNKNOWN,SYBR,None,Amp,1.47429218,,,17.75420981,0.9583425123,17.95012231,0.4060157024,TRUE,0.09099146593,TRUE,3,13,75.08409882,,,
39,D3,FALSE,AA864,Eim,UNKNOWN,SYBR,None,Amp,1.473968127,,,17.6792121,0.9522719982,17.95012231,0.4060157024,TRUE,0.09099146593,TRUE,3,13,74.93318176,,,
40,D4,FALSE,AA907,Eim,UNKNOWN,SYBR,None,Amp,1.364729408,,,33.39767723,0.8451707353,32.79876916,0.6472031552,TRUE,0.09099146593,TRUE,3,29,76.44231415,83.98796082,,
41,D5,FALSE,AA907,Eim,UNKNOWN,SYBR,None,Amp,1.399454892,,,32.11220562,0.8687630015,32.79876916,0.6472031552,TRUE,0.09099146593,TRUE,3,28,75.39591217,86.41963959,,
42,D6,FALSE,AA907,Eim,UNKNOWN,SYBR,None,Amp,1.410569465,,,32.88642462,0.9079737718,32.79876916,0.6472031552,TRUE,0.09099146593,TRUE,3,28,84.003479,,,
43,D7,FALSE,AA616,Eim,UNKNOWN,SYBR,None,Amp,1.464797433,,,31.6946906,0.8752014468,31.90080926,0.1787558294,TRUE,0.09099146593,TRUE,3,27,83.70146179,,,
44,D8,FALSE,AA616,Eim,UNKNOWN,SYBR,None,Amp,1.439813399,,,32.01335392,0.845820209,31.90080926,0.1787558294,TRUE,0.09099146593,TRUE,3,28,83.55045319,,,
45,D9,FALSE,AA616,Eim,UNKNOWN,SYBR,None,Amp,1.418357903,,,31.99438324,0.8303155231,31.90080926,0.1787558294,TRUE,0.09099146593,TRUE,3,27,83.73168182,77.98632813,,
49,E1,FALSE,AA892,Eim,UNKNOWN,SYBR,None,Amp,1.44985297,,,28.65840617,0.9888921209,28.68115137,0.4425592136,TRUE,0.09099146593,TRUE,3,23,75.23501587,,,
50,E2,FALSE,AA892,Eim,UNKNOWN,SYBR,None,Amp,1.43765459,,,29.13464459,0.9463747318,28.68115137,0.4425592136,TRUE,0.09099146593,TRUE,3,25,75.08409882,68.89666748,,
51,E3,FALSE,AA892,Eim,UNKNOWN,SYBR,None,Amp,1.428908605,,,28.25040334,0.9618539574,28.68115137,0.4425592136,TRUE,0.09099146593,TRUE,3,23,75.08409882,,,
52,E4,FALSE,AA940,Eim,UNKNOWN,SYBR,None,Amp,1.423749004,,,32.6753879,0.8807624601,32.35863861,0.4894119232,TRUE,0.09099146593,TRUE,3,28,81.72427368,,,
53,E5,FALSE,AA940,Eim,UNKNOWN,SYBR,None,Amp,1.437677442,,,32.60557426,0.857684925,32.35863861,0.4894119232,TRUE,0.09099146593,TRUE,3,28,81.73832703,,,
54,E6,FALSE,AA940,Eim,UNKNOWN,SYBR,None,Amp,1.373865659,,,31.79495365,0.8479699293,32.35863861,0.4894119232,TRUE,0.09099146593,TRUE,3,27,74.79187012,81.88934326,71.6206665,
55,E7,FALSE,AA525,Eim,UNKNOWN,SYBR,None,Amp,1.454291991,,,21.55619533,0.9497019748,21.07824078,0.4312841138,TRUE,0.09099146593,TRUE,3,18,75.09389496,,,
56,E8,FALSE,AA525,Eim,UNKNOWN,SYBR,None,Amp,1.465118341,,,20.96040631,0.9417594868,21.07824078,0.4312841138,TRUE,0.09099146593,TRUE,3,17,75.09389496,,,
57,E9,FALSE,AA525,Eim,UNKNOWN,SYBR,None,Amp,1.459901019,,,20.71812071,0.9214168524,21.07824078,0.4312841138,TRUE,0.09099146593,TRUE,3,17,75.2648468,,,
61,F1,FALSE,AA878,Eim,UNKNOWN,SYBR,None,Amp,1.416662721,,,32.81589636,0.9030929437,32.50892094,0.4137450484,TRUE,0.09099146593,TRUE,3,29,80.2151413,,,
62,F2,FALSE,AA878,Eim,UNKNOWN,SYBR,None,Amp,1.443832661,,,32.67246561,0.8739440234,32.50892094,0.4137450484,TRUE,0.09099146593,TRUE,3,29,80.96970367,,,
63,F3,FALSE,AA878,Eim,UNKNOWN,SYBR,None,Amp,1.417607875,,,32.03840084,0.8637935328,32.50892094,0.4137450484,TRUE,0.09099146593,TRUE,3,28,74.93318176,80.6678772,,
64,F4,FALSE,AA910,Eim,UNKNOWN,SYBR,None,Amp,1.451155241,,,31.93373198,0.9124337911,31.27706182,0.9548249973,TRUE,0.09099146593,TRUE,3,27,81.12062073,,,
65,F5,FALSE,AA910,Eim,UNKNOWN,SYBR,None,Amp,1.43337413,,,31.71572023,0.8904517599,31.27706182,0.9548249973,TRUE,0.09099146593,TRUE,3,27,79.77519989,,,
66,F6,FALSE,AA910,Eim,UNKNOWN,SYBR,None,Amp,1.427090497,,,30.18173326,0.843806969,31.27706182,0.9548249973,TRUE,0.09099146593,TRUE,3,26,79.62419128,,,
67,F7,FALSE,AA612,Eim,UNKNOWN,SYBR,None,Amp,1.461673991,,,28.82788652,0.9347909082,29.09772218,0.2797986948,TRUE,0.09099146593,TRUE,3,25,80.83227539,,,
68,F8,FALSE,AA612,Eim,UNKNOWN,SYBR,None,Amp,1.484234656,,,29.0787607,0.9407137623,29.09772218,0.2797986948,TRUE,0.09099146593,TRUE,3,25,80.83227539,,,
69,F9,FALSE,AA612,Eim,UNKNOWN,SYBR,None,Amp,1.488115302,,,29.38651933,0.892123291,29.09772218,0.2797986948,TRUE,0.09099146593,TRUE,3,26,81.01019287,,,
73,G1,FALSE,AA916,Eim,UNKNOWN,SYBR,None,Amp,1.457839552,,,30.56526628,0.9848931465,30.0483444,1.276856716,TRUE,0.09099146593,TRUE,3,27,74.17861938,80.96970367,,
74,G2,FALSE,AA916,Eim,UNKNOWN,SYBR,None,Amp,1.455926556,,,28.59407541,0.9134234398,30.0483444,1.276856716,TRUE,0.09099146593,TRUE,3,25,80.6678772,,,
75,G3,FALSE,AA916,Eim,UNKNOWN,SYBR,None,Amp,1.440449791,,,30.98569151,0.9285891837,30.0483444,1.276856716,TRUE,0.09099146593,TRUE,3,26,82.62974548,74.78227234,,
76,G4,FALSE,AA877,Eim,UNKNOWN,SYBR,None,Amp,1.441380711,,,32.9650315,0.9490293066,33.05039438,0.1580105639,TRUE,0.09099146593,TRUE,3,29,75.23501587,,,
77,G5,FALSE,AA877,Eim,UNKNOWN,SYBR,None,Amp,1.398800975,,,32.95342546,0.9032767159,33.05039438,0.1580105639,TRUE,0.09099146593,TRUE,3,28,80.37924194,,,
78,G6,FALSE,AA877,Eim,UNKNOWN,SYBR,None,Amp,1.395734649,,,33.23272618,0.8836111351,33.05039438,0.1580105639,TRUE,0.09099146593,TRUE,3,29,82.79540253,74.79187012,,
79,G7,FALSE,AA529,Eim,UNKNOWN,SYBR,None,Amp,1.478083195,,,29.19177531,0.933388987,29.55830185,0.3178475783,TRUE,0.09099146593,TRUE,3,25,84.003479,,,
80,G8,FALSE,AA529,Eim,UNKNOWN,SYBR,None,Amp,1.491820186,,,29.72510895,0.9372546328,29.55830185,0.3178475783,TRUE,0.09099146593,TRUE,3,26,84.003479,,,
81,G9,FALSE,AA529,Eim,UNKNOWN,SYBR,None,Amp,1.465696675,,,29.75802128,0.9243756731,29.55830185,0.3178475783,TRUE,0.09099146593,TRUE,3,26,83.88287354,,,
85,H1,FALSE,AA874,Eim,UNKNOWN,SYBR,None,Amp,1.446931818,,,31.18298026,0.9832116947,31.1606661,0.1862825464,TRUE,0.09099146593,TRUE,3,25,82.17700958,87.30804443,,
86,H2,FALSE,AA874,Eim,UNKNOWN,SYBR,None,Amp,1.390994492,,,30.96423154,0.9734426666,31.1606661,0.1862825464,TRUE,0.09099146593,TRUE,3,25,74.78227234,87.30804443,,
87,H3,FALSE,AA874,Eim,UNKNOWN,SYBR,None,Amp,1.44225515,,,31.3347865,0.9785083374,31.1606661,0.1862825464,TRUE,0.09099146593,TRUE,3,27,82.62974548,87.00622559,80.06422424,
88,H4,FALSE,AA870,Eim,UNKNOWN,SYBR,None,Inconclusive,1.452378331,,,28.58036723,0.912324134,30.00835015,1.23885796,TRUE,0.09099146593,TRUE,3,24,79.76239777,84.59161377,,
89,H5,FALSE,AA870,Eim,UNKNOWN,SYBR,None,Amp,1.470039514,,,30.64873705,0.9247712918,30.00835015,1.23885796,TRUE,0.09099146593,TRUE,3,27,84.90953827,75.39591217,,
90,H6,FALSE,AA870,Eim,UNKNOWN,SYBR,None,Amp,1.464317034,,,30.79594616,0.9092567747,30.00835015,1.23885796,TRUE,0.09099146593,TRUE,3,27,85.06054688,,,
91,H7,FALSE,NTC,Eim,NTC,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.09099146593,TRUE,3,39,91.55397797,76.45298767,71.77167511,80.68125916
92,H8,FALSE,NTC,Eim,NTC,SYBR,None,Inconclusive,1.188304852,,,36.39597986,0.9735311459,36.39597986,,TRUE,0.09099146593,TRUE,3,32,72.37571716,,,
93,H9,FALSE,NTC,Eim,NTC,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.09099146593,TRUE,3,39,86.90674591,78.13751984,74.81126404,84.18525696
