28,C4,FALSE,AA750,Eim,UNKNOWN,SYBR,None,Amp,1.417959533,,,28.87253806,0.8643407079,29.00966923,0.1812161746,TRUE,0.1121845183,TRUE,3,24,75.23803711,80.21912384,,
29,C5,FALSE,AA750,Eim,UNKNOWN,SYBR,None,Amp,1.413086179,,,29.2151128,0.8539393116,29.00966923,0.1812161746,TRUE,0.1121845183,TRUE,3,25,75.54656219,80.22779083,,
30,C6,FALSE,AA750,Eim,UNKNOWN,SYBR,None,Amp,1.420435679,,,28.94135681,0.8424236733,29.00966923,0.1812161746,TRUE,0.1121845183,TRUE,3,26,75.24454498,79.92577362,,
31,C7,FALSE,AA704,Eim,UNKNOWN,SYBR,None,Amp,1.399749909,,,29.3738114,0.8393272759,29.57820759,0.3218344617,TRUE,0.1121845183,TRUE,3,25,75.54656219,,,
32,C8,FALSE,AA704,Eim,UNKNOWN,SYBR,None,Amp,1.386413513,,,29.94918825,0.8098396375,29.57820759,0.3218344617,TRUE,0.1121845183,TRUE,3,25,75.24454498,79.77476501,,
33,C9,FALSE,AA704,Eim,UNKNOWN,SYBR,None,Amp,1.40789405,,,29.41162312,0.8283340887,29.57820759,0.3218344617,TRUE,0.1121845183,TRUE,3,26,75.41448212,,,
34,C10,FALSE,AA715,Eim,UNKNOWN,SYBR,None,Amp,1.406691409,,,29.85182917,0.9163138637,29.62312781,0.2744458544,TRUE,0.1121845183,TRUE,3,26,75.56565857,,,
35,C11,FALSE,AA715,Eim,UNKNOWN,SYBR,None,Amp,1.399292184,,,29.31879741,0.9124304898,29.62312781,0.2744458544,TRUE,0.1121845183,TRUE,3,25,75.56565857,,,
36,C12,FALSE,AA715,Eim,UNKNOWN,SYBR,None,Amp,1.394232039,,,29.69875685,0.8885915927,29.62312781,0.2744458544,TRUE,0.1121845183,TRUE,3,26,75.71684265,,,
37,D1,FALSE,AA700,Eim,UNKNOWN,SYBR,None,Amp,1.376480882,,,30.39641484,0.8973245077,29.79602235,0.6681337745,TRUE,0.1121845183,TRUE,3,26,75.69086456,,,
38,D2,FALSE,AA700,Eim,UNKNOWN,SYBR,None,Amp,1.390562705,,,29.07624371,0.8854450278,29.79602235,0.6681337745,TRUE,0.1121845183,TRUE,3,25,75.38897705,,,
39,D3,FALSE,AA700,Eim,UNKNOWN,SYBR,None,Amp,1.405333365,,,29.91540849,0.8315967608,29.79602235,0.6681337745,TRUE,0.1121845183,TRUE,3,26,75.53992462,,,
40,D4,FALSE,AA829,Eim,UNKNOWN,SYBR,None,Amp,1.436566624,,,28.55175395,0.8501302898,28.84533823,0.2666608719,TRUE,0.1121845183,TRUE,3,24,75.08709717,,,
41,D5,FALSE,AA829,Eim,UNKNOWN,SYBR,None,Amp,1.408063565,,,28.91172995,0.8155074483,28.84533823,0.2666608719,TRUE,0.1121845183,TRUE,3,25,75.24454498,,,
42,D6,FALSE,AA829,Eim,UNKNOWN,SYBR,None,Amp,1.400603468,,,29.07253078,0.7653497293,28.84533823,0.2666608719,TRUE,0.1121845183,TRUE,3,25,75.09353638,,,
43,D7,FALSE,AA752,Eim,UNKNOWN,SYBR,None,Amp,1.397881209,,,29.77176894,0.892079337,29.73537153,0.1232726421,TRUE,0.1121845183,TRUE,3,25,75.39555359,,,
44,D8,FALSE,AA752,Eim,UNKNOWN,SYBR,None,Amp,1.423820476,,,29.59799831,0.907433086,29.73537153,0.1232726421,TRUE,0.1121845183,TRUE,3,26,75.39555359,,,
45,D9,FALSE,AA752,Eim,UNKNOWN,SYBR,None,Amp,1.430037577,,,29.83634735,0.9032064,29.73537153,0.1232726421,TRUE,0.1121845183,TRUE,3,24,75.41448212,,,
46,D10,FALSE,AA843,Eim,UNKNOWN,SYBR,None,Amp,1.40060404,,,29.19458287,0.8097886289,29.33042675,0.2935892417,TRUE,0.1121845183,TRUE,3,25,75.56565857,,,
47,D11,FALSE,AA843,Eim,UNKNOWN,SYBR,None,Amp,1.375976203,,,29.12936083,0.7957858184,29.33042675,0.2935892417,TRUE,0.1121845183,TRUE,3,25,75.41448212,80.70588684,,
48,D12,FALSE,AA843,Eim,UNKNOWN,SYBR,None,Amp,1.386221824,,,29.66733656,0.7691037957,29.33042675,0.2935892417,TRUE,0.1121845183,TRUE,3,25,75.41448212,80.40351868,,
49,E1,FALSE,AA589,Eim,UNKNOWN,SYBR,None,Amp,1.384890462,,,29.11803824,0.9290188925,28.98587792,0.1306684162,TRUE,0.1121845183,TRUE,3,24,75.38897705,,,
50,E2,FALSE,AA589,Eim,UNKNOWN,SYBR,None,Amp,1.403018642,,,28.85675434,0.90560121,28.98587792,0.1306684162,TRUE,0.1121845183,TRUE,3,24,75.38897705,,,
51,E3,FALSE,AA589,Eim,UNKNOWN,SYBR,None,Amp,1.3949474,,,28.98284117,0.9008382948,28.98587792,0.1306684162,TRUE,0.1121845183,TRUE,3,25,75.38897705,,,
52,E4,FALSE,AA713,Eim,UNKNOWN,SYBR,None,Amp,1.41852376,,,28.53881857,0.8816947697,28.56360976,0.2629180857,TRUE,0.1121845183,TRUE,3,24,75.08709717,83.53984833,,
53,E5,FALSE,AA713,Eim,UNKNOWN,SYBR,None,Amp,1.437663041,,,28.31396534,0.9159571322,28.56360976,0.2629180857,TRUE,0.1121845183,TRUE,3,24,83.39894104,74.9425354,,
54,E6,FALSE,AA713,Eim,UNKNOWN,SYBR,None,Amp,1.393246069,,,28.83804536,0.8775035746,28.56360976,0.2629180857,TRUE,0.1121845183,TRUE,3,25,75.09353638,83.54994965,,
55,E7,FALSE,AA808,Eim,UNKNOWN,SYBR,None,Amp,1.387988077,,,30.09125829,0.7648409329,29.9088179,0.366678047,TRUE,0.1121845183,TRUE,3,26,75.54656219,,,
56,E8,FALSE,AA808,Eim,UNKNOWN,SYBR,None,Amp,1.418414918,,,30.14848956,0.8077976847,29.9088179,0.366678047,TRUE,0.1121845183,TRUE,3,26,75.39555359,,,
57,E9,FALSE,AA808,Eim,UNKNOWN,SYBR,None,Amp,1.390494822,,,29.48670585,0.7564048417,29.9088179,0.366678047,TRUE,0.1121845183,TRUE,3,25,75.41448212,,,
58,E10,FALSE,AA801,Eim,UNKNOWN,SYBR,None,Amp,1.411396641,,,28.94740239,0.8432383648,29.32241672,0.4539587744,TRUE,0.1121845183,TRUE,3,24,75.41448212,,,
59,E11,FALSE,AA801,Eim,UNKNOWN,SYBR,None,Amp,1.379269456,,,29.19274608,0.8291975163,29.32241672,0.4539587744,TRUE,0.1121845183,TRUE,3,25,75.41448212,,,
60,E12,FALSE,AA801,Eim,UNKNOWN,SYBR,None,Amp,1.399837995,,,29.82710169,0.8224544448,29.32241672,0.4539587744,TRUE,0.1121845183,TRUE,3,26,75.56565857,,,
61,F1,FALSE,AA802,Eim,UNKNOWN,SYBR,None,Amp,1.393009802,,,28.79161998,0.9669712943,29.68099623,0.7723254396,TRUE,0.1121845183,TRUE,3,24,75.53992462,,,
62,F2,FALSE,AA802,Eim,UNKNOWN,SYBR,None,Amp,1.397458223,,,30.18264054,0.8896122115,29.68099623,0.7723254396,TRUE,0.1121845183,TRUE,3,27,75.38897705,80.52101135,,
63,F3,FALSE,AA802,Eim,UNKNOWN,SYBR,None,Amp,1.428312878,,,30.06872816,0.8453073277,29.68099623,0.7723254396,TRUE,0.1121845183,TRUE,3,25,75.23803711,,,
64,F4,FALSE,AA762,Eim,UNKNOWN,SYBR,None,Amp,1.421025751,,,28.94620495,0.8479111821,29.06602119,0.1696262531,TRUE,0.1121845183,TRUE,3,24,75.38897705,82.18136597,,
65,F5,FALSE,AA762,Eim,UNKNOWN,SYBR,None,Amp,1.42114137,,,29.26011618,0.8223375002,29.06602119,0.1696262531,TRUE,0.1121845183,TRUE,3,26,74.9425354,81.88887024,,
66,F6,FALSE,AA762,Eim,UNKNOWN,SYBR,None,Amp,1.410268126,,,28.99174243,0.7657517859,29.06602119,0.1696262531,TRUE,0.1121845183,TRUE,3,25,75.24454498,,,
67,F7,FALSE,AA759,Eim,UNKNOWN,SYBR,None,Amp,1.491161644,,,16.68467858,0.9285349154,16.61041894,0.08027054469,TRUE,0.1121845183,TRUE,3,13,75.6975708,,,
68,F8,FALSE,AA759,Eim,UNKNOWN,SYBR,None,Amp,1.462430104,,,16.62132546,0.9307488315,16.61041894,0.08027054469,TRUE,0.1121845183,TRUE,3,12,75.6975708,,,
69,F9,FALSE,AA759,Eim,UNKNOWN,SYBR,None,Amp,1.456843968,,,16.52525278,0.90101491,16.61041894,0.08027054469,TRUE,0.1121845183,TRUE,3,12,75.86802673,,,
70,F10,FALSE,AA854,Eim,UNKNOWN,SYBR,None,Amp,1.446998177,,,27.57937095,0.9312597515,27.41131926,0.1830641671,TRUE,0.1121845183,TRUE,3,23,75.26329803,80.85707092,,
71,F11,FALSE,AA854,Eim,UNKNOWN,SYBR,None,Amp,1.459733723,,,27.2162463,0.9356526059,27.41131926,0.1830641671,TRUE,0.1121845183,TRUE,3,22,75.26329803,,,
72,F12,FALSE,AA854,Eim,UNKNOWN,SYBR,None,Amp,1.457793356,,,27.43834054,0.9134148831,27.41131926,0.1830641671,TRUE,0.1121845183,TRUE,3,23,75.26329803,,,
73,G1,FALSE,AA827,Eim,UNKNOWN,SYBR,None,Amp,1.410659158,,,29.22880717,0.9815521855,29.38981943,0.284066321,TRUE,0.1121845183,TRUE,3,25,75.38897705,,,
74,G2,FALSE,AA827,Eim,UNKNOWN,SYBR,None,Amp,1.412031245,,,29.71781286,0.9521196502,29.38981943,0.284066321,TRUE,0.1121845183,TRUE,3,25,75.08709717,85.35115051,,
75,G3,FALSE,AA827,Eim,UNKNOWN,SYBR,None,Amp,1.437401983,,,29.22283827,0.9347999652,29.38981943,0.284066321,TRUE,0.1121845183,TRUE,3,23,75.23803711,,,
76,G4,FALSE,AA711,Eim,UNKNOWN,SYBR,None,Amp,1.401010616,,,29.54540584,0.8237952993,29.62583545,0.1051350917,TRUE,0.1121845183,TRUE,3,26,75.23803711,80.0681839,,
77,G5,FALSE,AA711,Eim,UNKNOWN,SYBR,None,Amp,1.401000713,,,29.5872994,0.8044058918,29.62583545,0.1051350917,TRUE,0.1121845183,TRUE,3,24,75.39555359,,,
78,G6,FALSE,AA711,Eim,UNKNOWN,SYBR,None,Amp,1.414141049,,,29.7448011,0.800441175,29.62583545,0.1051350917,TRUE,0.1121845183,TRUE,3,25,75.24454498,,,
79,G7,FALSE,AA849,Eim,UNKNOWN,SYBR,None,Amp,1.416889392,,,29.42052848,0.855893079,29.3175069,0.2783342516,TRUE,0.1121845183,TRUE,3,24,75.54656219,,,
80,G8,FALSE,AA849,Eim,UNKNOWN,SYBR,None,Amp,1.409989114,,,29.52964335,0.8284528685,29.3175069,0.2783342516,TRUE,0.1121845183,TRUE,3,26,75.54656219,,,
81,G9,FALSE,AA849,Eim,UNKNOWN,SYBR,None,Amp,1.405389922,,,29.00234886,0.824371591,29.3175069,0.2783342516,TRUE,0.1121845183,TRUE,3,26,75.26329803,,,
82,G10,FALSE,AA822,Eim,UNKNOWN,SYBR,None,Amp,1.428285183,,,29.49131374,0.9397650838,29.37948915,0.4222563995,TRUE,0.1121845183,TRUE,3,26,75.56565857,,,
83,G11,FALSE,AA822,Eim,UNKNOWN,SYBR,None,Amp,1.421746884,,,28.91257574,0.9360729715,29.37948915,0.4222563995,TRUE,0.1121845183,TRUE,3,25,75.56565857,,,
84,G12,FALSE,AA822,Eim,UNKNOWN,SYBR,None,Amp,1.396182402,,,29.73457796,0.9293267733,29.37948915,0.4222563995,TRUE,0.1121845183,TRUE,3,24,75.71684265,,,
85,H1,FALSE,AA728,Eim,UNKNOWN,SYBR,None,Amp,1.430458383,,,28.84226638,0.9485779106,29.46460624,0.5658324365,TRUE,0.1121845183,TRUE,3,26,75.38897705,,,
86,H2,FALSE,AA728,Eim,UNKNOWN,SYBR,None,Amp,1.369806739,,,29.94807293,0.851103798,29.46460624,0.5658324365,TRUE,0.1121845183,TRUE,3,25,75.23803711,79.91723633,,
87,H3,FALSE,AA728,Eim,UNKNOWN,SYBR,None,Amp,1.370394569,,,29.60347939,0.8369865212,29.46460624,0.5658324365,TRUE,0.1121845183,TRUE,3,25,75.53992462,72.21920013,,
88,H4,FALSE,AA803,Eim,UNKNOWN,SYBR,None,Amp,1.467833023,,,28.68454264,0.9862038642,28.63930803,0.08042249938,TRUE,0.1121845183,TRUE,3,24,75.08709717,,,
89,H5,FALSE,AA803,Eim,UNKNOWN,SYBR,None,Amp,1.431307334,,,28.68692713,0.9703462967,28.63930803,0.08042249938,TRUE,0.1121845183,TRUE,3,25,75.39555359,,,
90,H6,FALSE,AA803,Eim,UNKNOWN,SYBR,None,Amp,1.423995825,,,28.54645433,0.9777393318,28.63930803,0.08042249938,TRUE,0.1121845183,TRUE,3,24,75.24454498,79.62376404,,
91,H7,FALSE,AA837,Eim,UNKNOWN,SYBR,None,Amp,1.353663462,,,29.38725469,0.826129422,29.45930179,0.3301551904,TRUE,0.1121845183,TRUE,3,24,75.6975708,72.22439575,,
92,H8,FALSE,AA837,Eim,UNKNOWN,SYBR,None,Amp,1.373307415,,,29.17111959,0.8353354141,29.45930179,0.3301551904,TRUE,0.1121845183,TRUE,3,26,75.24454498,,,
93,H9,FALSE,AA837,Eim,UNKNOWN,SYBR,None,Amp,1.396389008,,,29.81953107,0.7920870503,29.45930179,0.3301551904,TRUE,0.1121845183,TRUE,3,25,75.26329803,80.55470276,,
94,H10,FALSE,NTC,Eim,NTC,SYBR,None,Amp,1.457964336,,,29.26315622,0.9875571729,28.98708017,0.6027950777,TRUE,0.1121845183,TRUE,3,25,75.56565857,,,
95,H11,FALSE,NTC,Eim,NTC,SYBR,None,Amp,1.444991404,,,29.40239413,0.987126176,28.98708017,0.6027950777,TRUE,0.1121845183,TRUE,3,25,75.56565857,,,
96,H12,FALSE,NTC,Eim,NTC,SYBR,None,Amp,1.464557122,,,28.29569016,0.9899080364,28.98708017,0.6027950777,TRUE,0.1121845183,TRUE,3,22,75.56565857,,,
