"Mouse_ID","Target","Task","Reporter","Amp.Status","Amp.Score","Cq.Confidence","FEC_Eim_Ct","Cq.SD","Threshold","Auto Baseline","Baseline Start","Baseline End","plate","FEC_Eim_Ct1","FEC_Eim_Ct2","FEC_Eim_Ct3","Tm_sum1","Tm_sum2","Tm_sum3","MC.1","MC.2","MC.3","MC.Eimeria.FEC","Auto.Baseline","Baseline.Start","Baseline.End","Tm1","Tm2","Tm3","Tm4"
"AA_0629","Eim","UNKNOWN","SYBR","Amp",1.40855126403706,0.889096292524406,31.6295557033612,0.373210736196966,0.0909914659255709,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_04022022.eds",31.1989916895045,31.860561135206,31.8291142853732,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,80.0772247314453,84.1544952392578,NA,NA
"AA_0630","Eim","UNKNOWN","SYBR","Amp",1.45717105302033,0.894816665714409,30.5315206608931,0.655953038117165,0.0601103991645981,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_04022022_2.eds",29.7769184558439,30.9654435111474,30.8522000156881,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,84.4741516113281,74.6513900756836,92.5086059570312,NA
"AA_0631","Eim","UNKNOWN","SYBR","Amp",1.42520172002137,0.800688573117395,28.3726620398726,0.512620230369398,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",29.7455364048865,30.7703165091351,28.3726620398726,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,24,75.0982131958008,NA,NA,NA
"AA_0633","Eim","UNKNOWN","SYBR","Amp",1.41208344484154,0.870374226790666,31.5543046062668,0.492452036462743,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",32.1199918234209,31.3215358164868,31.2213861788927,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,81.1197967529297,NA,NA,NA
"AA_0635","Eim","UNKNOWN","SYBR","Amp",1.47141684786675,0.893728007673012,17.4731491316416,0.238736088244148,0.0601103991645981,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_04022022_2.eds",17.7008680728991,17.4938369860496,17.2247423359762,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,15,74.9536285400391,NA,NA,NA
"AA_0637","Eim","UNKNOWN","SYBR","Amp",1.46958886175146,0.93251622225835,31.0288018174119,0.460713304165044,0.103987900813344,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_2.eds",30.7736932306901,30.752070994339,31.5606412272066,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,81.5788497924805,78.7239379882812,71.7752914428711,93.527587890625
"AA_0638","Eim","UNKNOWN","SYBR","Amp",1.39225679286905,0.98108302215619,30.9515287725502,0.622792152024459,0.0601103991645981,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_04022022_2.eds",30.2415278358668,31.2075642619589,31.4054942198248,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,74.7980117797852,78.1213150024414,84.163688659668,NA
"AA_0639","Eim","UNKNOWN","SYBR","Amp",1.46048859947197,0.929454233853038,27.3076071170604,0.18972752395522,0.103987900813344,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_2.eds",27.3032825733281,27.1200788327905,27.4994599450626,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,23,75.2392120361328,NA,NA,NA
"AA_0640","Eim","UNKNOWN","SYBR","Amp",1.44415184149857,0.905024176544351,24.4523274260934,0.180368065926346,0.103987900813344,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_2.eds",24.5640768736215,24.5486587631115,24.2442466415471,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,20,75.4144058227539,NA,NA,NA
"AA_0641","Eim","UNKNOWN","SYBR","Amp",1.4153388323891,0.86693242084678,29.3981742082583,7.84959824944893,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",33.6135183956878,34.2395558424894,20.3414483865975,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,30,81.7441558837891,86.9684982299805,86.9684982299805,62.1266555786133
"AA_0642","Eim","UNKNOWN","SYBR","Amp",1.41126402802089,0.820711900510299,33.9227133685151,1.20440731165366,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",32.7835870004382,35.1832109275334,33.8013421775736,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,84.1377563476562,NA,NA,NA
"AA_0643","Eim","UNKNOWN","SYBR","Amp",1.44717535932555,0.906185638698823,24.0838977326793,0.247783383029978,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",26.076287362741,26.2396744286353,24.0838977326793,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,20,74.9471740722656,NA,NA,NA
"AA_0644","Eim","UNKNOWN","SYBR","Amp",1.44679596426999,0.854769486863545,32.741507899837,0.478226488600328,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",32.2510627688218,32.7669618267799,33.2064991039094,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,75.5564270019531,81.4495620727539,NA,NA
"AA_0645","Eim","UNKNOWN","SYBR","Amp",1.4243582923184,0.98257839065255,23.4471792761908,0.420115345017922,0.0970454119866894,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_03022022_2.eds",23.9137604370208,23.328881819,23.0988955725518,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,19,73.7305755615234,NA,NA,NA
"AA_0646","Eim","UNKNOWN","SYBR","Amp",1.4360533448879,0.828274449639497,32.364278633594,0.685440392129504,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",31.7587143241708,33.1084194083947,32.2257021682164,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,79.4785003662109,82.6504211425781,62.4105072021484,72.2320938110352
"AA_0647","Eim","UNKNOWN","SYBR","Amp",1.4097070556718,0.804251132359773,29.4604025791435,0.196237190713586,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",29.6869969262774,29.3465702380134,29.3476405731399,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,75.7216796875,NA,NA,NA
"AA_0648","Eim","UNKNOWN","SYBR","Amp",1.46012957655836,0.822525607619413,30.714841533779,0.227366240861569,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",30.5145129740215,30.6680474569955,30.96196417032,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,83.3832626342773,79.1581268310547,79.3241882324219,NA
"AA_0649","Eim","UNKNOWN","SYBR","Amp",1.36816087428313,0.819474352099216,32.0311935070172,0.29498748897345,0.0970454119866894,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_03022022_2.eds",31.697527372159,32.1387155174044,32.257337631488,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,79.6296081542969,62.2582321166992,83.5570449829102,NA
"AA_0650","Eim","UNKNOWN","SYBR","Amp",1.46293454287509,0.911079125132474,19.9374871088096,0.15799577945239,0.103987900813344,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_2.eds",20.0442508781543,20.0122215364915,19.7559889117831,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,16,74.8096694946289,NA,NA,NA
"AA_0651","Eim","UNKNOWN","SYBR","Amp",1.44688525931702,0.919621631757418,24.3370874484292,0.190717389915106,0.103987900813344,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_2.eds",24.5128357326847,24.3641373170745,24.1342892955284,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,20,75.0882720947266,NA,NA,NA
"AA_0652","Eim","UNKNOWN","SYBR","Amp",1.46103413087449,0.926185236838008,29.9351716975077,0.136086600925648,0.103987900813344,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_2.eds",29.9623796931501,30.0555988777053,29.7875365216676,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,75.7027893066406,79.3281707763672,NA,NA
"AA_0653","Eim","UNKNOWN","SYBR","Amp",1.45952297945183,0.867424471621016,31.5469907499579,0.603872703988927,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",34.88047035152,33.8601430787201,31.5469907499579,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,79.7805862426758,84.1608657836914,78.7089004516602,70.1876602172852
"AA_0655","Eim","UNKNOWN","SYBR","Amp",1.44947171142724,0.932223833800878,32.2490303735672,0.5218771150091,0.103987900813344,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_2.eds",31.7666158836242,32.1774870500504,32.8029881870271,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,83.5411224365234,79.012809753418,NA,NA
"AA_0656","Eim","UNKNOWN","SYBR","Amp",1.44166262654542,0.834489219496927,28.6928282112393,0.0520158127946676,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",28.6595172757338,28.7527668277061,28.666200530278,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,24,75.0838851928711,NA,NA,NA
"AA_0657","Eim","UNKNOWN","SYBR","Amp",1.17100388768107,0.696709576481689,24.3184369093998,0.494752431921579,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",24.8240633009009,24.2959201162602,23.8353273110383,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,22,75.7216796875,NA,NA,NA
"AA_0658","Eim","UNKNOWN","SYBR","Amp",1.41550785105147,0.872996465165025,22.8726126168673,0.263359622207384,0.0601103991645981,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_04022022_2.eds",23.1756330750277,22.7432889166154,22.698915858959,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,20,75.1001281738281,NA,NA,NA
"AA_0659","Eim","UNKNOWN","SYBR","Amp",1.4528909962021,0.941893823864441,24.5874172705361,0.385435041570344,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",24.9977231858806,24.5315859896069,24.2329426361208,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,21,75.4035186767578,NA,NA,NA
"AA_0662","Eim","UNKNOWN","SYBR","Amp",1.46495256955238,0.879242100100503,18.9062107072682,0.121134471592741,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",18.993592757064,18.7679319282047,18.9571074365359,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,16,74.9520034790039,NA,NA,NA
"AA_0664","Eim","UNKNOWN","SYBR","Amp",1.48318262580928,0.885719960867501,31.9666725166656,0.33949636421938,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",33.5611309020253,34.1812825851182,31.9666725166656,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,83.2546005249023,88.8432312011719,91.5406188964844,NA
"AA_0665","Eim","UNKNOWN","SYBR","Amp",1.47838925966934,0.869220468250449,33.4220704456621,0.6483387213784,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",34.5498849077592,33.2691358827504,33.4220704456621,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,30,81.4420700073242,84.7955017089844,90.6261901855469,NA
"AA_0666","Eim","UNKNOWN","SYBR","Amp",1.4575914750649,0.855538097933759,19.2125022142268,0.0840202969047275,0.0601103991645981,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_04022022_2.eds",19.2895011359814,19.2251181603065,19.1228873463925,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,17,75.1047515869141,NA,NA,NA
"AA_0667","Eim","UNKNOWN","SYBR","Amp",1.43203474137804,0.868857759285957,33.0320969770377,0.649820310930759,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",32.6781493222911,32.6360898014338,33.7820518073882,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,82.3483352661133,74.3475799560547,80.3918228149414,62.2590942382812
"AA_0668","Eim","UNKNOWN","SYBR","Amp",1.39510347113166,0.771354073184032,32.0472619464207,0.560299916925791,0.0601103991645981,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_04022022_2.eds",31.9938111243723,31.5156028536089,32.6323718612808,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,79.9340286254883,61.8062362670898,NA,NA
"AA_0669","Eim","UNKNOWN","SYBR","Amp",1.41261497759303,0.807720153747798,31.5652775565957,0.250017267791284,0.0970454119866894,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_03022022_2.eds",31.532279857619,31.3333976668764,31.8301551452917,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,75.0979461669922,85.3697128295898,80.6869964599609,NA
"AA_0670","Eim","UNKNOWN","SYBR","Amp",1.42294869741418,0.870099006719737,31.3135146936412,0.384898466971292,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",31.7258023137277,30.9636314713991,31.2511102957967,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,84.4395446777344,75.6874771118164,80.8344268798828,NA
"AA_0672","Eim","UNKNOWN","SYBR","Amp",1.43388514000095,0.949876274579599,26.7579308085899,0.321813318967085,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",26.6757573542978,27.1128637637231,26.4851713077488,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,22,75.3798217773438,NA,NA,NA
"AA_0673","Eim","UNKNOWN","SYBR","Amp",1.43611642477356,0.919143124729749,32.5193044478817,0.781920093289968,0.103987900813344,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_2.eds",31.7086542251038,33.2689167860495,32.5803423324919,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,85.9562225341797,81.8807373046875,79.616584777832,62.4090003967285
"AA_0674","Eim","UNKNOWN","SYBR","Amp",1.4684237682255,0.902042605251104,31.9906692327913,0.32996362707834,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",31.6535931524484,32.3130278900471,32.0053866558784,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,83.1082305908203,NA,NA,NA
"AA_0675","Eim","UNKNOWN","SYBR","Amp",1.41051686035054,0.926054724416127,32.9269133145176,0.8384760214673,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",33.7603351498577,32.0834728901818,32.9369319035135,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,82.3269805908203,77.6491470336914,NA,NA
"AA_0676","Eim","UNKNOWN","SYBR","Amp",1.44531762769691,0.858437848194472,31.3307165054629,0.396541103799058,0.103987900813344,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_2.eds",30.9137664143122,31.3753034394521,31.7030796626245,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,81.6129684448242,77.9845428466797,NA,NA
"AA_0677","Eim","UNKNOWN","SYBR","Amp",1.43194064729887,0.765728914927628,32.065617198234,0.336935279866971,0.103987900813344,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_2.eds",31.7163343975338,32.0918452343932,32.3886719627748,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,85.997314453125,74.6584854125977,79.0428314208984,NA
"AA_0678","Eim","UNKNOWN","SYBR","Amp",1.43911866160735,0.84959645031604,33.0271067193007,0.633780598581056,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",32.6359627807637,33.7583396463094,32.6870177308291,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,78.2763366699219,85.9827499389648,81.2984619140625,NA
"AA_0679","Eim","UNKNOWN","SYBR","Amp",1.37179670557547,0.800660416568389,34.3884997564497,0.369511424094754,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",34.7836232288511,34.3303897097501,34.0514863307478,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,30,81.9028854370117,NA,NA,NA
"AA_0680","Eim","UNKNOWN","SYBR","Amp",1.47547130935768,0.94023728775699,18.9084124620917,0.219428326534165,0.103987900813344,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_2.eds",19.1617233789783,18.7866534334813,18.7768605738155,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,15,74.9475021362305,NA,NA,NA
"AA_0681","Eim","UNKNOWN","SYBR","Amp",1.30852000856033,0.910712048486965,30.6886475014452,3.69991652249929,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",33.7752646467788,31.7034589850039,26.587218872553,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,81.76806640625,78.7439117431641,NA,NA
"AA_0682","Eim","UNKNOWN","SYBR","Amp",1.45791107384927,0.910653397145821,32.5843406108746,0.68411105982081,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",33.3292823205535,32.4394753997597,31.9842641123107,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,80.5278701782227,84.6045074462891,80.6912155151367,NA
"AA_0683","Eim","UNKNOWN","SYBR","Amp",1.43145589965117,0.909696141329324,29.5515267356098,0.33617196695592,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",29.4983917385887,29.2450865834038,29.9111018848369,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,75.238037109375,NA,NA,NA
"AA_0685","Eim","UNKNOWN","SYBR","Amp",1.52476450350947,0.959275965927137,34.1396608983118,0.771413164752339,0.307105614872825,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022_2.eds",34.4246708414244,34.7280151950132,33.2662966584978,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,91.0342712402344,86.7736511230469,86.7736511230469,69.4268341064453
"AA_0686","Eim","UNKNOWN","SYBR","Amp",1.44547768618566,0.960270976795745,30.6273491411466,0.314334302898893,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",30.2763398840305,30.882856457428,30.7228510819813,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,25,84.1788940429688,75.1095962524414,NA,NA
"AA_0687","Eim","UNKNOWN","SYBR","Amp",1.47081536159842,0.910828786971874,19.0411435747211,0.260149697473078,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",19.3270559966673,18.9779898093744,18.8183849181216,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,15,75.2476196289062,NA,NA,NA
"AA_0688","Eim","UNKNOWN","SYBR","Amp",1.47537611304256,0.985828260309283,28.0524922632953,0.60323848995375,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",28.7356678994394,27.5932185777792,27.8285903126672,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,23,75.2661437988281,NA,NA,NA
"AA_0690","Eim","UNKNOWN","SYBR","Amp",1.43314638561474,0.918522115795696,32.1083206275,0.107086020091999,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",32.2135958775165,31.9995113281402,32.1118546768432,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,79.8974990844727,NA,NA,NA
"AA_0691","Eim","UNKNOWN","SYBR","Amp",1.44443441355145,0.98900287185874,29.8619589357988,0.59454046911892,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",29.2708242273132,30.4598476203142,29.8552049597691,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,24,75.3986511230469,NA,NA,NA
"AA_0693","Eim","UNKNOWN","SYBR","Amp",1.43896242548213,0.908830823436748,32.1336216679612,0.215418642393181,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",31.9280911046908,32.357725658021,32.1150482411718,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,81.5560302734375,78.5476760864258,NA,NA
"AA_0694","Eim","UNKNOWN","SYBR","Amp",1.48504856278225,0.968589907303327,21.7282930759376,0.0534685714041711,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",21.678906471043,21.7850739238034,21.7208988329663,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,16,75.8418045043945,NA,NA,NA
"AA_0695","Eim","UNKNOWN","SYBR","Amp",1.46891862618641,0.919039146556483,24.6396918490401,0.124203407085966,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",24.783073183541,24.5652027859141,24.5707995776652,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,21,75.2607498168945,NA,NA,NA
"AA_0696","Eim","UNKNOWN","SYBR","Amp",1.47801438829544,0.907933816691514,31.147305598214,0.180625228011949,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",31.2821638668414,31.2176640124362,30.9420889153644,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,81.3001861572266,NA,NA,NA
"AA_0697","Eim","UNKNOWN","SYBR","Amp",1.39669201832449,0.883262623439951,28.9308266491103,0.405868522016707,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",28.4637755194024,29.1307860279548,29.1979183999736,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,25,75.6908645629883,NA,NA,NA
"AA_0699","Eim","UNKNOWN","SYBR","Amp",1.44489690572496,0.889853867170267,31.6925453442918,0.489272983473047,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",31.6491234486931,32.2020820361776,31.2264305480047,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,81.8575897216797,78.9928436279297,NA,NA
"AA_0700","Eim","UNKNOWN","SYBR","Amp",1.37648088181191,0.897324507746491,29.7960223470047,0.668133774492079,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",30.3964148396208,29.0762437110226,29.9154084903707,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,75.6908645629883,NA,NA,NA
"AA_0701","Eim","UNKNOWN","SYBR","Amp",1.47899978437343,0.950582841126161,28.1249765794681,0.446624916028502,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",27.8176921600822,27.9199322549566,28.6373053233656,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,24,83.9684448242188,80.1990509033203,NA,NA
"AA_0702","Eim","UNKNOWN","SYBR","Amp",1.44004814704009,0.918834683049149,30.2298790400684,0.475224505057,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",30.1308026284227,29.8120028380064,30.7468316537759,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,82.0440979003906,77.9662170410156,61.8056945800781,79.1744766235352
"AA_0703","Eim","UNKNOWN","SYBR","Amp",1.43867256023175,0.929482229839454,31.1259729482561,0.447726388990721,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",31.5152479925662,31.2259667623614,30.6367040898406,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,80.8358383178711,77.8244934082031,74.8021545410156,61.957218170166
"AA_0704","Eim","UNKNOWN","SYBR","Amp",1.39974990919291,0.839327275856264,29.5782075916942,0.321834461679964,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",29.3738114045259,29.9491882548918,29.4116231156649,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,25,75.5465621948242,79.7747650146484,NA,NA
"AA_0705","Eim","UNKNOWN","SYBR","Amp",1.35729592207072,0.886366352172143,34.2925195280331,0.889594406527122,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",35.2605593370947,33.5109220635645,34.1060771834401,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,31,77.66943359375,81.8999328613281,NA,NA
"AA_0706","Eim","UNKNOWN","SYBR","Amp",1.46777942437567,0.868690012645969,32.8583393384615,0.822537923625219,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",32.3402097544306,32.4280385261597,33.8067697347943,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,81.7068099975586,NA,NA,NA
"AA_0707","Eim","UNKNOWN","SYBR","Amp",1.53657017461474,0.973389768115908,34.9960585552295,0.636541358904991,0.307105614872825,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022_2.eds",35.0360312449018,35.6116715650631,34.3404728557235,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,30,81.895866394043,86.9150238037109,74.7526092529297,NA
"AA_0708","Eim","UNKNOWN","SYBR","Amp",1.46950858194712,0.889178148990002,32.1561373864394,0.666732494148319,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",32.3206939151911,32.7251832198728,31.4225350242543,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,81.5975036621094,78.1228256225586,NA,NA
"AA_0710","Eim","UNKNOWN","SYBR","Amp",1.40031681833913,0.903381719142205,33.064673125417,0.367697115678086,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",32.8373304405009,33.4888885816324,32.8678003541178,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,75.9832229614258,83.8274383544922,NA,NA
"AA_0711","Eim","UNKNOWN","SYBR","Amp",1.40101061636115,0.823795299322273,29.6258354464358,0.105135091675109,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",29.5454058437657,29.5872993953182,29.7448011002236,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,75.238037109375,80.0681838989258,NA,NA
"AA_0712","Eim","UNKNOWN","SYBR","Amp",1.43600585350105,0.751646275707525,30.6801454815978,0.441630974836711,0.0970454119866894,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_03022022_2.eds",30.5757724407379,30.3000501273311,31.1646138767245,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,78.8743286132812,62.4092864990234,NA,NA
"AA_0713","Eim","UNKNOWN","SYBR","Amp",1.41852376046371,0.881694769670765,28.5636097580603,0.262918085692589,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",28.5388185692494,28.3139653412036,28.8380453637277,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,24,75.0870971679688,83.5398483276367,NA,NA
"AA_0714","Eim","UNKNOWN","SYBR","Amp",1.4818754167979,0.902155526442593,34.3315804346152,0.668554412999274,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",33.5628111669974,34.6550523192214,34.7768778176269,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,82.9777221679688,NA,NA,NA
"AA_0715","Eim","UNKNOWN","SYBR","Amp",1.44704040085389,0.852884255499522,31.7341113314001,0.50143838795273,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",31.4234369513931,31.4663037127172,32.3125933300899,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,82.6602325439453,81.6024169921875,NA,NA
"AA_0716","Eim","UNKNOWN","SYBR","Amp",1.49916584241126,0.921683923624238,30.4668639335591,1.25322548037198,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",29.5819339362805,31.9009176975599,29.9177401668368,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,83.5257339477539,NA,NA,NA
