# File Name: qPCR_eimeria_field_faeces_FW_25012022.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-01-25 03:59:46 PM UTC
# Run End Date/Time: 2022-01-25 05:20:20 PM UTC
# Run Duration: 80 minutes 34 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-01-25 05:01:13 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-01-25 05:03:22 PM UTC
"Well","Well Position","Cycle Number","SYBR","ROX"
"1","A1","1","235965.56","167721.77"
"1","A1","2","118553.1","162196.39"
"1","A1","3","240871.58","168669.05"
"1","A1","4","120521.74","162849.66"
"1","A1","5","256406.23","169335.52"
"1","A1","6","131685.3","163390.88"
"1","A1","7","266414.34","169820.03"
"1","A1","8","136616.38","163639.75"
"1","A1","9","276293.16","170184.4"
"1","A1","10","141916.58","164073.86"
"1","A1","11","275201.16","170390.34"
"1","A1","12","140992.73","164222.61"
"1","A1","13","261410.6","170416.67"
"1","A1","14","128640.93","164588.78"
"1","A1","15","257690.77","170240.78"
"1","A1","16","125607.055","164725.98"
"1","A1","17","258337.6","170161.56"
"1","A1","18","127054.97","164648.8"
"1","A1","19","259900.12","170242.84"
"1","A1","20","128463.58","164479.6"
"1","A1","21","262233.28","170134.66"
"1","A1","22","129915.56","164479.03"
"1","A1","23","264215.47","170077.98"
"1","A1","24","129781.195","164676.83"
"1","A1","25","265478.84","170151.52"
"1","A1","26","129760.05","164632.86"
"1","A1","27","266087.72","170131.11"
"1","A1","28","131430.69","164831.08"
"1","A1","29","267533.8","170525.75"
"1","A1","30","132668.4","164977.6"
"1","A1","31","267806.06","170622.38"
"1","A1","32","133498.86","164866.45"
"1","A1","33","269465.56","170687.69"
"1","A1","34","133633.67","164883.27"
"1","A1","35","270310.03","170654.61"
"1","A1","36","133507.48","164903.39"
"1","A1","37","270367.94","170581.1"
"1","A1","38","133930.42","164980.75"
"1","A1","39","271954.44","170413.3"
"1","A1","40","134270.77","164908.2"
"1","A1","41","272157.75","170211.98"
"1","A1","42","134281.28","164914.6"
"1","A1","43","273307.5","170184.58"
"1","A1","44","135249.62","165253.81"
"1","A1","45","274066.2","170390.73"
"1","A1","46","134965.17","165164.77"
"1","A1","47","274679.0","170614.53"
"1","A1","48","134923.03","165001.66"
"1","A1","49","274554.6","170556.95"
"1","A1","50","136633.39","164854.19"
"1","A1","51","274828.75","170705.34"
"1","A1","52","137019.33","164930.3"
"1","A1","53","276181.94","170562.16"
"1","A1","54","137073.75","165059.89"
"1","A1","55","277027.44","170411.67"
"1","A1","56","138400.02","165635.86"
"1","A1","57","279207.0","170495.34"
"1","A1","58","139709.36","165702.11"
"1","A1","59","281472.28","170896.47"
"1","A1","60","142486.67","166018.53"
"1","A1","61","285821.22","171082.92"
"1","A1","62","149079.8","166096.1"
"1","A1","63","292077.72","171370.84"
"1","A1","64","158457.7","165805.53"
"1","A1","65","305118.72","171370.98"
"1","A1","66","175351.12","165613.45"
"1","A1","67","326714.84","171299.31"
"1","A1","68","203557.45","165877.25"
"1","A1","69","354920.72","171218.25"
"1","A1","70","242513.44","166308.44"
"1","A1","71","389157.34","171588.62"
"1","A1","72","280145.9","166057.75"
"1","A1","73","424123.38","171611.9"
"1","A1","74","305432.22","165866.67"
"1","A1","75","462587.84","171412.67"
"1","A1","76","315879.84","166144.0"
"1","A1","77","507667.25","171354.56"
"1","A1","78","320853.8","166391.78"
"1","A1","79","541823.56","171321.6"
"1","A1","80","323495.5","166401.7"
"1","A1","81","505806.1","0.0"
"1","A1","82","507515.3","0.0"
"1","A1","83","505300.2","0.0"
"1","A1","84","503127.53","0.0"
"1","A1","85","499545.4","0.0"
"1","A1","86","493615.47","0.0"
"1","A1","87","489520.78","0.0"
"1","A1","88","485515.38","0.0"
"1","A1","89","480637.3","0.0"
"1","A1","90","475604.22","0.0"
"1","A1","91","469476.22","0.0"
"1","A1","92","466225.62","0.0"
"1","A1","93","463487.2","0.0"
"1","A1","94","460959.7","0.0"
"1","A1","95","458296.97","0.0"
"1","A1","96","454689.9","0.0"
"1","A1","97","450675.38","0.0"
"1","A1","98","451016.6","0.0"
"1","A1","99","448193.84","0.0"
"1","A1","100","446260.8","0.0"
"1","A1","101","444787.38","0.0"
"1","A1","102","441485.66","0.0"
"1","A1","103","440050.62","0.0"
"1","A1","104","434524.7","0.0"
"1","A1","105","434169.84","0.0"
"1","A1","106","431006.94","0.0"
"1","A1","107","429189.84","0.0"
"1","A1","108","427938.34","0.0"
"1","A1","109","424642.12","0.0"
"1","A1","110","422184.5","0.0"
"1","A1","111","418027.4","0.0"
"1","A1","112","416475.7","0.0"
"1","A1","113","413975.88","0.0"
"1","A1","114","409960.22","0.0"
"1","A1","115","406943.66","0.0"
"1","A1","116","404144.28","0.0"
"1","A1","117","399475.1","0.0"
"1","A1","118","394508.25","0.0"
"1","A1","119","389007.25","0.0"
"1","A1","120","384053.34","0.0"
"1","A1","121","375250.8","0.0"
"1","A1","122","368873.88","0.0"
"1","A1","123","363388.94","0.0"
"1","A1","124","358030.34","0.0"
"1","A1","125","353511.72","0.0"
"1","A1","126","349637.62","0.0"
"1","A1","127","346127.25","0.0"
"1","A1","128","342246.12","0.0"
"1","A1","129","339713.47","0.0"
"1","A1","130","335748.25","0.0"
"1","A1","131","333342.94","0.0"
"1","A1","132","327475.12","0.0"
"1","A1","133","321238.7","0.0"
"1","A1","134","315685.47","0.0"
"1","A1","135","310169.53","0.0"
"1","A1","136","304858.78","0.0"
"1","A1","137","300124.3","0.0"
"1","A1","138","292958.8","0.0"
"1","A1","139","287809.5","0.0"
"1","A1","140","282881.06","0.0"
"1","A1","141","271726.1","0.0"
"1","A1","142","259338.84","0.0"
"1","A1","143","251853.77","0.0"
"1","A1","144","247659.34","0.0"
"1","A1","145","240300.38","0.0"
"1","A1","146","233849.36","0.0"
"1","A1","147","226388.0","0.0"
"1","A1","148","217139.9","0.0"
"1","A1","149","210876.17","0.0"
"1","A1","150","204492.84","0.0"
"1","A1","151","196224.02","0.0"
"1","A1","152","187941.55","0.0"
"1","A1","153","180340.88","0.0"
"1","A1","154","171738.67","0.0"
"1","A1","155","163966.8","0.0"
"1","A1","156","156582.48","0.0"
"1","A1","157","152887.52","0.0"
"1","A1","158","145397.5","0.0"
"1","A1","159","133685.56","0.0"
"1","A1","160","122406.91","0.0"
"1","A1","161","111566.09","0.0"
"1","A1","162","102760.43","0.0"
"1","A1","163","99307.25","0.0"
"1","A1","164","93575.5","0.0"
"1","A1","165","88551.38","0.0"
"1","A1","166","81921.32","0.0"
"1","A1","167","76506.01","0.0"
"1","A1","168","72354.266","0.0"
"1","A1","169","71352.71","0.0"
"1","A1","170","70030.39","0.0"
"1","A1","171","68131.945","0.0"
"1","A1","172","66616.34","0.0"
"1","A1","173","64606.59","0.0"
"1","A1","174","62493.555","0.0"
"1","A1","175","59602.305","0.0"
"1","A1","176","58830.81","0.0"
"1","A1","177","57380.01","0.0"
"1","A1","178","57530.8","0.0"
"1","A1","179","55284.46","0.0"
"1","A1","180","56575.13","0.0"
"1","A1","181","57510.5","0.0"
"1","A1","182","55076.707","0.0"
"1","A1","183","55268.02","0.0"
"1","A1","184","55607.15","0.0"
"1","A1","185","55059.496","0.0"
"1","A1","186","55254.395","0.0"
"1","A1","187","53936.555","0.0"
"1","A1","188","54162.45","0.0"
"1","A1","189","55075.51","0.0"
"1","A1","190","54240.41","0.0"
"1","A1","191","54602.5","0.0"
"1","A1","192","54329.6","0.0"
"1","A1","193","54810.367","0.0"
"1","A1","194","52433.426","0.0"
"1","A1","195","52462.566","0.0"
"1","A1","196","52236.094","0.0"
"2","A2","1","228970.53","181219.94"
"2","A2","2","103279.76","175287.5"
"2","A2","3","236298.05","181964.05"
"2","A2","4","106485.68","176102.52"
"2","A2","5","248159.11","183019.56"
"2","A2","6","111888.85","177046.58"
"2","A2","7","256384.03","183353.22"
"2","A2","8","115409.31","177364.22"
"2","A2","9","263264.9","183626.89"
"2","A2","10","117495.33","177634.14"
"2","A2","11","266482.28","183595.19"
"2","A2","12","120458.875","177670.78"
"2","A2","13","271035.0","183820.62"
"2","A2","14","123377.336","177834.34"
"2","A2","15","275489.75","184138.36"
"2","A2","16","125688.75","177916.92"
"2","A2","17","277504.38","184275.83"
"2","A2","18","127043.26","177881.52"
"2","A2","19","279769.44","183808.16"
"2","A2","20","129611.695","177808.42"
"2","A2","21","282281.8","183607.98"
"2","A2","22","130927.984","177945.42"
"2","A2","23","284691.3","183828.23"
"2","A2","24","132061.67","177993.34"
"2","A2","25","287711.12","183872.48"
"2","A2","26","133365.75","178358.98"
"2","A2","27","289166.62","184391.73"
"2","A2","28","135535.23","178453.2"
"2","A2","29","291113.62","184603.61"
"2","A2","30","137040.3","178402.03"
"2","A2","31","292526.4","184464.47"
"2","A2","32","137096.86","178785.62"
"2","A2","33","294279.06","184455.64"
"2","A2","34","138075.16","178835.11"
"2","A2","35","295984.47","184471.72"
"2","A2","36","138530.03","178906.97"
"2","A2","37","296788.06","184344.19"
"2","A2","38","139770.84","178943.5"
"2","A2","39","298920.9","184470.52"
"2","A2","40","140723.0","179095.03"
"2","A2","41","299455.22","184680.5"
"2","A2","42","140505.39","179232.75"
"2","A2","43","300503.38","184628.84"
"2","A2","44","141285.31","179314.58"
"2","A2","45","302515.56","184822.38"
"2","A2","46","143030.22","179307.27"
"2","A2","47","302654.22","184706.36"
"2","A2","48","143556.53","179465.38"
"2","A2","49","302272.3","184728.44"
"2","A2","50","144810.23","179454.53"
"2","A2","51","302720.9","185072.11"
"2","A2","52","145615.42","179405.6"
"2","A2","53","304795.47","185156.05"
"2","A2","54","145917.22","179552.83"
"2","A2","55","306741.8","185272.56"
"2","A2","56","147576.7","179542.69"
"2","A2","57","309294.25","185339.14"
"2","A2","58","149424.36","179718.56"
"2","A2","59","310396.97","185438.31"
"2","A2","60","152730.14","179723.48"
"2","A2","61","316504.4","185309.16"
"2","A2","62","159934.27","179834.8"
"2","A2","63","324320.47","185319.88"
"2","A2","64","171383.25","179866.94"
"2","A2","65","338294.72","185211.53"
"2","A2","66","190481.05","180244.17"
"2","A2","67","364937.66","185339.39"
"2","A2","68","224143.23","180138.05"
"2","A2","69","397431.62","185325.17"
"2","A2","70","274334.6","180052.66"
"2","A2","71","438121.84","185744.7"
