# File Name: qPCR_eimeria_field_faeces_FW_25012022.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-01-25 03:59:46 PM UTC
# Run End Date/Time: 2022-01-25 05:20:20 PM UTC
# Run Duration: 80 minutes 34 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-01-25 05:01:13 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-01-25 05:03:22 PM UTC
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4"
"17","B5","false","AA885","Eim","UNKNOWN","SYBR","None","Amp","1.3981310458953513","","","17.55572821913165","0.9612597558101034","17.520988682277444","0.043302869025440165","true","0.07823270578809471","true","3","14","74.95101928710938","","",""
"18","B6","false","AA885","Eim","UNKNOWN","SYBR","None","Amp","1.4065417587855769","","","17.472473899800008","0.9488925070809694","17.520988682277444","0.043302869025440165","true","0.07823270578809471","true","3","13","74.95101928710938","","",""
"25","C1","false","AA904","Eim","UNKNOWN","SYBR","None","Amp","1.3852665634437094","","","30.18708361589963","0.9451790510006572","30.099491179417598","0.2023608259186452","true","0.07823270578809471","true","3","26","79.93365478515625","84.76770782470703","",""
"26","C2","false","AA904","Eim","UNKNOWN","SYBR","None","Amp","1.3862216709226984","","","30.24329980564989","0.9138577155208095","30.099491179417598","0.2023608259186452","true","0.07823270578809471","true","3","26","79.93365478515625","85.06983947753906","",""
"27","C3","false","AA904","Eim","UNKNOWN","SYBR","None","Amp","1.412665876600422","","","29.86809011670327","0.909981763451744","30.099491179417598","0.2023608259186452","true","0.07823270578809471","true","3","26","79.7825927734375","84.91877746582031","",""
"28","C4","false","NTC","Eim","NTC","SYBR","None","Amp","1.2866108143842736","","","34.31769642674175","0.9826865709951664","34.120540501167746","0.2788205838495247","true","0.07823270578809471","true","3","29","74.79747772216797","","",""
"29","C5","false","NTC","Eim","NTC","SYBR","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.07823270578809471","true","3","39","68.7563247680664","84.62077331542969","81.29679870605469","89.15348052978516"
"30","C6","false","NTC","Eim","NTC","SYBR","None","Amp","1.4542834284234167","","","33.923384575593744","0.9926185145073528","34.120540501167746","0.2788205838495247","true","0.07823270578809471","true","3","30","77.36845397949219","80.23916625976562","",""
"37","D1","false","AA914","Eim","UNKNOWN","SYBR","None","Amp","1.439334925574344","","","26.5673200384703","0.927630659903389","26.538776674182344","0.027446225357204944","true","0.07823270578809471","true","3","23","84.31451416015625","","",""
"38","D2","false","AA914","Eim","UNKNOWN","SYBR","None","Amp","1.4515425051930102","","","26.536431959494692","0.9115859623984266","26.538776674182344","0.027446225357204944","true","0.07823270578809471","true","3","22","84.31451416015625","","",""
"39","D3","false","AA914","Eim","UNKNOWN","SYBR","None","Amp","1.4469243153893177","","","26.512578024582034","0.9078090788932969","26.538776674182344","0.027446225357204944","true","0.07823270578809471","true","3","23","84.31451416015625","","",""
"49","E1","false","AA862","Eim","UNKNOWN","SYBR","None","Amp","1.3342553130219803","","","31.495662512934594","0.8351756883396465","31.805471975727716","0.3405743146374734","true","0.07823270578809471","true","3","27","80.53791809082031","78.27195739746094","62.41022491455078",""
"50","E2","false","AA862","Eim","UNKNOWN","SYBR","None","Amp","1.339023020397091","","","32.170149051259514","0.8022912493024075","31.805471975727716","0.3405743146374734","true","0.07823270578809471","true","3","28","80.53791809082031","62.41022491455078","",""
"51","E3","false","AA862","Eim","UNKNOWN","SYBR","None","Amp","1.3169880364034057","","","31.750604362989044","0.7967670994063383","31.805471975727716","0.3405743146374734","true","0.07823270578809471","true","3","28","75.55279541015625","80.53791809082031","62.108097076416016",""
"61","F1","false","AA866","Eim","UNKNOWN","SYBR","None","Amp","1.3158756807425391","","","30.477836770292484","0.7457271771059962","30.456694690556656","0.14719092235888823","true","0.07823270578809471","true","3","27","78.87620544433594","73.74002838134766","82.3506851196289",""
"62","F2","false","AA866","Eim","UNKNOWN","SYBR","None","Amp","1.3188373025998725","","","30.300075963362374","0.7862971030176215","30.456694690556656","0.14719092235888823","true","0.07823270578809471","true","3","27","79.17833709716797","73.13577270507812","81.89749145507812",""
"63","F3","false","AA866","Eim","UNKNOWN","SYBR","None","Amp","1.3275561127542375","","","30.5921713380151","0.7729346893357424","30.456694690556656","0.14719092235888823","true","0.07823270578809471","true","3","26","79.02727508544922","74.79747772216797","",""
"73","G1","false","AA899","Eim","UNKNOWN","SYBR","None","Amp","1.3471191782451655","","","31.077772902204465","0.795135516668538","31.07372707723006","0.5372361383883413","true","0.07823270578809471","true","3","28","73.5889663696289","81.89749145507812","",""
"74","G2","false","AA899","Eim","UNKNOWN","SYBR","None","Amp","1.3711253091940991","","","31.608928877377856","0.8148803222271652","31.07372707723006","0.5372361383883413","true","0.07823270578809471","true","3","27","74.79747772216797","81.2932357788086","62.108097076416016",""
"75","G3","false","AA899","Eim","UNKNOWN","SYBR","None","Amp","1.2451958640311447","","","30.53447945210786","0.7161816469656245","31.07372707723006","0.5372361383883413","true","0.07823270578809471","true","3","27","74.34428405761719","","",""
"85","H1","false","AA930","Eim","UNKNOWN","SYBR","None","Amp","1.3942365047024425","","","29.200262780875967","0.9553940317487146","29.602291610811488","0.8534485179029443","true","0.07823270578809471","true","3","25","80.38684844970703","","",""
"86","H2","false","AA930","Eim","UNKNOWN","SYBR","None","Amp","1.3477510635881027","","","30.5825068905353","0.8254754540902463","29.602291610811488","0.8534485179029443","true","0.07823270578809471","true","3","27","80.68898010253906","61.654903411865234","",""
"87","H3","false","AA930","Eim","UNKNOWN","SYBR","None","Amp","1.3450980970690367","","","29.024105161023186","0.7480653480906085","29.602291610811488","0.8534485179029443","true","0.07823270578809471","true","3","25","80.38684844970703","","",""
