Sample,OD
AA_0686,0.626333333333333
AA_0764,0.6875
AA_0796,1.06283333333333
AA_0787,0.766
AA_0786,1.29633333333333
AA_0783,0.790666666666667
AA_0780,0.839333333333333
AA_0778,0.386833333333333
AA_0700,0.602166666666667
AA_0726,0.6355
AA_0701,0.695166666666667
AA_0708,0.736666666666667
AA_0728,0.4565
AA_0767,0.484166666666667
